PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
054069,01-JAN-22,31-DEC-22,As Submitted,46166617,74322625,5954720
054074,01-JAN-22,31-DEC-22,As Submitted,29542201,95013180,2226807
054075,01-JAN-22,31-DEC-22,As Submitted,30593047,52025971,45747797
054077,01-JAN-22,31-DEC-22,As Submitted,15058099,21272925,2156966
054078,01-JAN-22,31-DEC-22,Amended,28174269,60320000,3595720
054087,01-JAN-22,31-DEC-22,As Submitted,39587411,103847400,9000240
054089,01-JUL-22,30-JUN-23,As Submitted,96837197,101108509,
054093,01-JUL-22,30-JUN-23,As Submitted,50135915,55253468,52904320
054095,01-JAN-22,31-DEC-22,As Submitted,31974846,54500425,4779135
054096,01-JAN-22,31-DEC-22,As Submitted,42308154,41720945,25138428
054104,01-FEB-22,31-JAN-23,As Submitted,33532940,71361360,12168474
054110,01-AUG-22,31-JUL-23,As Submitted,46678405,105480000,4437680
054111,01-FEB-22,31-JAN-23,As Submitted,31549236,82434878,11899380
054122,01-JUL-22,30-JUN-23,As Submitted,395593966,373675460,5147
054123,01-JUL-22,30-JUN-23,As Submitted,20831683,38158493,5030970
054124,01-JUL-22,30-JUN-23,As Submitted,10865409,9779454,
054125,01-JUL-22,30-JUN-23,As Submitted,11349983,9734614,
054130,01-JAN-22,31-DEC-22,As Submitted,16651837,44411256,3701299
054131,01-JAN-22,31-DEC-22,As Submitted,45753325,76067517,21901373
054133,01-JUL-22,30-JUN-23,As Submitted,282921558,251823208,7663
054144,01-JUL-22,30-JUN-23,As Submitted,23855366,25342298,4131457
054145,01-OCT-21,30-SEP-22,As Submitted,81136170,249992508,100193092
054146,01-JUL-22,30-JUN-23,As Submitted,12341899,16693225,
054148,01-JAN-22,31-DEC-22,As Submitted,1047429,1663030,414050
054151,01-JAN-22,31-DEC-22,As Submitted,37514369,61598050,2756600
054152,01-JUL-22,30-JUN-23,As Submitted,7482473,10410394,
054153,01-JAN-22,31-DEC-22,As Submitted,10990460,12076302,
054154,01-JAN-22,31-DEC-22,As Submitted,29301371,75995924,4217625
054155,01-JAN-22,31-DEC-22,As Submitted,22291208,37078501,656075
054156,01-JAN-22,31-DEC-22,Settled,28510738,31186568,10000
054157,01-JAN-22,31-DEC-22,As Submitted,15224988,29719717,129300
054158,25-AUG-22,31-DEC-22,Settled,16874043,18589701,415650
054159,21-APR-22,31-DEC-22,Settled,23792527,32469251,519600
060001,01-JAN-22,31-DEC-22,Amended,289439872,454757939,539574241
060003,01-JAN-22,31-DEC-22,As Submitted,132470552,193180100,371457585
060004,01-JAN-22,31-DEC-22,As Submitted,158562096,175354221,391901259
060006,01-JAN-22,31-DEC-22,As Submitted,109926535,80342181,297487184
060008,01-JUL-22,30-JUN-23,As Submitted,81579452,47598411,177841611
060009,01-JAN-22,31-DEC-22,As Submitted,423279908,1188181964,1051415057
060010,01-JUL-22,30-JUN-23,As Submitted,535051295,733939158,1788314328
060011,01-JAN-22,31-DEC-22,As Submitted,847832682,1215459837,1839999438
060012,01-JUL-22,30-JUN-23,As Submitted,107399797,131504020,585471300
060013,01-JUL-22,30-JUN-23,As Submitted,170006511,315458891,622651315
060015,01-JUL-22,30-JUN-23,As Submitted,404589846,1630843355,1002810356
060020,01-JUL-22,30-JUN-23,As Submitted,323883880,1315925965,1508609271
060022,01-JUL-22,30-JUN-23,As Submitted,947924972,2755262592,3388743127
060023,01-JAN-22,31-DEC-22,As Submitted,429415679,879090779,806582981
060024,01-JUL-22,30-JUN-23,As Submitted,1823741692,5873097666,6503539825
060027,01-JAN-22,31-DEC-22,As Submitted,337546617,830484232,1090469099
060028,01-JAN-22,31-DEC-22,As Submitted,518620230,1556296257,1345833449
060030,01-JAN-22,31-DEC-22,As Submitted,104186031,97880804,214065397
060031,01-JUL-22,30-JUN-23,As Submitted,663078537,2214403164,2098876127
060032,01-JAN-22,31-DEC-22,As Submitted,250920486,1364568022,1703990311
060034,01-OCT-21,30-SEP-22,Amended,460288906,3893363454,2211706375
060044,01-NOV-21,30-APR-22,As Submitted,12511990,18426375,38935073
060044,01-MAY-22,30-JUN-22,As Submitted,4868364,6540498,13283046
060044,01-JUL-22,30-JUN-23,As Submitted,31115187,34730894,85090576
060049,01-JUL-22,30-JUN-23,As Submitted,85923886,51849666,168108996
060054,01-JAN-22,31-DEC-22,As Submitted,142655103,195973907,461164589
060064,01-JAN-22,31-DEC-22,As Submitted,269220318,740358806,733080002
060065,01-JAN-22,31-DEC-22,As Submitted,134915523,964870166,1227263870
060071,01-JAN-22,31-DEC-22,As Submitted,81707862,47285834,165795037
060075,01-JAN-22,31-DEC-22,As Submitted,188330863,176025896,332063024
060076,01-JAN-22,31-DEC-22,As Submitted,48847168,18523897,98165717
060096,01-NOV-21,31-OCT-22,As Submitted,202697455,87710806,306863844
060100,01-JAN-22,31-DEC-22,As Submitted,337886855,2539606113,1858624620
060103,01-JAN-22,31-DEC-22,As Submitted,131072935,244896317,474248926
060104,01-JUL-22,30-JUN-23,As Submitted,194401638,554080926,946032882
060107,01-JUL-22,30-JUN-23,As Submitted,153265558,2178417,263553125
060112,01-JUL-22,30-JUN-23,As Submitted,368165851,2766883320,2750273141
060113,01-JAN-22,31-DEC-22,As Submitted,249927505,768290356,763586327
060114,01-JAN-22,31-DEC-22,As Submitted,238430286,690910654,839849991
060116,01-JAN-22,31-DEC-22,As Submitted,298196041,798582923,923436949
060117,01-JAN-22,31-DEC-22,As Submitted,40069244,30129760,146670695
060118,01-JUL-22,30-JUN-23,As Submitted,65514647,57437950,248536573
060119,01-JUL-22,30-JUN-23,As Submitted,398820147,1030412069,994779711
060124,01-JUL-22,30-JUN-23,As Submitted,71435641,151456696,297017785
060125,01-JAN-22,31-DEC-22,As Submitted,118182448,286043944,435739336
060126,01-JAN-22,31-DEC-22,As Submitted,45996146,40272693,88200500
060128,01-JUL-22,30-JUN-23,As Submitted,146267757,363802261,675143062
060129,01-JUL-22,30-JUN-23,As Submitted,59755812,66970718,261423987
060130,01-JUL-22,30-JUN-23,As Submitted,45019927,33453291,276246627
060131,01-JUL-22,30-JUN-23,As Submitted,160153432,213268652,483766913
060132,01-JUL-22,30-JUN-23,As Submitted,203125902,474388538,732185197
061300,01-JAN-22,31-DEC-22,As Submitted,,2173678,4363807
061301,01-JAN-22,31-DEC-22,As Submitted,,7171685,37804801
061302,01-JAN-22,31-DEC-22,As Submitted,,27811655,106603982
061303,01-JAN-22,31-DEC-22,As Submitted,,7075872,49997213
061304,01-JAN-22,31-DEC-22,As Submitted,,4977956,7950030
061305,01-JAN-22,31-DEC-22,Amended,,3912694,23065172
061306,01-JAN-22,31-DEC-22,As Submitted,,5557479,24847577
061307,01-JAN-22,31-DEC-22,As Submitted,,1115505,11511002
061308,01-JUL-22,30-JUN-23,As Submitted,,5293539,18113357
061309,01-JAN-22,31-DEC-22,As Submitted,,8961796,38529165
061310,01-JAN-22,31-DEC-22,As Submitted,,4084798,16300528
061311,01-JAN-22,31-DEC-22,Amended,,8984396,14679514
061312,01-JAN-22,31-DEC-22,As Submitted,,8192713,74514488
061313,01-JAN-22,31-DEC-22,As Submitted,,3052011,25634222
061314,01-JAN-22,31-DEC-22,As Submitted,,22458711,91463914
061315,01-JAN-22,31-DEC-22,As Submitted,,4389386,27518336
061316,01-JAN-22,31-DEC-22,As Submitted,,10505609,23576038
061317,01-JAN-22,31-DEC-22,As Submitted,97254504,21070052,123070881
061318,01-JAN-22,31-DEC-22,As Submitted,,4840759,70312541
061319,01-JAN-22,31-DEC-22,As Submitted,,2592617,18841406
061320,01-JAN-22,31-DEC-22,As Submitted,,12770095,89013363
061321,01-JAN-22,31-DEC-22,As Submitted,,8517380,74162466
061322,01-JAN-22,31-DEC-22,As Submitted,,19722440,209729808
061323,01-JAN-22,31-DEC-22,As Submitted,,5906101,43412715
061324,01-JAN-22,31-DEC-22,As Submitted,,22621681,153039987
061325,01-JAN-22,31-DEC-22,Amended,40216270,33013092,27541496
061326,01-JUL-22,30-JUN-23,As Submitted,,5506844,91789849
061327,01-JAN-22,31-DEC-22,As Submitted,,19368072,115480724
061328,01-JAN-22,31-DEC-22,Amended,,4840974,61456887
061336,01-APR-22,31-MAR-23,As Submitted,,15744869,62133008
061343,01-JAN-22,31-DEC-22,As Submitted,,1733970,7626360
061344,01-JUL-22,30-JUN-23,As Submitted,,45598132,240663339
062011,01-OCT-21,30-SEP-22,Settled,117629422,236620525,22487019
062017,01-MAR-22,28-FEB-23,As Submitted,11004176,22008251,2336
063027,01-JUN-22,31-MAY-23,As Submitted,22497620,171057082,4006233
063030,01-JAN-22,31-DEC-22,As Submitted,18059319,30405772,287
063033,01-JAN-22,31-DEC-22,As Submitted,17874616,31749862,1754857
063034,01-JUN-22,31-MAY-23,As Submitted,23882826,38812091,6796
063035,01-JAN-22,31-DEC-22,As Submitted,13943746,30224732,1678
063036,01-JAN-22,31-DEC-22,As Submitted,14514419,31987043,
063037,08-OCT-21,31-DEC-21,As Submitted,1604587,1716579,
063037,01-JAN-22,31-DEC-22,As Submitted,15142387,33509276,146223
063038,04-MAR-22,31-MAR-23,As Submitted,12919488,27578134,
063301,01-JAN-22,31-DEC-22,As Submitted,,2145323536,1675888436
063303,01-JAN-22,31-DEC-22,As Submitted,,413073974,331260648
064001,01-JUL-22,30-JUN-23,As Submitted,177674603,140369484,4563679
064003,01-JUL-22,30-JUN-23,As Submitted,50433211,32887440,659215
064007,01-JAN-22,31-DEC-22,Settled,24514996,62514050,9355278
064009,01-JAN-22,31-DEC-22,Settled,21308390,66522950,5841068
064023,01-JUL-22,30-JUN-23,As Submitted,23381183,50720166,81252
064024,01-JAN-22,31-DEC-22,Settled,20266079,55786604,3875533
064026,01-JAN-22,31-DEC-22,Settled,32069294,78299069,16202574
064028,01-JAN-22,31-DEC-22,Settled,31970443,68506931,13781067
064029,01-JAN-22,31-DEC-22,Settled,16867343,37878630,159600
070002,01-OCT-21,30-SEP-22,As Submitted,837538080,1474936914,1492823991
070003,01-OCT-21,30-SEP-22,Amended,111968861,83260320,203441021
070004,01-OCT-21,30-SEP-22,As Submitted,71079814,44813952,77984632
070005,01-JAN-22,31-DEC-22,As Submitted,266235042,634201312,434308810
070006,01-OCT-21,30-SEP-22,As Submitted,564165612,911940367,2080407988
070007,01-OCT-21,30-SEP-22,As Submitted,386417675,377108668,818261813
070008,01-OCT-21,30-SEP-22,As Submitted,71942673,42702322,132165438
070010,01-OCT-21,30-SEP-22,As Submitted,661688352,1157574346,1500451936
070011,01-OCT-21,30-SEP-22,Amended,158794510,200485846,278115845
070012,01-JAN-22,31-DEC-22,As Submitted,42056023,6451917,119631043
070016,01-OCT-21,30-SEP-22,As Submitted,285523972,403831601,632365771
070017,01-OCT-21,30-SEP-22,Amended,329893170,470561520,505191537
070018,01-OCT-21,30-SEP-22,As Submitted,428814749,534891612,999049223
070020,01-OCT-21,30-SEP-22,As Submitted,391420427,488622628,806324618
070021,01-OCT-21,30-SEP-22,Amended,113187565,86842015,257480271
070022,01-OCT-21,30-SEP-22,As Submitted,3214781386,5489490142,6043573987
070024,01-OCT-21,30-SEP-22,Amended,383301664,540088089,724660789
070025,01-OCT-21,30-SEP-22,Amended,1469923338,3174549518,1747713260
070027,01-JAN-22,31-DEC-22,As Submitted,217388165,337956916,406788891
070028,01-OCT-21,30-SEP-22,Amended,454567610,1007897327,666791796
070029,01-OCT-21,30-SEP-22,As Submitted,157358437,190368100,353135768
070031,01-OCT-21,30-SEP-22,Amended,188601801,364823667,604563525
070033,01-OCT-21,30-SEP-22,As Submitted,594482134,990867452,1187700519
070034,01-OCT-21,30-SEP-22,As Submitted,299550763,499816640,568140677
070035,01-OCT-21,30-SEP-22,Amended,497863292,757726586,871570646
070036,01-JUL-22,30-JUN-23,As Submitted,614372891,597344379,1132282697
070038,01-OCT-21,30-SEP-22,Settled,19296223,13091055,
070039,01-OCT-21,30-SEP-22,As Submitted,53009325,78674039,836763
070040,01-OCT-21,30-SEP-22,As Submitted,9393702,12504864,
072003,01-OCT-21,30-SEP-22,As Submitted,84688686,154748511,31397087
072004,01-APR-22,31-MAR-23,As Submitted,115567488,240230458,19275491
073025,01-OCT-21,30-SEP-22,As Submitted,25116454,58274255,23163465
073300,01-OCT-21,30-SEP-22,As Submitted,,577176420,504743739
074003,01-JUL-22,30-JUN-23,As Submitted,230075807,591642,
074008,01-OCT-21,30-SEP-22,Settled,38375048,46733547,42539368
074011,01-JUL-22,30-JUN-23,As Submitted,61007408,22041,1623235
074012,01-JUL-22,30-JUN-23,Settled,71287689,182901,2105515
074014,01-JAN-22,31-DEC-22,Settled,22681376,22539464,2770255
080001,01-JUL-22,30-JUN-23,As Submitted,2190024485,3192477093,2542996049
080003,01-JUL-22,30-JUN-23,As Submitted,121887815,158431898,275705667
080004,01-JUL-22,30-JUN-23,As Submitted,516941733,665231628,838721522
080006,01-JUL-22,30-JUN-23,As Submitted,144206903,105792110,247408831
080007,01-JUL-22,30-JUN-23,As Submitted,515265194,571027164,1165906397
080009,01-JUL-22,30-JUN-23,As Submitted,249176303,283339502,445546731
083026,01-OCT-21,30-SEP-22,As Submitted,17578211,33893738,765
083027,01-MAY-22,30-APR-23,As Submitted,18456717,37883937,5623247
083300,01-JAN-22,31-DEC-22,As Submitted,,1012119526,639442474
084002,01-JAN-22,31-DEC-22,As Submitted,27843784,74078000,4472455
084003,01-JAN-22,31-DEC-22,As Submitted,24350726,81472600,4998620
084004,01-JAN-22,31-DEC-22,As Submitted,22175628,51099200,5431430
084005,01-JAN-22,31-DEC-22,As Submitted,20397024,54051250,5954575
090001,01-JAN-22,31-DEC-22,As Submitted,500754764,2558014771,1278237372
090003,01-JUL-22,30-JUN-23,As Submitted,257157020,447694163,362139741
090004,01-JUL-22,30-JUN-23,As Submitted,875227643,1896250224,1585450827
090005,01-JUL-22,30-JUN-23,As Submitted,435652195,505123000,907915219
090008,01-OCT-21,30-SEP-22,As Submitted,120719880,131238712,138371586
090011,01-JUL-22,30-JUN-23,As Submitted,1341702716,3456716138,1699743351
092002,01-JAN-22,31-DEC-22,As Submitted,55884065,92375887,
092003,01-JAN-22,31-DEC-22,As Submitted,51149073,87347790,213883
093025,01-JUL-22,30-JUN-23,As Submitted,79950676,120290016,29971956
093300,01-JUL-22,30-JUN-23,As Submitted,,1733632841,1322484439
094001,01-OCT-21,30-SEP-22,As Submitted,108867694,105247177,853428
094004,01-JAN-22,31-DEC-22,As Submitted,28723901,62194495,1352600
100001,01-JUL-22,30-JUN-23,As Submitted,863769630,2182961639,2381877091
100002,01-OCT-21,30-SEP-22,As Submitted,454686198,1412385653,952955410
100006,01-OCT-21,30-SEP-22,As Submitted,2207282409,11533561427,7392208926
100007,01-JAN-22,31-DEC-22,As Submitted,4439584806,16051362760,11820825690
100008,01-OCT-21,30-SEP-22,As Submitted,1344397038,3339817213,3562181001
100012,01-OCT-21,30-SEP-22,As Submitted,1047489776,2629021281,3013327067
100014,01-JAN-22,31-DEC-22,As Submitted,139161223,283079181,319514006
100017,01-OCT-21,30-SEP-22,Amended,519321112,1262458582,964988532
100018,01-OCT-21,30-SEP-22,As Submitted,684392304,1693333444,1446750880
100019,01-OCT-21,30-SEP-22,As Submitted,637142215,2184240595,921392209
100022,01-OCT-21,30-SEP-22,As Submitted,2308771766,4645815195,1929277668
100023,01-NOV-21,31-OCT-22,Amended,156138160,1418989197,1128886729
100025,01-JUL-22,30-JUN-23,As Submitted,883907612,1586231743,2216123494
100026,01-JUL-22,30-JUN-23,As Submitted,184213723,545639466,634493505
100028,01-OCT-21,30-SEP-22,As Submitted,126575606,228339294,384953691
100029,01-MAY-22,30-APR-23,As Submitted,376584842,2168690258,1178909002
100030,01-OCT-21,30-SEP-22,As Submitted,260486777,1311553104,819752373
100032,01-OCT-21,30-SEP-22,As Submitted,269503608,1578997596,790627447
100034,01-JAN-22,31-DEC-22,As Submitted,536464360,1702481676,1491073688
100035,01-JAN-22,31-DEC-22,As Submitted,308670410,2232650334,1399499175
100038,01-MAY-22,30-APR-23,As Submitted,1289879965,4925021978,3454658506
100039,01-JUL-22,30-JUN-23,As Submitted,575614329,1764792173,1020110728
100040,01-JUL-22,30-JUN-23,As Submitted,445491681,1399035912,1611578864
100043,01-JAN-22,31-DEC-22,As Submitted,121632408,272510649,281417056
100044,01-JAN-22,31-DEC-22,As Submitted,573555272,1778633133,1739154101
100045,01-JAN-22,31-DEC-22,Amended,156042493,422044305,523980757
100046,01-JAN-22,31-DEC-22,As Submitted,191213676,747575229,608681054
100047,01-OCT-21,30-SEP-22,Amended,75414527,344568376,277897386
100048,01-OCT-21,30-SEP-22,As Submitted,14118738,8881228,49064790
100049,01-NOV-21,31-OCT-22,As Submitted,84453624,389403081,407529483
100050,01-JAN-22,31-DEC-22,As Submitted,62662618,225025294,101789228
100051,01-OCT-21,30-SEP-22,As Submitted,238537014,1215462546,1149262335
100052,01-JAN-22,31-DEC-22,As Submitted,424999150,1107474193,949693239
100053,01-MAY-22,30-APR-23,As Submitted,125507817,731713257,540309137
100054,01-JUN-22,31-MAY-23,As Submitted,50069064,280744615,693130988
100055,01-JAN-22,31-DEC-22,Amended,159392801,416752041,368233322
100057,01-JAN-22,31-DEC-22,As Submitted,316581964,933630032,852299838
100062,01-OCT-21,30-SEP-22,As Submitted,363431389,1563805800,1189675880
100063,01-JAN-22,31-DEC-22,As Submitted,168915029,529257886,346105394
100067,01-JAN-22,31-DEC-22,Amended,415885760,1076128740,1063283870
100068,01-JAN-22,31-DEC-22,As Submitted,421713552,1322960894,1046745674
100069,01-JAN-22,31-DEC-22,As Submitted,209749861,621282689,701065818
100070,01-JAN-22,21-SEP-22,As Submitted,100350883,333950915,511532864
100071,01-OCT-21,30-SEP-22,Amended,126171878,572876451,623987493
100072,01-JAN-22,31-DEC-22,As Submitted,194125039,534405554,519773079
100075,01-JAN-22,31-DEC-22,As Submitted,1271586100,3254087521,2871418988
100077,01-JAN-22,31-DEC-22,As Submitted,169075737,940674922,823747412
100079,01-JUN-22,31-MAY-23,As Submitted,,3175119889,9150135963
100080,01-JUL-22,30-JUN-23,As Submitted,532927253,4542521524,2846173829
100084,01-JUL-22,30-JUN-23,As Submitted,260888304,874283276,335277895
100086,01-JUL-22,30-JUN-23,As Submitted,281794909,764962207,576297301
100087,01-OCT-21,30-SEP-22,As Submitted,979067050,3349837184,2263700169
100088,01-OCT-21,30-SEP-22,As Submitted,1603273675,4347118018,4307381701
100090,01-OCT-21,30-SEP-22,As Submitted,319244626,743408082,691529465
100092,01-JAN-22,31-DEC-22,As Submitted,168723170,704609266,787081511
100093,01-OCT-21,30-SEP-22,As Submitted,505729118,1002260780,1797507753
100099,01-JUL-22,30-JUN-23,As Submitted,80145805,316012882,422439474
100105,01-JAN-22,31-DEC-22,As Submitted,417256868,612599934,704567213
100107,01-JAN-22,31-DEC-22,As Submitted,33793429,124059829,188919377
100109,01-JAN-22,31-DEC-22,As Submitted,248856019,774455169,710902563
100110,01-JAN-22,31-DEC-22,As Submitted,325653074,3089107184,1676639277
100113,01-JUL-22,30-JUN-23,As Submitted,1874645888,4629086527,2935976873
100117,01-OCT-21,30-SEP-22,As Submitted,165330975,473478101,463354221
100118,01-JAN-22,31-DEC-22,As Submitted,207254838,507796645,599396268
100121,01-JAN-22,31-DEC-22,As Submitted,75642142,159322612,278122970
100122,01-APR-22,31-MAR-23,As Submitted,94989662,585282731,831078666
100124,01-JUN-22,31-MAY-23,As Submitted,86567898,303437034,758471430
100125,01-OCT-21,30-SEP-22,As Submitted,305488811,568077763,750949893
100126,01-OCT-21,30-SEP-22,Amended,76703337,597423442,496088439
100127,01-JAN-22,31-DEC-22,As Submitted,620487019,1721657939,1439680172
100128,01-OCT-21,30-SEP-22,As Submitted,1620285454,6977115963,3362643855
100130,01-OCT-21,30-SEP-22,As Submitted,57143927,39010251,89534520
100131,01-JAN-22,31-DEC-22,As Submitted,274848479,2308811181,920705203
100132,01-JAN-22,31-DEC-22,As Submitted,149367594,347832403,416470116
100134,01-OCT-21,30-SEP-22,As Submitted,27679022,10953150,52038354
100135,01-OCT-21,30-SEP-22,As Submitted,779734424,1977223498,1765281214
100137,01-JUL-22,30-JUN-23,As Submitted,207686451,1057739904,984332542
100140,01-OCT-21,30-SEP-22,As Submitted,89993462,142903199,270553393
100142,01-OCT-21,30-SEP-22,As Submitted,63723546,32746211,143708399
100150,01-OCT-21,30-SEP-22,Amended,86166815,201007099,274037270
100151,01-JAN-22,31-DEC-22,As Submitted,829333686,1620019944,1422815357
100154,01-OCT-21,30-SEP-22,As Submitted,586158813,1320083316,1266327103
100156,01-NOV-21,31-OCT-22,As Submitted,109245075,608140304,1093556318
100157,01-OCT-21,30-SEP-22,As Submitted,901338155,2347747028,2661753867
100161,01-JUN-22,31-MAY-23,As Submitted,176153616,1186543438,740783627
100166,01-JAN-22,31-DEC-22,As Submitted,153446717,889121784,1075473636
100168,01-OCT-21,30-SEP-22,As Submitted,687974682,1210405918,2207287070
100173,01-JAN-22,31-DEC-22,As Submitted,613416309,2401530729,1691116656
100175,01-OCT-21,30-SEP-22,Amended,46872230,24293215,136456985
100176,01-JAN-22,31-DEC-22,As Submitted,188079971,1551645921,835194007
100177,01-OCT-21,30-SEP-22,As Submitted,190468174,373080816,408357173
100179,01-JAN-22,31-DEC-22,As Submitted,353016175,3084014899,1770437247
100180,01-MAY-22,30-APR-23,As Submitted,81051024,688418046,926600276
100181,01-JAN-22,31-DEC-22,As Submitted,70353357,195639544,137599747
100183,01-MAY-22,30-APR-23,As Submitted,123111664,503667967,631085268
100187,01-MAY-22,30-APR-23,As Submitted,328296097,1979254103,856719726
100189,01-JAN-22,31-DEC-22,Amended,214858983,1818013103,980612061
100191,01-JUL-22,30-JUN-23,As Submitted,248892314,1950973850,1893907573
100200,01-JUL-22,30-JUN-23,Amended,135643009,261707300,329006166
100204,01-MAR-22,28-FEB-23,As Submitted,440468900,4162622414,2732139582
100206,01-NOV-21,31-OCT-22,Amended,158816734,762025676,1088795057
100209,01-JAN-22,31-DEC-22,As Submitted,374680271,3631738077,1697598345
100211,01-OCT-21,30-SEP-22,As Submitted,78329310,379413266,297793273
100213,01-MAY-22,30-APR-23,As Submitted,240959330,1933099496,974936841
100217,01-JAN-22,31-DEC-22,As Submitted,116803673,471422312,670310281
100220,01-OCT-21,30-SEP-22,As Submitted,614697325,2214162936,1051134870
100223,01-JUN-22,31-MAY-23,As Submitted,245646538,2252401364,1801160312
100224,01-MAY-22,30-APR-23,As Submitted,136927640,1207054009,671115799
100226,01-JUL-22,30-JUN-23,As Submitted,291731835,3319213365,1831498209
100228,01-FEB-22,31-JAN-23,As Submitted,231550901,2032353575,1046559474
100230,01-MAY-22,30-APR-23,As Submitted,203284529,613881746,672231900
100231,01-JUN-22,31-MAY-23,As Submitted,290516380,1969731842,1908228016
100236,01-JAN-22,31-DEC-22,As Submitted,224251034,1672891574,1050589498
100238,01-OCT-21,30-SEP-22,Amended,143461769,1345205370,727303742
100242,01-FEB-22,31-JAN-23,As Submitted,225475633,1675159688,1785630038
100243,01-JAN-22,31-DEC-22,Amended,355233656,2740235640,2642923261
100244,01-OCT-21,30-SEP-22,As Submitted,278779549,969833220,772413520
100246,01-OCT-21,30-SEP-22,Amended,341957288,3222294162,1180881071
100248,01-MAR-22,28-FEB-23,As Submitted,298396648,2612827717,1297616348
100249,01-OCT-21,30-SEP-22,Amended,102577263,571365637,619987985
100252,01-MAY-22,30-APR-23,As Submitted,65289207,316934144,415187993
100253,01-OCT-21,30-SEP-22,As Submitted,333074866,823764878,818135760
100254,01-MAY-22,30-APR-23,As Submitted,219843421,1484141657,1416292639
100256,01-MAR-22,28-FEB-23,As Submitted,247294934,2812957000,1219588461
100258,01-JAN-22,31-DEC-22,As Submitted,355616466,3296468207,1251871996
100260,01-OCT-21,30-SEP-22,Amended,170910954,1509210772,997937804
100264,01-MAR-22,28-FEB-23,As Submitted,257052906,3082348689,1437062752
100265,01-JAN-22,31-DEC-22,As Submitted,337557913,937425129,794683085
100266,01-OCT-21,30-SEP-22,As Submitted,95416283,171452563,600293751
100267,01-JAN-22,31-DEC-22,As Submitted,61595869,391923234,520433140
100268,01-JAN-22,31-DEC-22,As Submitted,172015798,941618963,848401604
100269,01-JUN-22,31-MAY-23,As Submitted,184373079,1340386063,1021258962
100271,01-JUL-22,30-JUN-23,As Submitted,,1237028975,5598151502
100275,01-JAN-22,31-DEC-22,As Submitted,228216414,1509820263,854191437
100276,01-JUL-22,30-JUN-23,Amended,232859923,617374473,559892360
100277,01-JUL-22,30-JUN-23,As Submitted,57734799,46107051,1530359
100281,01-MAY-22,30-APR-23,As Submitted,660796248,2599609983,2352949860
100284,01-JAN-22,31-DEC-22,As Submitted,48140065,70270077,86012962
100285,01-MAY-22,30-APR-23,As Submitted,228775696,724309000,804696142
100286,01-OCT-21,30-SEP-22,Amended,325296939,1910544990,1536624977
100287,01-JUN-22,31-MAY-23,As Submitted,212292497,1443394093,1393619430
100288,01-JUN-22,31-MAY-23,As Submitted,338714511,2231374205,914390228
100289,01-JAN-22,31-DEC-22,As Submitted,450175348,919066986,722961649
100290,01-JUL-22,30-JUN-23,As Submitted,203620338,760385656,308620397
100291,01-JAN-22,31-DEC-22,As Submitted,104228267,491196608,611900682
100292,01-JUL-22,30-JUN-23,As Submitted,148359861,304227813,720610368
100296,01-OCT-21,30-SEP-22,As Submitted,234162135,401401029,576129260
100298,01-JUL-22,30-JUN-23,As Submitted,140544653,3658832,4434
100299,01-JAN-22,31-DEC-22,As Submitted,143064291,813994292,862564402
100302,01-OCT-21,30-SEP-22,As Submitted,75054057,408452785,320735639
100307,01-JUL-22,30-JUN-23,As Submitted,245113649,601793396,937336583
100313,01-JUL-22,30-JUN-23,As Submitted,24574421,9712860,83749500
100314,01-OCT-21,30-SEP-22,As Submitted,279759862,660016108,950176955
100315,01-OCT-21,30-SEP-22,As Submitted,151650958,325188155,490799870
100316,01-OCT-21,30-SEP-22,As Submitted,158419513,426436925,391642728
100319,01-JAN-22,31-DEC-22,As Submitted,299911217,826764279,1112092310
100320,01-JUL-22,30-JUN-23,As Submitted,82425301,451907624,1071178187
100321,01-JUL-22,30-JUN-23,As Submitted,152188809,431581531,562447534
100329,01-JAN-22,31-DEC-22,Amended,90586982,412059055,572323019
100330,01-OCT-21,30-SEP-22,As Submitted,48344744,62751220,126015088
100350,01-FEB-22,31-JAN-23,As Submitted,77957744,306662104,454698914
100359,22-NOV-21,30-SEP-22,As Submitted,174308348,423253601,346016606
100360,17-DEC-21,31-OCT-22,As Submitted,115932430,583401444,388785699
100361,29-AUG-22,30-JUN-23,As Submitted,49584617,71559584,142576037
101300,01-JAN-22,31-DEC-22,As Submitted,,32183961,108005117
101303,01-JAN-22,31-DEC-22,As Submitted,,12169625,16155819
101304,01-JAN-22,31-DEC-22,As Submitted,,3007790,28042665
101305,01-OCT-21,30-SEP-22,As Submitted,,466311,10991072
101307,01-OCT-21,30-SEP-22,As Submitted,,10536686,47651789
101308,01-JAN-22,31-DEC-22,As Submitted,32372090,17650578,90197723
101309,01-OCT-21,30-SEP-22,As Submitted,,9379393,69119323
101311,01-OCT-21,30-SEP-22,As Submitted,,8824887,12770459
101312,01-OCT-21,30-SEP-22,As Submitted,,2023521,95910121
101313,01-OCT-21,30-SEP-22,As Submitted,,25190872,199918034
102003,01-JAN-22,31-DEC-22,As Submitted,57921967,500542016,
102010,01-SEP-22,31-AUG-23,As Submitted,97348615,544108670,2731139
102013,01-SEP-22,31-AUG-23,As Submitted,38808300,236708560,1391535
102019,01-SEP-22,31-AUG-23,As Submitted,7226678,33635562,
102020,01-MAR-22,28-FEB-23,As Submitted,27035001,157794010,
