PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
250058,01-OCT-19,30-SEP-20,As Submitted,119144801,118782403,226764796
250060,01-OCT-19,30-SEP-20,As Submitted,7056938,5753388,9080825
250061,01-OCT-19,30-SEP-20,As Submitted,23749530,16103280,21272706
250067,01-OCT-19,30-SEP-20,As Submitted,34945862,28362513,125490232
250069,01-JAN-20,31-DEC-20,Amended,104946544,179299431,174398558
250072,01-OCT-19,30-SEP-20,As Submitted,141198921,1087488169,624499760
250077,01-OCT-19,30-SEP-20,As Submitted,26513926,17822851,38935321
250078,01-OCT-19,30-SEP-20,Amended,389565512,893218923,586315829
250081,01-OCT-19,30-SEP-20,Settled,27213847,21956116,27461687
250082,01-OCT-19,30-SEP-20,As Submitted,90834237,145747998,142626941
250084,01-OCT-19,30-SEP-20,Amended,53095913,257196273,278860713
250085,01-OCT-19,30-SEP-20,Amended,15917198,11529016,27614120
250093,01-APR-20,31-MAR-21,As Submitted,36096631,125801760,153381491
250094,01-APR-20,31-MAR-21,As Submitted,105286746,769739186,472532166
250095,01-OCT-19,30-SEP-20,As Submitted,24554302,15485320,31458728
250096,01-JAN-20,31-DEC-20,As Submitted,36441328,135929534,186264111
250097,01-OCT-19,30-SEP-20,As Submitted,92085894,80615510,236026335
250099,01-OCT-19,30-SEP-20,Amended,84662274,117259527,153089596
250100,01-OCT-19,30-SEP-20,Amended,162908520,310966375,541130170
250102,01-OCT-19,30-SEP-20,Amended,384525847,975441712,920695929
250104,01-OCT-19,30-SEP-20,Amended,154620836,231020541,373641151
250117,01-OCT-19,30-SEP-20,Amended,39958717,46441181,85672962
250123,01-JAN-20,30-SEP-20,As Submitted,36245231,144069561,253224152
250124,01-JAN-20,31-DEC-20,As Submitted,14775919,12722497,30135999
250127,01-OCT-19,30-SEP-20,As Submitted,25537787,10872,472311
250128,01-JAN-20,31-DEC-20,Amended,34482111,30039845,78777755
250134,01-JUL-20,30-JUN-21,As Submitted,4706742,42988,21374
250136,01-JAN-20,31-DEC-20,As Submitted,26520762,66884751,150952992
250138,01-OCT-19,30-SEP-20,As Submitted,98220007,439601869,612301148
250141,01-OCT-19,30-SEP-20,As Submitted,280900926,734992116,744528139
250151,01-JAN-20,31-DEC-20,Amended,22738661,65979283,10347995
250152,01-JUL-20,30-JUN-21,As Submitted,61151368,71436792,29417124
250162,01-OCT-19,30-SEP-20,As Submitted,38186714,20842569,87002909
250163,01-JAN-20,31-DEC-20,Settled,2601384,2472508,461254
250167,01-JAN-20,31-DEC-20,As Submitted,66245035,140387230,227242431
250168,01-JUL-20,30-JUN-21,As Submitted,49828831,45306846,105601015
251300,01-AUG-20,31-DEC-20,Settled,14105677,3877540,21913891
251302,01-JAN-20,31-DEC-20,Amended,29619124,13660937,39803295
251304,01-OCT-19,30-SEP-20,Settled,,22278200,15684056
251305,01-OCT-19,30-SEP-20,Settled,,5180232,8877886
251306,01-JAN-20,31-DEC-20,Settled,,1046675,5082289
251307,01-OCT-19,30-SEP-20,Settled,,9577330,14083835
251308,01-OCT-19,30-SEP-20,As Submitted,,14041401,48402625
251309,01-OCT-19,30-SEP-20,As Submitted,,7811922,19950497
251312,01-OCT-19,30-SEP-20,Settled,,8086811,17928881
251313,01-OCT-19,30-SEP-20,Settled,,8234873,28681436
251315,01-OCT-19,30-SEP-20,As Submitted,,9433476,29308291
251316,01-JAN-20,31-DEC-20,Settled,,7370450,18237451
251317,01-JAN-20,31-DEC-20,As Submitted,14132866,11353581,13513954
251318,01-OCT-19,30-SEP-20,As Submitted,53850346,28968798,44228202
251319,01-JUL-20,30-JUN-21,Settled,,5061326,17496502
251320,01-JAN-20,31-DEC-20,Settled,10388534,16116775,16437199
251322,01-JAN-20,31-DEC-20,As Submitted,,13926652,37233100
251323,01-JAN-20,31-DEC-20,Settled,,6504033,15613623
251324,01-OCT-19,30-SEP-20,Reopened,,2180761,17862764
251325,01-OCT-19,30-SEP-20,Settled,21131575,9867598,31132249
251326,01-OCT-19,30-SEP-20,Reopened,14093830,7752365,10546309
251327,01-JAN-20,31-DEC-20,Settled,,12618985,37494240
251329,01-OCT-19,30-SEP-20,Settled,,1888320,4262298
251330,01-MAY-20,30-APR-21,As Submitted,,21530006,8704968
251331,01-OCT-19,30-SEP-20,Settled,,12465072,14190958
251333,01-OCT-19,31-JAN-20,Settled,,5688911,4595865
251333,01-FEB-20,30-SEP-20,Reopened,,8729433,6448933
251334,01-OCT-19,30-SEP-20,Amended,23474941,13162441,18588385
251335,01-JAN-20,31-DEC-20,Settled,,5562741,20277420
251336,01-OCT-19,30-SEP-20,Settled,,6067349,25790927
251337,01-OCT-19,30-SEP-20,As Submitted,15479026,11365328,20542573
251338,01-OCT-19,30-SEP-20,Settled,11475907,6667481,9271987
252003,01-SEP-20,31-AUG-21,Settled,16797007,111159089,
252004,01-JAN-20,31-DEC-20,Settled,17110037,34806419,1562
252005,01-JAN-20,31-DEC-20,Settled,20257152,97669750,441019
252006,01-AUG-20,31-JUL-21,Settled,9973600,63212570,893
252007,01-MAR-20,28-FEB-21,Settled,27487548,154374382,313309
252008,01-SEP-20,31-AUG-21,Settled,11823695,38712074,13809
252013,01-NOV-19,31-OCT-20,Settled,11556329,44014582,9679534
253027,01-JUN-20,31-MAY-21,Amended,15119235,32622954,
254005,01-JAN-20,31-DEC-20,Settled,17394120,68131901,1297976
254007,01-JAN-20,31-DEC-20,Settled,14999976,35030254,880066
254008,01-JUL-20,30-JUN-21,Settled,6754357,8785797,
254009,01-JUL-20,30-JUN-21,Settled,7919421,7753220,
254010,01-JUL-20,30-JUN-21,Settled,22095810,26836493,
254011,01-APR-20,31-MAR-21,Settled,9272132,23668200,435615
254012,01-JAN-20,31-DEC-20,Settled,9019870,19472388,3170850
260001,01-JUL-20,30-JUN-21,Amended,212278269,521434828,498328244
260005,01-JAN-20,31-DEC-20,As Submitted,193012224,316660145,370312069
260006,01-JUL-20,30-JUN-21,As Submitted,480021748,591920556,647840061
260009,01-JUN-20,31-MAY-21,As Submitted,98167796,87316016,253839812
260011,01-JAN-20,31-DEC-20,Amended,134079218,165569053,218938702
260017,01-JAN-20,31-DEC-20,Amended,185360731,325731805,582749474
260020,01-JUL-20,30-JUN-21,Amended,1006185877,1921409266,2626796528
260022,01-JUN-20,31-MAY-21,Settled,45986584,114363728,203656237
260023,01-JUL-20,30-JUN-21,Amended,167275789,370424432,362836252
260024,01-JAN-20,31-DEC-20,As Submitted,29927751,16647821,46559810
260025,01-OCT-19,30-SEP-20,As Submitted,130153854,155932850,272685610
260027,01-JAN-20,31-DEC-20,As Submitted,413561125,2181953918,1281872077
260032,01-JAN-20,31-DEC-20,Amended,1808825524,3826140809,2756331603
260034,01-JAN-20,31-DEC-20,Amended,33184257,16829942,79156913
260040,01-OCT-19,30-SEP-20,As Submitted,769092676,1403751873,2115873805
260047,01-JUL-20,30-JUN-21,As Submitted,162788199,154883278,446154851
260048,01-JUL-20,30-JUN-21,As Submitted,435283869,338963523,457001231
260050,01-JUL-20,30-JUN-21,As Submitted,73903350,22911138,120064763
260052,01-JUL-20,30-JUN-21,Amended,158038549,249970130,559466552
260057,01-OCT-19,30-SEP-20,As Submitted,51909465,38998747,106252236
260059,01-JUL-20,30-JUN-21,Amended,67022268,37210748,237657894
260061,01-JUL-20,30-JUN-21,As Submitted,36618128,31210038,68647813
260062,01-JAN-20,31-DEC-20,As Submitted,129647515,360252612,353821791
260064,01-JAN-20,31-DEC-20,As Submitted,50686811,22587824,93162380
260065,01-JUL-20,30-JUN-21,Amended,873920568,1690307528,2267252131
260068,01-JAN-20,31-DEC-20,As Submitted,285880975,553537872,448546568
260070,01-JAN-20,31-DEC-20,As Submitted,22875679,17489286,33964459
260074,01-NOV-19,31-OCT-20,As Submitted,37687944,113022959,155610706
260077,01-JUL-20,30-JUN-21,Amended,474245119,1069345624,763505652
260078,01-JAN-20,31-DEC-20,As Submitted,116557779,111227696,313204275
260081,01-JAN-20,31-DEC-20,As Submitted,184803283,327964489,317211554
260085,01-JAN-20,31-DEC-20,As Submitted,122056975,377265741,323057450
260091,01-JAN-20,31-DEC-20,Amended,508396766,1039297920,975446324
260094,01-OCT-19,30-SEP-20,As Submitted,146472165,244614338,472271790
260095,01-APR-20,31-MAR-21,Amended,274418525,1517381020,1028889666
260096,01-JUL-20,30-JUN-21,As Submitted,484068624,1120390947,1016455272
260097,01-JAN-20,31-DEC-20,As Submitted,84989633,52498859,174357991
260102,01-JUL-20,30-JUN-21,As Submitted,155009343,83013473,175208603
260104,01-JAN-20,31-DEC-20,Amended,389604066,671891559,763056930
260105,01-JAN-20,31-DEC-20,Amended,501980969,1396634699,1076751269
260108,01-JAN-20,31-DEC-20,As Submitted,517820357,776382702,1115679033
260110,01-JAN-20,31-DEC-20,As Submitted,245009822,488197257,625225907
260113,01-OCT-19,30-SEP-20,As Submitted,85543441,132371032,203804022
260119,01-JAN-20,31-DEC-20,Settled,173372204,891937907,950791657
260137,01-APR-20,31-MAR-21,As Submitted,377653143,869277426,1166760340
260138,01-JAN-20,31-DEC-20,As Submitted,670307595,2104351200,1223823895
260141,01-JUL-20,30-JUN-21,Amended,966153569,1832686698,1991625656
260142,01-MAY-20,30-APR-21,As Submitted,44581725,28162757,94132440
260160,01-JAN-20,31-DEC-20,As Submitted,29603336,13288215,79775824
260162,01-JAN-20,31-DEC-20,As Submitted,135223097,103711186,435136027
260163,01-JAN-20,31-DEC-20,Amended,86838914,77925080,245495894
260175,01-APR-20,31-MAR-21,As Submitted,104453375,40931252,277676037
260176,01-JUL-20,30-JUN-21,As Submitted,80211380,144605663,196468626
260177,01-JUL-20,30-JUN-21,As Submitted,181538576,338020161,422401360
260179,01-JUL-20,30-JUN-21,As Submitted,408001223,614970828,984971266
260180,01-JAN-20,31-DEC-20,As Submitted,279756111,563377074,545318273
260183,01-JUL-20,30-JUN-21,As Submitted,283950021,807613809,973136094
260186,01-MAY-20,30-APR-21,As Submitted,168827647,184870454,461585748
260190,01-OCT-19,30-SEP-20,As Submitted,94594604,341785571,388414488
260191,01-JAN-20,31-DEC-20,As Submitted,113001218,165654570,310801249
260193,01-JAN-20,31-DEC-20,As Submitted,65554291,263273645,208259048
260195,01-JUN-20,31-MAY-21,Amended,129841850,73670221,331784367
260200,01-JAN-20,31-DEC-20,As Submitted,155716252,282942953,375444139
260209,01-JAN-20,04-JAN-21,As Submitted,14447660,10343303,14409546
260210,01-JAN-20,18-JAN-21,As Submitted,47168774,55954017,44570691
260214,01-JAN-20,31-DEC-20,As Submitted,68403488,197396914,393102173
260216,01-JAN-20,31-DEC-20,As Submitted,213879489,815026728,692742562
260219,01-JAN-20,31-DEC-20,As Submitted,75022672,109663580,139921780
261301,01-JUN-20,31-MAY-21,Settled,,2936649,8602880
261302,01-OCT-19,30-SEP-20,Settled,20386435,10796551,27424742
261303,01-JUL-20,30-JUN-21,As Submitted,,7127056,25286630
261305,01-JUL-20,30-JUN-21,Settled,,2897016,7989697
261306,01-NOV-19,31-OCT-20,Settled,,1902762,9080048
261307,01-JUL-20,30-JUN-21,Settled,,3368974,24924649
261308,01-SEP-20,31-AUG-21,Settled,,9113232,38288096
261309,01-JAN-20,31-DEC-20,Settled,,7263429,53393972
261310,01-JUL-20,30-JUN-21,Settled,,8882636,32042306
261311,01-APR-20,31-MAR-21,Settled,,28105827,106248483
261312,01-APR-20,31-MAR-21,Settled,,4825154,27178785
261313,01-JAN-20,31-DEC-20,Settled,,8971258,33026090
261314,01-JAN-20,31-DEC-20,Settled,,9295344,20730486
261315,01-JAN-20,31-DEC-20,Amended,,1297320,29574501
261316,01-JUL-20,30-JUN-21,Settled,,13931433,44262718
261317,01-JUL-20,30-JUN-21,Settled,,6459474,35696650
261318,01-JUL-20,30-JUN-21,Settled,,9037435,46508561
261319,01-JUL-20,30-JUN-21,Settled,,19333129,92206927
261320,01-OCT-19,30-SEP-20,Settled,,24786031,91731568
261321,01-JAN-20,31-DEC-20,Settled,,20686623,83936932
261322,01-OCT-19,30-SEP-20,Settled,,6494409,49361344
261323,01-FEB-20,31-JAN-21,Settled,,5004943,17246433
261324,01-JAN-20,31-DEC-20,Settled,60206504,36668851,184171444
261325,01-OCT-19,30-SEP-20,Settled,,9860118,45282444
261327,01-NOV-19,31-OCT-20,Settled,,9012690,31772231
261328,01-JUL-20,30-JUN-21,Reopened,,4084762,16893726
261329,01-OCT-19,30-SEP-20,Settled,,16089777,103725387
261330,01-MAY-20,30-APR-21,Settled,,17497907,94188723
261331,01-APR-20,31-MAR-21,Settled,,16680603,83436010
261332,01-JUL-20,30-JUN-21,Settled,,6960879,54706795
261333,01-JUL-20,30-JUN-21,Settled,,3167971,33041173
261335,01-JUL-20,30-JUN-21,Settled,,3967561,30391748
261336,01-JUL-20,30-JUN-21,Settled,,5985037,26237421
261337,01-JAN-20,31-DEC-20,Settled,61280442,32090717,146495178
261338,01-JUL-20,30-JUN-21,Settled,,25361860,101443882
261993,01-SEP-20,31-AUG-21,Settled,,2223066,
262010,01-SEP-20,31-AUG-21,Settled,31388160,149787538,249594
262013,01-NOV-19,31-OCT-20,Settled,36344930,137431139,400013
262015,01-JAN-20,31-DEC-20,Settled,10785625,51945609,
262016,01-JAN-20,31-DEC-20,Settled,9458201,39177805,
262017,01-NOV-19,31-OCT-20,Settled,20231909,80338226,77647
262018,01-SEP-20,31-AUG-21,Settled,21103031,85744489,603261
262019,01-JUL-20,30-JUN-21,Settled,14248558,41345014,7707
262020,01-JAN-20,31-DEC-20,Settled,12709296,38531270,
263027,01-JAN-20,31-DEC-20,Amended,17678778,34802377,
263028,01-JUN-20,31-MAY-21,Amended,45143916,80403203,510
263029,01-JAN-20,31-DEC-20,As Submitted,36284101,65384463,729
263030,01-JAN-20,31-DEC-20,As Submitted,13311845,39456772,62870
263031,01-JUL-20,30-JUN-21,As Submitted,94044404,174149343,132072883
263032,01-JAN-20,31-DEC-20,As Submitted,17937654,31862594,
263033,01-JAN-20,31-DEC-20,As Submitted,3249278,12727637,
263301,01-JAN-20,31-DEC-20,Settled,,859287077,601552751
263302,01-JUL-20,30-JUN-21,Amended,,1559677760,1027014824
263303,01-JUL-20,30-JUN-21,Settled,,71579868,1813631
264004,01-JUL-20,30-JUN-21,Settled,114638572,125692316,4980
264005,01-JUL-20,30-JUN-21,Settled,83879756,87652702,11022
264007,01-JUL-20,30-JUN-21,Settled,25752945,29132063,2241
264008,01-JUL-20,30-JUN-21,Settled,19895427,18689780,
264010,01-JUL-20,30-JUN-21,Settled,47929843,51093081,1675
264012,01-JAN-20,31-DEC-20,Settled,25251851,54791699,8117663
264024,01-JAN-20,31-DEC-20,Settled,23112669,94084607,
264025,01-JUL-20,30-NOV-20,Settled,6715520,6756534,
264028,01-JUL-20,30-JUN-21,Settled,,6689159,
264030,01-JAN-20,31-DEC-20,Settled,20164037,48988100,10633042
264031,01-JAN-20,31-DEC-20,Settled,4218736,10138850,
264032,01-JAN-20,31-DEC-20,Settled,13287144,30487800,2790752
270003,01-JUN-20,31-MAY-21,As Submitted,215656310,141673924,288791199
270004,01-JUL-20,30-JUN-21,As Submitted,528855689,552982715,681123999
270012,01-JAN-20,31-DEC-20,As Submitted,290274146,464827528,683576824
270014,01-JAN-20,31-DEC-20,Amended,257138619,341824197,348800722
270017,01-JAN-20,31-DEC-20,As Submitted,100932810,186530942,182494744
270023,01-JAN-20,31-DEC-20,As Submitted,140935203,191305437,263078575
270032,01-JUL-20,30-JUN-21,As Submitted,61562028,39014885,95435066
270049,01-JAN-20,31-DEC-20,As Submitted,366238646,584645647,557428694
270051,01-APR-20,31-MAR-21,As Submitted,341887261,353835325,490176061
270057,01-JAN-20,31-DEC-20,Amended,252806778,158377812,348355537
270074,01-OCT-19,30-SEP-20,As Submitted,36637596,28320,355642
270086,01-JAN-20,31-DEC-20,As Submitted,70134627,51921468,177299699
270087,01-APR-20,31-DEC-20,As Submitted,43968193,12644468,107195125
271300,01-JUL-20,30-JUN-21,Settled,,1759407,11889377
271301,01-JUL-20,30-JUN-21,Settled,,2468463,6954961
271302,01-JUL-20,30-JUN-21,Settled,,1532091,840019
271303,01-JUL-20,30-JUN-21,Settled,,3085914,1704112
271304,01-JUL-20,30-JUN-21,Settled,,2881977,3380468
271305,01-JUL-20,30-JUN-21,Settled,,2672806,1737917
271306,01-JUL-20,30-JUN-21,Settled,,1723857,3154507
271307,01-JAN-20,31-DEC-20,Settled,,2105123,3776207
271308,01-MAY-20,30-APR-21,Settled,,2942566,2673726
271309,01-JUL-20,30-JUN-21,Settled,,1438083,938283
271310,01-JUL-20,30-JUN-21,Settled,,1410150,428792
271311,01-JUL-20,30-JUN-21,Settled,,1916391,1644438
271312,01-MAY-20,30-APR-21,Settled,,1252411,6289708
271313,01-JUL-20,30-JUN-21,Reopened,,3764870,9131442
271314,01-JUL-20,30-JUN-21,Settled,,3240976,29590566
271315,01-OCT-19,30-SEP-20,Settled,,234,89328
271316,01-JUL-20,30-JUN-21,As Submitted,,5960155,36752168
271317,01-JUL-20,30-JUN-21,Settled,,16813708,61200762
271318,01-JUL-20,30-JUN-21,Settled,,7251524,38172461
271319,01-NOV-19,31-OCT-20,Settled,,1784999,5689026
271320,01-APR-20,31-MAR-21,Settled,,6817391,45904300
271321,01-JAN-20,31-DEC-20,Settled,,2518796,3949284
271322,01-JUL-20,30-JUN-21,Reopened,13230843,4932658,10414560
271323,01-JAN-20,31-DEC-20,As Submitted,25851724,12833325,28229000
271324,01-JAN-20,31-DEC-20,Settled,14756304,4684536,12747024
271325,01-JAN-20,31-DEC-20,As Submitted,38305437,13206384,40447438
271326,01-JUL-20,30-JUN-21,Settled,,6214937,14893380
271327,01-JUL-20,30-JUN-21,Settled,8691708,4081847,4043105
271328,01-JUL-20,08-MAY-21,Settled,,2749941,8624847
271329,01-OCT-19,30-SEP-20,Settled,,1635442,6293477
271330,01-JUL-20,30-JUN-21,Settled,,5502474,11464394
271331,01-JUL-20,30-JUN-21,Settled,,4685260,6359584
271332,01-JUL-20,30-JUN-21,As Submitted,41671401,17901178,49946274
271333,01-JUL-20,30-JUN-21,Settled,,3675182,3898375
271334,01-JUL-20,30-JUN-21,Settled,,1990946,4883776
271335,01-JAN-20,31-DEC-20,Settled,55812149,24894572,72808590
271336,01-APR-20,31-MAR-21,Settled,,24329127,84631422
271337,01-OCT-19,30-SEP-20,Settled,,1381533,8120691
271338,01-JUL-20,30-JUN-21,Settled,,6983137,9449730
271339,01-OCT-19,30-SEP-20,Settled,,18547,325616
271340,01-JUL-20,30-JUN-21,As Submitted,,29574871,119061503
271341,01-JUL-20,30-JUN-21,Settled,21695874,7708737,18934707
271342,01-JUL-20,30-JUN-21,Settled,,3630571,6317452
271343,01-JAN-20,31-DEC-20,As Submitted,,7952010,37909493
271344,01-JUL-20,30-JUN-21,As Submitted,55407727,29036659,64087667
271345,01-JUL-20,30-JUN-21,Settled,,9553596,50286673
271346,01-JUL-20,30-JUN-21,Settled,,3541617,8674352
271347,01-JAN-20,31-DEC-20,Amended,54161711,23253027,53864615
271389,01-JAN-20,31-DEC-20,Settled,,179186,7599638
272001,01-SEP-20,31-AUG-21,Settled,20531497,43582696,4845
273025,01-JAN-20,31-DEC-20,As Submitted,10102759,18490824,
274004,01-JUL-20,30-JUN-21,Settled,27687537,29914743,4828537
274086,01-JUL-20,30-JUN-21,Settled,37092633,45467934,4369
280003,01-JAN-20,31-DEC-20,As Submitted,558014602,1286064516,804954158
280009,01-JUL-20,30-JUN-21,Amended,158311026,258397221,269262355
280013,01-JUL-20,30-JUN-21,As Submitted,1152801623,2319297545,1728462005
280020,01-JUL-20,30-JUN-21,Amended,166291949,268858670,241606922
280023,01-JUL-20,30-JUN-21,Amended,156193824,209165714,319529686
280032,01-JAN-20,31-DEC-20,As Submitted,138389665,139159408,244984851
280040,01-JAN-20,31-DEC-20,As Submitted,432049586,700905079,705057851
280060,01-JUL-20,30-JUN-21,Amended,418559733,962541560,816770403
280061,01-JAN-20,31-DEC-20,As Submitted,171514421,264668407,308371551
280065,01-JAN-20,31-DEC-20,As Submitted,158581229,202124975,321513113
280077,01-JAN-20,31-DEC-20,As Submitted,99403916,113796548,177106102
280081,01-JUL-20,30-JUN-21,Amended,173613362,363741487,337327434
280105,01-JUL-20,30-JUN-21,As Submitted,36663835,26166960,116402384
280111,01-MAY-20,30-APR-21,Settled w/Audit,80474342,40597815,112000554
280125,01-JAN-20,31-DEC-20,As Submitted,135279984,205886164,223798727
280127,01-JAN-20,31-DEC-20,As Submitted,58302059,17679437,135079958
280128,01-JUL-20,30-JUN-21,As Submitted,56633389,94269273,82196906
280129,01-JAN-20,31-DEC-20,As Submitted,68993247,55732141,138631998
280130,01-JUL-20,30-JUN-21,As Submitted,139054582,246942321,396466277
280131,01-JAN-20,31-DEC-20,As Submitted,34708486,63613282,93526744
280132,01-APR-20,31-MAR-21,As Submitted,81354665,128581660,166918029
280133,01-JAN-20,31-DEC-20,As Submitted,24950776,142699484,25917209
280134,01-JAN-20,31-DEC-20,As Submitted,115254392,152547004,224968554
280139,01-JUN-20,31-DEC-20,Amended,21393997,5866310,3870795
281300,01-JAN-20,31-DEC-20,Settled,,1044073,8010431
281301,01-JUL-20,30-JUN-21,Settled,21928856,8567349,23156860
281302,01-JUL-20,30-JUN-21,Settled,,846108,9075527
281303,01-SEP-20,31-AUG-21,Settled,,729896,2086012
281304,01-JUL-20,30-JUN-21,Reopened,,4112991,23930165
281305,01-JUL-20,30-JUN-21,Settled,,2415083,17655419
281306,01-JUL-20,30-JUN-21,Settled,,2422682,14024265
281307,01-JUL-20,30-JUN-21,Settled,29857069,7120237,30044345
281308,01-JUL-20,30-JUN-21,Settled,,5877533,11690911
281309,01-JUL-20,30-JUN-21,Settled,,3187106,23457727
281310,01-JAN-20,31-DEC-20,Settled,,4068990,6624580
281311,01-JUL-20,30-JUN-21,Settled,,346461,5219990
281312,01-JUL-20,30-JUN-21,Settled,,4161083,3215301
281313,01-JUL-20,30-JUN-21,Settled,,4460045,30171447
281314,01-JUL-20,30-JUN-21,Settled,,1078974,6307890
281315,01-MAY-20,30-APR-21,Settled,,8672934,29517772
281316,01-JUL-20,30-JUN-21,Settled,,315852,4298908
281318,01-JUL-20,30-JUN-21,Settled,,2910351,24246169
281319,01-OCT-19,30-SEP-20,Settled,22316372,6138943,23328301
281320,01-OCT-19,30-SEP-20,Settled,,8049435,20210758
281321,01-JUL-20,30-JUN-21,Settled,,353105,6598497
281322,01-JAN-20,31-DEC-20,Settled,,9481611,40228582
281323,01-JUL-20,30-JUN-21,Settled,,1814823,14400915
281324,01-MAY-20,30-APR-21,Settled,,2131114,16672584
281325,01-JUL-20,30-JUN-21,Settled,,1347328,10049987
281326,01-JUL-20,30-JUN-21,Settled,,3835802,15555903
281327,01-MAY-20,30-APR-21,Settled,,3706724,16138147
281328,01-JAN-20,31-DEC-20,Reopened,,2306479,17406938
281329,01-JUL-20,30-JUN-21,Settled,,14706164,56012676
281330,01-OCT-19,30-SEP-20,Settled,,312175,2012128
281331,01-JUL-20,30-JUN-21,Settled,15458027,8320475,15628256
281332,01-JUL-20,30-JUN-21,Settled,,5558786,17352036
281333,01-JUL-20,30-JUN-21,Settled,9180754,3180811,7135956
281334,01-OCT-19,30-SEP-20,Settled,,7910954,34142356
281335,01-AUG-20,31-JUL-21,Settled,,1717180,7631167
281336,01-OCT-19,30-SEP-20,Settled,41543780,18159703,46008483
281338,01-JUL-20,30-JUN-21,Settled,,2059375,21649716
281339,01-OCT-19,30-SEP-20,Settled,,7054326,30992106
281340,01-MAR-20,28-FEB-21,Settled,,2404989,8498900
281341,01-OCT-19,30-SEP-20,Settled,,6057843,25233662
281342,01-JUL-20,30-JUN-21,As Submitted,,6110077,52536492
281343,01-JUL-20,30-JUN-21,Settled,,1627736,10701236
281344,01-APR-20,31-MAR-21,Settled,,7147805,26579459
281345,01-JAN-20,31-DEC-20,Settled,,5068930,21631373
281346,01-JUL-20,30-JUN-21,Settled,,1914104,9307904
281347,01-JUL-20,30-JUN-21,Settled,,3302712,8053169
281348,01-MAY-20,30-APR-21,As Submitted,,7186324,23643143
281349,01-JUL-20,30-JUN-21,As Submitted,,7599860,30571868
281350,01-JUL-20,30-JUN-21,Settled,,2643974,16039637
281351,01-JUL-20,30-JUN-21,Settled,,1973969,13744918
281352,01-AUG-20,31-JUL-21,Settled,,7981958,25560279
281353,01-JUL-20,30-JUN-21,As Submitted,,3858173,30593722
281354,01-JAN-20,31-DEC-20,Settled,,2148840,28829870
281355,01-JAN-20,31-DEC-20,Settled,,3461729,29364109
281356,01-JUL-20,30-JUN-21,Settled,,7512341,27794588
281357,01-JAN-20,31-DEC-20,Settled,52858662,23921472,51327749
281358,01-JUL-20,30-JUN-21,Settled,,6390548,14460367
281359,01-JAN-20,31-DEC-20,Reopened,,4368336,42793975
281360,01-JUL-20,30-JUN-21,Settled,,16851036,56687025
281361,01-JUL-20,30-JUN-21,Settled,,9296213,35068145
281362,01-JAN-20,31-DEC-20,Settled,,19574172,63486938
281363,01-JUL-20,30-JUN-21,Settled,,11287485,60513183
281364,01-OCT-19,30-SEP-20,Settled,,22290050,97305609
281365,01-OCT-19,30-SEP-20,Settled,,2549737,17454159
282000,01-JUL-20,30-JUN-21,Settled,53389088,127116565,17070684
282001,01-JUL-20,30-JUN-21,Settled,21105710,88968459,4342
282002,01-FEB-20,31-JAN-21,Settled,11792340,47315119,457
282003,01-JUL-20,30-JUN-21,Settled,37657619,98157727,7847763
283025,01-JUL-20,30-JUN-21,As Submitted,81063635,161617468,17070684
283026,01-JUL-20,30-JUN-21,As Submitted,44642945,114826314,7845155
283300,01-JAN-20,31-DEC-20,Settled,,25763227,122859478
283301,01-JAN-20,31-DEC-20,Settled,,459417020,373023688
284003,01-JUL-20,30-JUN-21,Settled,21970508,21970508,
284009,01-JUL-20,30-JUN-21,Settled,48672836,24779066,6000166
290001,01-JUL-20,30-JUN-21,As Submitted,781287843,2116553519,1615699634
290003,01-FEB-20,31-JAN-21,As Submitted,602181467,5745884662,1876735821
290005,01-JAN-20,31-DEC-20,As Submitted,95194234,422239093,309332778
290007,01-JUL-20,30-JUN-21,As Submitted,693102277,2366404166,1187139777
290008,01-JUL-20,30-JUN-21,As Submitted,44279120,73676005,134384378
290009,01-JAN-20,31-DEC-20,As Submitted,248569720,743249969,487746448
290012,01-JUL-20,30-JUN-21,As Submitted,31729365,11798253,174811641
290019,01-JAN-20,31-DEC-20,As Submitted,283908468,497560984,597890896
290021,01-JAN-20,31-DEC-20,Amended,260550350,2286239946,752762769
290022,01-JAN-20,31-DEC-20,Amended,196555715,1525548149,593364284
290032,01-JAN-20,31-DEC-20,As Submitted,100683085,501702604,498973824
290039,01-JAN-20,31-DEC-20,Amended,417640347,3387094209,1460842685
290041,01-JAN-20,31-DEC-20,As Submitted,347676304,3010403210,1175367510
290045,01-JUL-20,30-JUN-21,As Submitted,461128537,2290553665,1286842979
290046,01-JAN-20,31-DEC-20,As Submitted,285485332,2455952391,859628169
290047,01-FEB-20,31-JAN-21,Amended,215123764,1378874581,827168983
290049,01-JUL-20,30-JUN-21,As Submitted,134972600,251344255,367224947
290053,01-JUL-20,30-JUN-21,As Submitted,186930300,769662153,543305464
290054,01-JAN-20,31-DEC-20,As Submitted,221998074,1927675208,780373958
290057,01-JAN-20,31-DEC-20,As Submitted,200498752,1617047467,956749661
290058,01-JAN-20,31-DEC-20,Settled,43232034,24090410,425354694
291300,01-JUL-20,30-JUN-21,As Submitted,16567702,11315341,13736646
291301,01-JUL-20,30-JUN-21,Settled,,97266,25970425
291302,01-JUL-20,30-JUN-21,Amended,,7789586,47435907
