PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
140191,01-JUL-21,30-JUN-22,As Submitted,341416695,578282738,969904084
140197,01-JUL-21,30-JUN-22,As Submitted,19686173,20554025,8063896
140200,01-JUL-21,30-JUN-22,As Submitted,469572016,1196941247,1980600435
140202,01-JAN-21,31-DEC-21,As Submitted,326994901,854146164,745441769
140206,01-OCT-20,30-SEP-21,Amended,96632065,236334105,115643407
140208,01-JAN-21,31-DEC-21,Amended,1059559139,2910869337,1390677347
140209,01-JAN-21,31-DEC-21,As Submitted,330324850,835463213,932542619
140210,01-JUL-21,31-MAR-22,As Submitted,46348007,18342503,81037722
140211,01-SEP-21,31-AUG-22,As Submitted,315839526,648473753,1513937380
140213,01-OCT-20,30-SEP-21,As Submitted,410306329,658379379,775309939
140217,01-JUL-21,30-JUN-22,As Submitted,149781289,401167290,513465035
140223,01-JAN-21,31-DEC-21,Amended,747735449,1868883148,1250741980
140224,01-JUL-21,30-JUN-22,As Submitted,198551320,473655605,442380282
140228,01-JUL-21,30-JUN-22,As Submitted,486267709,1502793029,2241574591
140231,01-JUL-21,30-JUN-22,As Submitted,645943166,1403564350,2594260383
140233,01-OCT-20,30-SEP-21,Amended,299677133,774524861,767660282
140234,01-JUL-21,30-SEP-21,As Submitted,16895881,10069112,45024673
140239,01-JUL-21,30-JUN-22,As Submitted,243664299,606917611,655591705
140242,01-SEP-21,31-AUG-22,As Submitted,903100491,2067325632,4194566733
140251,01-JAN-21,31-DEC-21,As Submitted,89178443,305317065,137377046
140252,01-OCT-20,30-SEP-21,As Submitted,461220300,799014969,1009556963
140258,01-JUL-21,30-JUN-22,As Submitted,512304709,1216014200,1122086903
140275,01-JUL-21,30-JUN-22,As Submitted,94075480,63286019,242503882
140276,01-JUL-21,30-JUN-22,As Submitted,853383039,1849590852,1921625081
140280,01-JAN-21,31-DEC-21,As Submitted,259351498,396951387,595254622
140281,01-SEP-21,31-AUG-22,Amended,1799835454,5006665991,4892068027
140286,01-SEP-21,31-AUG-22,As Submitted,228309015,348260113,783944279
140288,01-JAN-21,31-DEC-21,Amended,337578931,899938875,537269104
140289,01-JAN-21,31-DEC-21,As Submitted,143316283,255006833,444425427
140290,01-JUL-21,30-JUN-22,As Submitted,346485379,831625023,867608983
140291,01-JAN-21,31-DEC-21,As Submitted,278877743,446566634,596934351
140292,01-JAN-21,31-DEC-21,As Submitted,88096588,157559462,160167585
140294,01-JAN-21,31-DEC-21,As Submitted,39782647,52770864,211665536
140300,01-DEC-20,30-NOV-21,Amended,83968774,6321760,78793128
140304,01-JAN-21,31-DEC-21,As Submitted,177782454,220962158,548979665
141300,01-SEP-21,31-AUG-22,As Submitted,,1697976,18589824
141301,01-JUL-21,30-JUN-22,As Submitted,,11694092,97315135
141302,01-OCT-20,30-SEP-21,Settled,25187922,10829828,27161759
141303,01-MAY-21,30-APR-22,As Submitted,,3340593,31456778
141304,01-JUL-21,30-JUN-22,As Submitted,,1892890,28861461
141305,01-JAN-21,31-DEC-21,As Submitted,,13067046,62031723
141306,01-JAN-21,31-DEC-21,As Submitted,,6161762,32633165
141307,01-MAY-21,30-APR-22,Amended,,6148523,52794542
141308,01-MAY-21,30-APR-22,As Submitted,,3129592,19515960
141309,01-JAN-21,31-DEC-21,As Submitted,,6294702,31261836
141310,01-OCT-20,30-SEP-21,Amended,,10528224,71046576
141311,01-JUL-21,30-JUN-22,Amended,37522679,19426053,99180525
141312,01-MAY-21,30-APR-22,Settled,,8497026,75860594
141313,01-OCT-20,30-SEP-21,Settled,,6431007,43931758
141315,01-OCT-20,30-SEP-21,As Submitted,27024865,13002025,55924219
141316,01-JAN-21,31-DEC-21,As Submitted,,12457209,138573866
141317,01-OCT-20,30-SEP-21,As Submitted,84770716,62623380,201293468
141318,01-OCT-20,30-SEP-21,Settled,,7051342,76284520
141319,01-JUN-21,31-MAY-22,As Submitted,48332473,17782039,116019264
141320,01-JAN-21,31-DEC-21,As Submitted,,14940324,133272506
141321,01-JUL-21,30-JUN-22,Amended,,6135968,48783553
141322,01-OCT-20,30-SEP-21,Settled,,25828535,120045555
141323,01-APR-21,31-MAR-22,Settled,,5290280,38870631
141324,01-APR-21,31-MAR-22,Amended,,14526041,59688810
141325,01-OCT-20,30-SEP-21,Settled,,6241861,74991757
141326,01-JUL-21,30-JUN-22,Amended,,9787248,26964843
141327,01-JAN-21,31-DEC-21,As Submitted,,27487841,101842742
141328,01-APR-21,31-MAR-22,Settled,,5026246,15229094
141329,01-JUL-21,30-JUN-22,As Submitted,,3290800,48718708
141330,01-JUL-21,30-JUN-22,As Submitted,,17086572,50160096
141331,01-JUL-21,30-JUN-22,As Submitted,,10976532,41031592
141332,01-JUL-21,30-JUN-22,As Submitted,,4869964,55594837
141333,01-MAR-21,28-FEB-22,As Submitted,,2295610,45520721
141334,01-APR-21,31-MAR-22,As Submitted,,11186539,237604620
141335,01-JUL-21,30-JUN-22,As Submitted,25071247,16934533,61078531
141336,01-JUL-21,30-JUN-22,As Submitted,,21433103,112769587
141337,01-MAY-21,30-JUN-21,As Submitted,,1622355,16221396
141337,01-JUL-21,30-SEP-21,As Submitted,,2468852,23212164
141338,01-JUL-21,30-JUN-22,Amended,,6428894,48666452
141339,01-OCT-20,30-SEP-21,As Submitted,,20425962,103484589
141340,01-SEP-21,31-AUG-22,As Submitted,,29664496,131115116
141341,01-JAN-21,31-DEC-21,Settled,,5035583,51495116
141342,01-JAN-21,31-DEC-21,Settled,,10494864,66756300
141343,01-MAY-21,30-APR-22,As Submitted,,20074238,103849578
141344,01-JUL-21,30-JUN-22,As Submitted,,5220633,42115177
141345,01-APR-21,31-MAR-22,As Submitted,,30978976,97663712
141346,01-JUL-21,30-JUN-22,As Submitted,34846449,14966080,72918758
141347,01-AUG-21,31-JUL-22,As Submitted,,11052801,64865977
141348,01-JUL-21,30-JUN-22,As Submitted,,42397075,105161042
141349,01-JUL-21,30-JUN-22,Amended,,5863661,89484421
141350,01-JUL-21,30-JUN-22,As Submitted,,19025085,141640104
141351,01-MAR-21,28-FEB-22,Amended,,10356200,76754511
142006,16-DEC-20,31-AUG-21,Settled,16431226,54329681,106305
142006,01-SEP-21,31-AUG-22,As Submitted,22207213,77655933,263743
142008,16-DEC-20,31-AUG-21,Settled,59552164,223258695,1460959
142008,01-SEP-21,31-AUG-22,As Submitted,74557844,312548436,1392666
142009,17-DEC-20,31-AUG-21,Settled,27445437,91715465,843882
142009,01-SEP-21,31-AUG-22,As Submitted,26217279,108559186,955453
142010,01-JUN-21,31-MAY-22,Settled,109988164,271198431,2856376
142011,01-JUL-21,30-JUN-22,As Submitted,84450109,367909011,42846456
142013,01-SEP-21,31-AUG-22,As Submitted,16422176,57234153,
143025,01-JUL-21,30-JUN-22,As Submitted,33650651,72566566,21090722
143026,01-SEP-21,31-AUG-22,As Submitted,271316949,476657731,311871385
143027,01-SEP-21,31-AUG-22,As Submitted,73473876,149349691,20899231
143028,01-JAN-21,31-DEC-21,As Submitted,23820348,43692056,
143029,22-AUG-21,31-DEC-21,Settled,3957413,6244292,
143300,01-SEP-21,31-AUG-22,Amended,,1744565531,1328664976
143301,01-JUL-21,30-JUN-22,As Submitted,,69803527,23345023
144009,01-JAN-21,31-DEC-21,Settled,28847493,62224549,10560031
144010,01-JUL-21,30-JUN-22,Settled,52496498,115703,327232
144016,01-JUL-21,30-JUN-22,Settled,44291457,71355,221837
144021,01-JUL-21,30-JUN-22,Settled,43515936,283386,22584
144026,01-JAN-21,31-DEC-21,Settled,31258615,76056067,20242429
144028,01-JUL-21,30-JUN-22,Settled,45905702,59179,106656
144029,01-JAN-21,31-DEC-21,Settled,15578141,38725979,4611884
144031,01-JUL-21,30-JUN-22,As Submitted,72386932,99557134,60901140
144034,01-JUL-21,30-JUN-22,Settled,27992372,68888333,6345349
144035,01-JUL-21,30-JUN-22,Settled,58242529,67772192,62536878
144037,01-JUL-21,30-JUN-22,Settled,113348167,1234780,40320
144038,01-JUL-21,30-JUN-22,Settled,87102554,211428,566804
144040,01-JAN-21,31-DEC-21,Settled,30672799,102494770,3424312
144041,01-JAN-21,31-DEC-21,Settled,22115594,59226270,5961765
144042,01-OCT-20,30-SEP-21,Settled,22692743,62099320,2417654
150001,01-JAN-21,31-DEC-21,Amended,73070571,73426901,251337648
150002,01-JAN-21,31-DEC-21,Amended,333904666,675761313,741500163
150004,01-JAN-21,31-DEC-21,As Submitted,218427675,172249761,492941114
150005,01-JAN-21,31-DEC-21,As Submitted,233785338,238003118,699299623
150006,01-JAN-21,31-DEC-21,As Submitted,137448226,309430153,426509534
150007,01-JAN-21,31-DEC-21,As Submitted,134859764,231319783,425796462
150008,01-JUL-21,30-JUN-22,As Submitted,131142514,230447470,316445294
150009,01-AUG-21,31-JUL-22,As Submitted,152779601,350217418,372839309
150010,01-JUL-21,30-JUN-22,As Submitted,135402278,224011784,400574646
150011,01-JUL-21,30-JUN-22,As Submitted,134837714,114619440,396250312
150012,01-JUL-21,30-JUN-22,As Submitted,352422294,605516134,560336304
150015,01-JAN-21,31-DEC-21,As Submitted,209516326,369701702,651127268
150017,01-JUL-21,30-JUN-22,As Submitted,501460823,2300460374,1374477473
150018,01-JAN-21,31-DEC-21,As Submitted,268983696,542647738,508352582
150021,01-JAN-21,31-DEC-21,Amended,1134274841,2453220838,2911372757
150022,01-JAN-21,31-DEC-21,As Submitted,53858968,52168331,216050931
150023,01-JAN-21,31-DEC-21,Amended,380625410,593387735,1107797563
150024,01-JAN-21,31-DEC-21,As Submitted,649854040,1170187459,1358850425
150026,01-JAN-21,31-DEC-21,As Submitted,203052431,213771311,551218590
150030,01-JAN-21,31-DEC-21,As Submitted,114711107,87771484,279198585
150034,01-JUL-21,30-JUN-22,As Submitted,243123999,414272666,789715437
150035,01-JAN-21,31-DEC-21,Amended,293858318,1076097628,1318983161
150037,01-JAN-21,31-DEC-21,Amended,109537570,76962989,355004535
150042,01-JAN-21,31-DEC-21,Amended,152546806,189894244,391266223
150044,01-SEP-21,31-AUG-22,As Submitted,326490931,904387232,1281847678
150045,01-OCT-20,31-DEC-20,As Submitted,12735199,13140322,39264861
150045,01-JAN-21,31-DEC-21,As Submitted,52587662,44886599,191606666
150046,01-SEP-21,31-AUG-22,Amended,109841978,402760840,416041365
150047,01-JUN-21,31-MAY-22,As Submitted,76695840,85594246,133307506
150048,01-JAN-21,31-DEC-21,As Submitted,342322597,436779260,685695887
150051,01-JAN-21,31-DEC-21,As Submitted,361301580,816991653,1162066083
150056,01-JAN-21,31-DEC-21,As Submitted,2545401775,5783912260,5413997626
150057,01-JAN-21,31-DEC-21,As Submitted,92748009,119986898,435698295
150058,01-JAN-21,31-DEC-21,As Submitted,483635390,1070172217,746834525
150059,01-JAN-21,31-DEC-21,As Submitted,174375824,185172976,426956226
150061,01-JAN-21,31-DEC-21,As Submitted,58976486,42924311,113109892
150065,01-JAN-21,31-DEC-21,As Submitted,119127153,87181013,340792865
150069,01-JAN-21,31-DEC-21,As Submitted,82728475,89408128,245241086
150072,01-JAN-21,31-DEC-21,Amended,73435057,50288070,184861723
150074,01-JAN-21,31-DEC-21,As Submitted,781459257,1040469727,2362203289
150075,01-OCT-20,30-SEP-21,As Submitted,32116866,53503935,148206067
150076,01-JUL-21,30-JUN-22,As Submitted,54963127,58051021,170695800
150082,01-OCT-20,30-SEP-21,As Submitted,710488823,1408062904,1790738925
150084,01-JUL-21,30-JUN-22,As Submitted,1045659592,3012149294,1890834316
150086,01-NOV-20,31-DEC-20,Amended,12382198,17514588,22718476
150086,01-JAN-21,31-DEC-21,As Submitted,89049493,114043963,116167403
150088,01-JUL-21,30-JUN-22,As Submitted,173151608,256982990,455705746
150089,01-JAN-21,31-DEC-21,As Submitted,401882162,1082830782,1144756094
150090,01-JAN-21,31-DEC-21,As Submitted,148274392,297499519,315249055
150091,01-JAN-21,31-DEC-21,As Submitted,52986473,46333101,194277735
150097,01-JAN-21,31-DEC-21,Amended,130131991,105210352,382486466
150100,01-JUL-21,30-JUN-22,As Submitted,522199108,857159596,1557268931
150101,01-JAN-21,31-DEC-21,As Submitted,63956232,59269843,253456411
150102,01-JAN-21,31-DEC-21,Amended,16218041,14238160,64897819
150104,01-JAN-21,31-DEC-21,Amended,91222296,102864171,336168143
150109,01-JAN-21,31-DEC-21,As Submitted,285820665,652177250,837000690
150112,01-JAN-21,31-DEC-21,As Submitted,272639591,321755967,492959770
150113,01-JAN-21,31-DEC-21,As Submitted,181837808,255360659,446455318
150115,01-JUL-21,30-JUN-22,As Submitted,144464943,142362068,476931447
150125,01-JUL-21,30-JUN-22,As Submitted,485610989,852752274,1319188268
150126,01-JAN-21,31-DEC-21,As Submitted,239679480,437423851,541160576
150128,01-JAN-21,31-DEC-21,As Submitted,220473040,505654549,547850139
150133,01-MAR-21,28-FEB-22,As Submitted,101103050,238894992,582362446
150146,01-JAN-21,31-DEC-21,Amended,47239223,56384974,184438377
150149,01-JAN-21,31-DEC-21,As Submitted,88323475,100268026,103410791
150150,01-APR-21,31-MAR-22,As Submitted,142971710,341840406,649381502
150153,01-JUL-21,30-JUN-22,As Submitted,144475192,551577157,202505095
150157,01-JUL-21,30-JUN-22,As Submitted,137257682,316176369,476369703
150158,01-JAN-21,31-DEC-21,As Submitted,210209170,520384364,673391212
150160,01-JAN-21,31-DEC-21,As Submitted,124032534,97105687,354229685
150161,01-JAN-21,31-DEC-21,As Submitted,265026282,439923816,828647735
150162,01-JAN-21,31-DEC-21,Amended,539999932,1508685791,1898794730
150165,01-JAN-21,31-DEC-21,As Submitted,107193803,143110309,364199162
150166,01-JAN-21,31-DEC-21,As Submitted,44643253,159607902,184198801
150167,01-JAN-21,31-DEC-21,As Submitted,105612907,45967766,527599274
150168,01-JAN-21,31-DEC-21,As Submitted,74719717,262945349,533802856
150169,01-JAN-21,31-DEC-21,As Submitted,382277024,1016845218,675782162
150172,01-JAN-21,31-DEC-21,As Submitted,48041450,70617297,159239594
150173,01-JAN-21,31-DEC-21,Amended,303544121,659028544,955773083
150177,01-JAN-21,31-DEC-21,As Submitted,38974790,25244026,159582508
150179,01-JAN-21,31-DEC-21,Amended,18491182,17647776,8438984
150181,01-JUL-21,30-JUN-22,As Submitted,54349924,67789590,177784847
150183,01-JAN-21,31-DEC-21,As Submitted,30472545,40214072,94862719
150191,24-MAR-21,31-DEC-21,Settled,6704153,1682462,19601916
151300,01-JAN-21,31-DEC-21,As Submitted,,11770435,35015941
151301,01-JUL-21,30-JUN-22,Settled,,9903432,86976034
151302,01-JAN-21,31-DEC-21,Settled,,10842050,50279469
151303,01-JUL-21,30-JUN-22,As Submitted,,3371221,70679582
151304,01-JAN-21,31-DEC-21,Settled,,8875089,100148680
151305,01-OCT-20,30-SEP-21,Settled,,12584146,53551207
151306,01-JAN-21,31-DEC-21,Settled,,11713658,74645679
151307,01-JUL-21,30-JUN-22,As Submitted,,10293197,69165294
151308,01-JUL-21,30-JUN-22,As Submitted,,6877369,70044614
151309,01-JUL-21,30-JUN-22,Settled,,3866999,57075136
151310,01-JAN-21,31-DEC-21,Amended,,27267515,165006027
151311,01-JAN-21,31-DEC-21,Settled,,21423836,121303373
151312,01-JAN-21,31-DEC-21,Settled,,16770230,105298561
151313,01-JAN-21,31-DEC-21,Settled,,24536646,136211694
151314,01-JUL-21,30-JUN-22,As Submitted,,1078126,59402165
151315,01-OCT-20,30-SEP-21,Settled,,29379156,167384945
151316,01-JAN-21,31-DEC-21,Settled,,11085051,61770997
151317,01-JAN-21,31-DEC-21,Settled,,16198756,105593863
151318,01-JAN-21,31-DEC-21,Settled,,72748135,128287738
151319,01-OCT-20,30-SEP-21,Settled,,7920664,72117967
151320,01-JAN-21,31-DEC-21,As Submitted,,14554899,67815604
151322,01-JAN-21,31-DEC-21,Settled,,20262879,94715486
151323,01-JAN-21,31-DEC-21,Settled,,26269100,103681561
151324,01-JAN-21,31-DEC-21,Settled,,9628368,80815735
151325,01-JUL-21,30-JUN-22,As Submitted,20617581,11652355,49756908
151326,01-JAN-21,31-DEC-21,Settled,,12513531,78606510
151327,01-JAN-21,31-DEC-21,Settled,,14454076,112486959
151328,01-JAN-21,31-DEC-21,Settled,,64722078,241106049
151329,01-JAN-21,31-DEC-21,Settled,,36909338,211539657
151330,01-JAN-21,31-DEC-21,Settled,,26205632,88648359
151331,01-JAN-21,31-DEC-21,Settled,,26573095,144455893
151332,01-JAN-21,31-DEC-21,As Submitted,,20534635,144720496
151333,01-JAN-21,31-DEC-21,Settled,,12898989,92087002
151334,01-JAN-21,31-DEC-21,Settled,,15208916,58011401
151335,01-JUL-21,30-JUN-22,As Submitted,,10094523,46777012
152007,01-SEP-21,31-AUG-22,As Submitted,16674638,58054439,16021
152013,01-JUN-21,31-AUG-21,Settled,3650800,11206569,
152013,01-SEP-21,31-AUG-22,As Submitted,17324933,46458749,12985
152014,01-JAN-21,31-DEC-21,Settled,28513936,125988019,72560
152020,01-JUL-21,30-JUN-22,As Submitted,25277960,79800963,89699
152024,01-FEB-21,31-JAN-22,Settled,26716382,189650827,9544
152025,01-SEP-21,31-AUG-22,As Submitted,17026803,45601047,
152028,01-NOV-20,31-OCT-21,Settled,16542823,80765224,69422
153025,01-JAN-21,31-DEC-21,Amended,34095938,72221794,472
153028,01-JAN-21,31-DEC-21,As Submitted,45146525,96425244,21089110
153030,01-OCT-20,30-SEP-21,As Submitted,15261302,67345296,55864
153037,01-JUL-21,30-JUN-22,As Submitted,19804794,53384715,11928663
153042,01-JAN-21,31-DEC-21,As Submitted,14528379,18951895,1176970
153043,01-JAN-21,31-DEC-21,As Submitted,24091482,73920413,1690
153044,01-JAN-21,31-DEC-21,As Submitted,16748854,43593736,
153045,01-JUL-21,30-JUN-22,As Submitted,21843216,32591667,45035823
153046,01-JAN-21,31-DEC-21,As Submitted,11496314,26100321,
153047,01-MAY-21,30-APR-22,As Submitted,15062641,16118346,
153048,18-MAR-21,31-DEC-21,As Submitted,10568200,22374808,
154005,01-JAN-21,31-DEC-21,Settled,6038844,3889600,1340
154008,01-JUL-21,30-JUN-22,Settled,32499797,136409,5000
154009,01-JUL-21,30-JUN-22,Settled,12186552,6455791,11653195
154011,01-JUL-21,30-JUN-22,Settled,7469643,4197844,5043971
154014,01-JUL-21,30-JUN-22,Settled,20099655,7932869,29287704
154018,01-JUL-21,30-JUN-22,Settled,30322874,322458,5002
154019,01-JUL-21,30-JUN-22,Settled,29461763,211434,5000
154020,01-JUL-21,30-JUN-22,Settled,5797961,2111961,7102570
154021,01-JUL-21,30-JUN-22,Settled,9582509,3134091,2709761
154024,01-AUG-21,31-JUL-22,Settled,21733042,54890600,6957033
154031,01-JUL-21,30-JUN-22,Settled,17108865,4009103,10243230
154035,01-JUL-21,30-JUN-22,Settled,9215703,3363548,9066642
154041,01-JAN-21,31-DEC-21,Settled,11204257,32749615,1656375
154047,01-SEP-21,31-AUG-22,Settled,10670495,37474210,1905317
154050,01-JUL-21,30-JUN-22,Settled,11991634,4913545,7807779
154051,01-JAN-21,31-DEC-21,Settled,16088010,40278650,2498780
154052,01-JUL-21,30-JUN-22,Settled,9906859,3814617,5239986
154054,01-JAN-21,31-DEC-21,Settled,10326905,21986660,
154055,01-JAN-21,31-DEC-21,Settled,13911535,22494980,6017628
154056,01-JUL-21,30-JUN-22,Settled,25255496,224915,5000
154057,01-JAN-21,31-DEC-21,Settled,12678408,48899400,914100
154058,01-JAN-21,31-DEC-21,As Submitted,9053095,19582912,
154059,01-JAN-21,31-DEC-21,Settled,15807577,27830174,10681024
154060,01-JAN-21,31-DEC-21,Settled,11487520,8127547,7426490
154061,01-JAN-21,31-DEC-21,As Submitted,8402027,15269645,
154063,01-JAN-21,31-DEC-21,As Submitted,11862205,25612778,
154064,01-JAN-21,31-DEC-21,Settled,11754917,21705601,
154065,01-JAN-21,31-DEC-21,As Submitted,14003037,35528714,
154066,01-JAN-21,31-DEC-21,Settled,5423594,9752000,
154067,24-MAR-21,31-DEC-21,Settled,9425904,15978176,1041422
160001,01-JAN-21,31-DEC-21,As Submitted,59951542,19809167,131528677
160005,01-JUL-21,30-JUN-22,Settled w/Audit,78026633,41599240,132583020
160008,01-JAN-21,31-DEC-21,As Submitted,14800023,5637527,24350426
160013,01-JAN-21,31-DEC-21,As Submitted,44413651,17828671,125779299
160016,01-JAN-21,31-DEC-21,Amended,125717577,114527164,239041533
160028,01-JUL-21,30-JUN-22,Amended,98803671,185416588,282992096
160029,01-JUL-21,30-JUN-22,As Submitted,160296900,200140815,423679362
160030,01-JUL-21,30-JUN-22,As Submitted,200622035,275388193,421741343
160032,01-JUL-21,30-JUN-22,Settled w/Audit,39195922,20032914,99833643
160033,01-JUL-21,30-JUN-22,As Submitted,372936044,530095167,764793031
160040,01-JUL-21,30-JUN-22,As Submitted,31188655,32516050,123474814
160045,01-JAN-21,31-DEC-21,As Submitted,287275707,470530347,646654239
160047,01-JAN-21,31-DEC-21,As Submitted,106902022,180012662,201259944
160057,01-JUL-21,30-JUN-22,Amended,256525591,207183431,449770178
160058,01-JUL-21,30-JUN-22,Amended,1632106022,3257657073,3715082323
160064,01-JUL-21,30-JUN-22,Amended,330162959,430565773,774550225
160067,01-JUL-21,30-JUN-22,As Submitted,267989252,218941801,904514069
160069,01-JUL-21,30-JUN-22,As Submitted,137239714,253212072,248539356
160079,01-JUL-21,30-JUN-22,As Submitted,313536555,370344998,1008764549
160080,01-JUL-21,30-JUN-22,As Submitted,100630795,115119874,273278231
160082,01-JAN-21,31-DEC-21,As Submitted,743165513,1849897141,1477464909
160083,01-JUL-21,30-JUN-22,As Submitted,641204661,1621589759,1406429776
160089,01-MAY-21,30-APR-22,As Submitted,72446582,89778835,249685299
160101,01-JUL-21,30-JUN-22,As Submitted,136130747,70016236,219509768
160104,01-JAN-21,31-DEC-21,As Submitted,72081417,115285641,165878262
160110,01-JAN-21,31-DEC-21,As Submitted,204248791,297301271,461250735
160112,01-JUL-21,30-JUN-22,As Submitted,94986275,40506892,197997765
160117,01-JAN-21,31-DEC-21,As Submitted,99966322,102323494,216034359
160124,01-JUL-21,30-JUN-22,Settled w/Audit,53264703,22487807,75358902
160146,01-JAN-21,31-DEC-21,As Submitted,155571532,254291469,214128889
160147,01-JAN-21,31-DEC-21,Amended,46313334,37513115,103172690
160153,01-JUL-21,30-JUN-22,Amended,189715163,326155481,223367891
161300,01-JUL-21,30-JUN-22,As Submitted,,691012,8956494
161301,01-JUL-21,30-JUN-22,As Submitted,,26863418,51647050
161302,01-JUL-21,30-JUN-22,As Submitted,,44083953,95333280
161303,01-JUL-21,30-JUN-22,Settled,,3976371,36169538
161304,01-JUL-21,30-JUN-22,As Submitted,,3091012,29933331
161305,01-JUL-21,30-JUN-22,Settled,,1554322,17306434
161306,01-JAN-21,31-DEC-21,Settled,,7643169,68886369
161307,01-JUL-21,30-JUN-22,As Submitted,,7091601,41873224
161308,01-JUL-21,30-JUN-22,As Submitted,,6767921,32095098
161309,01-JUL-21,30-JUN-22,As Submitted,,5696476,40799838
161310,01-JUL-21,30-JUN-22,As Submitted,,1733294,19204355
161311,01-JUL-21,30-JUN-22,As Submitted,,2807711,18633604
161312,01-JUL-21,30-JUN-22,As Submitted,,4676102,28717525
161313,01-JUL-21,30-JUN-22,As Submitted,,3452409,40209780
161314,01-JUL-21,30-JUN-22,As Submitted,,3758272,17468930
161315,01-JUL-21,30-JUN-22,As Submitted,,1257775,12984992
161316,01-JAN-21,31-DEC-21,Amended,,4449413,39933567
161317,01-JUL-21,30-JUN-22,As Submitted,,6178793,54457775
161318,01-JUL-21,30-JUN-22,As Submitted,,9078036,32065125
161319,01-JUL-21,30-JUN-22,As Submitted,,2941927,12823288
161320,01-JAN-21,31-DEC-21,Settled,,2214104,17847063
161321,01-JUL-21,30-JUN-22,Settled,,2293238,11327147
161322,01-JUL-21,30-JUN-22,As Submitted,,1883942,34138408
161323,01-JUL-21,30-JUN-22,As Submitted,,4570666,49740589
161324,01-OCT-20,30-SEP-21,Settled,,3315260,13442202
161325,01-JUL-21,30-JUN-22,As Submitted,,3391764,40971497
161326,01-JUL-21,30-JUN-22,As Submitted,,3975204,43300868
161327,01-JUL-21,30-JUN-22,As Submitted,,3182520,52122261
161328,01-JUL-21,30-JUN-22,Amended,,10000079,60263943
161329,01-JUL-21,30-JUN-22,As Submitted,,2911233,30267482
161330,01-JUL-21,30-JUN-22,As Submitted,,1189491,14386064
161331,01-JUL-21,30-JUN-22,As Submitted,,4641161,29090699
161332,01-JUL-21,30-JUN-22,As Submitted,,2050079,19727879
161333,01-JUL-21,30-JUN-22,As Submitted,,8481910,28587560
161334,01-JUL-21,30-JUN-22,As Submitted,,4848962,27743058
161335,01-JUL-21,30-JUN-22,As Submitted,,7853481,75215848
161336,01-JUL-21,30-JUN-22,As Submitted,,8237671,19943461
161337,01-JUL-21,30-JUN-22,As Submitted,,5355015,24114463
161338,01-JUL-21,30-JUN-22,Settled,15451760,5446425,25234324
161339,01-JUL-21,30-JUN-22,As Submitted,,15136616,103597620
161340,01-JUL-21,30-JUN-22,As Submitted,,3834794,32928501
161341,01-JUL-21,30-JUN-22,As Submitted,,3371898,36067042
161342,01-JUL-21,30-JUN-22,As Submitted,,3319211,52160991
161343,01-JUL-21,30-JUN-22,Settled,,18201305,91751928
161344,01-JUL-21,30-JUN-22,As Submitted,,7984932,70969530
161345,01-JUL-21,30-JUN-22,Amended,,2749091,19200260
161346,01-JUL-21,30-JUN-22,As Submitted,,14492574,48705639
161347,01-JUL-21,30-JUN-22,As Submitted,,12926170,56690551
161348,01-JUL-21,30-JUN-22,As Submitted,,5061864,37792963
161349,01-JUL-21,30-JUN-22,As Submitted,,8242253,50281834
161350,01-JAN-21,31-DEC-21,Settled,,4915632,45412634
161351,01-JUL-21,30-JUN-22,As Submitted,,8518696,38590576
161352,01-JUL-21,30-JUN-22,As Submitted,,8113278,53919404
161353,01-JUL-21,30-JUN-22,As Submitted,,12224799,45087160
161354,01-JAN-21,31-DEC-21,Settled,,5894831,28323792
161355,01-JUL-21,30-JUN-22,As Submitted,,6871059,60273972
161356,01-JUL-21,30-JUN-22,As Submitted,40223086,6827228,50124338
161357,01-JUL-21,30-JUN-22,As Submitted,,9027187,35967303
161358,01-JUL-21,30-JUN-22,Amended,,10759894,50334546
161359,01-JUL-21,30-JUN-22,As Submitted,,6090173,40608646
161360,01-JUL-21,30-JUN-22,As Submitted,,8175429,48159385
161361,01-JUL-21,30-JUN-22,As Submitted,,9539629,47443172
161362,01-JAN-21,31-DEC-21,Settled,,8174871,53890972
161363,01-JUL-21,30-JUN-22,Settled,,11678531,65666816
161364,01-JUL-21,30-JUN-22,Settled,,13673172,80350843
161365,01-JUL-21,30-JUN-22,Settled,,21036573,93776078
161366,01-JAN-21,31-DEC-21,Settled,,8118960,82967906
161367,01-JAN-21,31-DEC-21,Settled,,25021610,151222409
161368,01-JUL-21,30-JUN-22,As Submitted,,8574519,52661124
161369,01-JUL-21,30-JUN-22,As Submitted,,7145655,49367862
161370,01-JUL-21,30-JUN-22,As Submitted,,1766571,20249906
161371,01-JUL-21,30-JUN-22,As Submitted,,17623798,99142295
161372,01-JUL-21,30-JUN-22,As Submitted,,7745835,73195430
161373,01-JUL-21,30-JUN-22,Amended,,3678957,24360549
161374,01-JUL-21,30-JUN-22,As Submitted,,9352981,63286205
161375,01-JUL-21,30-JUN-22,As Submitted,57710989,14745132,80097178
161376,01-JUL-21,30-JUN-22,As Submitted,,11921160,79465407
161377,01-JUL-21,30-JUN-22,As Submitted,,7154814,79680121
161378,01-JUL-21,30-JUN-22,As Submitted,,1434639,8351212
161379,01-JUL-21,30-JUN-22,As Submitted,,25856690,80655603
