ZIP,state,name,far1,far2,far3,far4,gridpop,sqmi,density,fr1pop,fr2pop,fr3pop,fr4pop,fr1pct,fr2pct,fr3pct,fr4pct
40829,KY,Grays Knob,0,0,0,0,88,2,58.1,9.027735,9.027735,9.027735,3.697294,10.22748078,10.22748078,10.22748078,4.188647909
48070,MI,Huntington Woods,0,0,0,0,"6,549",2,4308.4,0,0,0,0,0,0,0,0
64125,MO,Kansas City,0,0,0,0,"2,272",2,1494.4,0,0,0,0,0,0,0,0
90028,CA,Los Angeles,0,0,0,0,"30,742",2,20225.0,0,0,0,0,0,0,0,0
02461,MA,Newton Highlands,0,0,0,0,"7,425",2,4917.3,0,0,0,0,0,0,0,0
05404,VT,Winooski,0,0,0,0,"7,518",2,4978.8,0,0,0,0,0,0,0,0
07093,NJ,West New York,0,0,0,0,"61,758",2,40899.0,0,0,0,0,0,0,0,0
11219,NY,Brooklyn,0,0,0,0,"91,484",2,60585.7,0,0,0,0,0,0,0,0
11435,NY,Jamaica,0,0,0,0,"54,083",2,35816.3,0,0,0,0,0,0,0,0
12482,NY,South Cairo,0,0,0,0,413,2,273.7,0,0,0,0,0,0,0,0
13116,NY,Minoa,0,0,0,0,"3,247",2,2150.2,0,0,0,0,0,0,0,0
32814,FL,Orlando,0,0,0,0,"5,533",2,3664.1,0,0,0,0,0,0,0,0
45111,OH,Camp Dennison,0,0,0,0,481,2,318.7,0,0,0,0,0,0,0,0
56047,MN,Huntley,0,0,0,0,63,2,41.8,0,0,0,0,0,0,0,0
68379,NE,Julian,0,0,0,0,70,2,46.6,0,0,0,0,0,0,0,0
90038,CA,Los Angeles,0,0,0,0,"27,248",2,18044.9,0,0,0,0,0,0,0,0
10606,NY,White Plains,0,0,0,0,"16,914",2,11276.1,0,0,0,0,0,0,0,0
11201,NY,Brooklyn,0,0,0,0,"51,374",2,34249.7,0,0,0,0,0,0,0,0
14475,NY,Ionia,0,0,0,0,246,2,164.3,0,0,0,0,0,0,0,0
17407,PA,York,0,0,0,0,"1,989",2,1326.2,0,0,0,0,0,0,0,0
19150,PA,Philadelphia,0,0,0,0,"23,624",2,15749.3,0,0,0,0,0,0,0,0
21140,MD,Riva,0,0,0,0,"3,024",2,2015.7,0,0,0,0,0,0,0,0
32730,FL,Casselberry,0,0,0,0,"4,465",2,2976.5,0,0,0,0,0,0,0,0
52749,IA,Fruitland,0,0,0,0,717,2,477.7,0,0,0,0,0,0,0,0
91502,CA,Burbank,0,0,0,0,"14,348",2,9565.4,0,0,0,0,0,0,0,0
92624,CA,Capistrano Beach,0,0,0,0,"7,006",2,4670.4,0,0,0,0,0,0,0,0
96148,CA,Tahoe Vista,0,0,0,0,840,2,560.1,0,0,0,0,0,0,0,0
99626,AK,Lower Kalskag,1,1,1,1,243,2,162.1,243.1640432,243.1640432,243.1640432,243.1640432,100,100,100,100
08324,NJ,Heislerville,0,0,0,0,238,1,159.5,0,0,0,0,0,0,0,0
10979,NY,Sterling Forest,0,0,0,0,6,1,3.8,0,0,0,0,0,0,0,0
60605,IL,Chicago,0,0,0,0,"27,985",1,18782.1,0,0,0,0,0,0,0,0
90254,CA,Hermosa Beach,0,0,0,0,"18,715",1,12560.6,0,0,0,0,0,0,0,0
07021,NJ,Essex Fells,0,0,0,0,"2,158",1,1457.9,0,0,0,0,0,0,0,0
07086,NJ,Weehawken,0,0,0,0,"12,826",1,8666.4,0,0,0,0,0,0,0,0
11427,NY,Queens Village,0,0,0,0,"19,900",1,13445.8,0,0,0,0,0,0,0,0
17779,PA,Woolrich,0,0,0,0,70,1,47.0,0,0,0,0,0,0,0,0
25505,WV,Big Creek,0,0,0,0,342,1,231.4,0,0,0,0,0,0,0,0
26587,WV,Rachel,0,0,0,0,302,1,204.4,0,0,0,0,0,0,0,0
37402,TN,Chattanooga,0,0,0,0,"4,065",1,2746.7,0,0,0,0,0,0,0,0
64112,MO,Kansas City,0,0,0,0,"6,323",1,4272.0,0,0,0,0,0,0,0,0
79411,TX,Lubbock,0,0,0,0,"8,925",1,6030.1,0,0,0,0,0,0,0,0
93701,CA,Fresno,0,0,0,0,"12,549",1,8478.8,0,0,0,0,0,0,0,0
20868,MD,Spencerville,0,0,0,0,883,1,600.6,0,0,0,0,0,0,0,0
24168,VA,Stanleytown,0,0,0,0,421,1,286.6,0,0,0,0,0,0,0,0
07112,NJ,Newark,0,0,0,0,"25,083",1,17179.8,0,0,0,0,0,0,0,0
11206,NY,Brooklyn,0,0,0,0,"81,710",1,55965.7,0,0,0,0,0,0,0,0
21056,MD,Gibson Island,0,0,0,0,198,1,135.6,0,0,0,0,0,0,0,0
48743,MI,Long Lake,1,1,1,1,42,1,28.7,41.9011998,41.9011998,41.9011998,41.9011998,100,100,100,100
53170,WI,Silver Lake,0,0,0,0,"2,174",1,1488.8,0,0,0,0,0,0,0,0
94114,CA,San Francisco,0,0,0,0,"33,672",1,23062.8,0,0,0,0,0,0,0,0
96087,CA,Shasta,0,0,0,0,396,1,271.2,0,0,0,0,0,0,0,0
07604,NJ,Hasbrouck Heights,0,0,0,0,"13,739",1,9475.3,0,0,0,0,0,0,0,0
08403,NJ,Longport,0,0,0,0,905,1,624.3,0,0,0,0,0,0,0,0
11231,NY,Brooklyn,0,0,0,0,"35,649",1,24585.2,0,0,0,0,0,0,0,0
19032,PA,Folcroft,0,0,0,0,"6,795",1,4685.9,0,0,0,0,0,0,0,0
19123,PA,Philadelphia,0,0,0,0,"15,531",1,10710.9,0,0,0,0,0,0,0,0
23062,VA,Gloucester Point,0,0,0,0,"1,926",1,1328.4,0,0,0,0,0,0,0,0
28528,NC,Gloucester,0,0,0,0,477,1,329.1,0,0,0,0,0,0,0,0
30149,GA,Mount Berry,0,0,0,0,"1,511",1,1042.3,0,0,0,0,0,0,0,0
33136,FL,Miami,0,0,0,0,"13,011",1,8973.1,0,0,0,0,0,0,0,0
55403,MN,Minneapolis,0,0,0,0,"15,685",1,10817.6,0,0,0,0,0,0,0,0
68861,NE,Odessa,0,0,0,0,133,1,91.4,0,0,0,0,0,0,0,0
01850,MA,Lowell,0,0,0,0,"14,672",1,10188.8,0,0,0,0,0,0,0,0
02145,MA,Somerville,0,0,0,0,"24,573",1,17064.6,0,0,0,0,0,0,0,0
07029,NJ,Harrison,0,0,0,0,"16,848",1,11699.8,0,0,0,0,0,0,0,0
08402,NJ,Margate City,0,0,0,0,"5,357",1,3720.5,0,0,0,0,0,0,0,0
10458,NY,Bronx,0,0,0,0,"77,292",1,53674.9,0,0,0,0,0,0,0,0
33785,FL,Indian Rocks Beach,0,0,0,0,"3,806",1,2643.2,0,0,0,0,0,0,0,0
56384,MN,Upsala,0,0,0,0,228,1,158.3,0,0,0,0,0,0,0,0
08102,NJ,Camden,0,0,0,0,"8,160",1,5706.5,0,0,0,0,0,0,0,0
11709,NY,Bayville,0,0,0,0,"5,342",1,3736.0,0,0,0,0,0,0,0,0
15780,PA,Valier,0,0,0,0,145,1,101.6,0,0,0,0,0,0,0,0
51101,IA,Sioux City,0,0,0,0,"1,187",1,830.1,0,0,0,0,0,0,0,0
60163,IL,Berkeley,0,0,0,0,"4,773",1,3337.7,0,0,0,0,0,0,0,0
80927,CO,Colorado Springs,0,0,0,0,671,1,469.0,0,0,0,0,0,0,0,0
84111,UT,Salt Lake City,0,0,0,0,"10,472",1,7323.4,0,0,0,0,0,0,0,0
85701,AZ,Tucson,0,0,0,0,"4,470",1,3125.8,0,0,0,0,0,0,0,0
10033,NY,New York,0,0,0,0,"56,952",1,40107.4,0,0,0,0,0,0,0,0
10709,NY,Eastchester,0,0,0,0,"8,342",1,5874.5,0,0,0,0,0,0,0,0
52728,IA,Buffalo,0,0,0,0,"1,041",1,732.8,0,0,0,0,0,0,0,0
64124,MO,Kansas City,0,0,0,0,"11,511",1,8106.1,0,0,0,0,0,0,0,0
02744,MA,New Bedford,0,0,0,0,"10,991",1,7795.2,0,0,0,0,0,0,0,0
07106,NJ,Newark,0,0,0,0,"31,779",1,22538.0,0,0,0,0,0,0,0,0
11211,NY,Brooklyn,0,0,0,0,"50,964",1,36144.6,0,0,0,0,0,0,0,0
11226,NY,Brooklyn,0,0,0,0,"103,231",1,73213.2,0,0,0,0,0,0,0,0
47305,IN,Muncie,0,0,0,0,"4,114",1,2917.8,0,0,0,0,0,0,0,0
53205,WI,Milwaukee,0,0,0,0,"11,191",1,7936.6,0,0,0,0,0,0,0,0
70116,LA,New Orleans,0,0,0,0,"9,003",1,6384.8,0,0,0,0,0,0,0,0
02838,RI,Manville,0,0,0,0,"3,513",1,2509.3,0,0,0,0,0,0,0,0
08007,NJ,Barrington,0,0,0,0,"5,534",1,3952.6,0,0,0,0,0,0,0,0
08751,NJ,Seaside Heights,0,0,0,0,"3,907",1,2790.9,0,0,0,0,0,0,0,0
10984,NY,Thiells,0,0,0,0,"2,605",1,1860.9,0,0,0,0,0,0,0,0
15077,PA,Shippingport,0,0,0,0,143,1,102.0,0,0,0,0,0,0,0,0
43222,OH,Columbus,0,0,0,0,"4,574",1,3266.9,0,0,0,0,0,0,0,0
93043,CA,Port Hueneme CBC Base,0,0,0,0,"2,412",1,1722.8,0,0,0,0,0,0,0,0
11221,NY,Brooklyn,0,0,0,0,"76,163",1,54793.8,0,0,0,0,0,0,0,0
12150,NY,Rotterdam Junction,0,0,0,0,811,1,583.5,0,0,0,0,0,0,0,0
14480,NY,Lakeville,0,0,0,0,800,1,575.5,0,0,0,0,0,0,0,0
19066,PA,Merion Station,0,0,0,0,"7,537",1,5422.1,0,0,0,0,0,0,0,0
55805,MN,Duluth,0,0,0,0,"9,779",1,7034.9,0,0,0,0,0,0,0,0
61833,IL,Tilton,0,0,0,0,"1,675",1,1204.7,0,0,0,0,0,0,0,0
90403,CA,Santa Monica,0,0,0,0,"20,376",1,14659.0,0,0,0,0,0,0,0,0
11096,NY,Inwood,0,0,0,0,"6,635",1,4807.7,0,0,0,0,0,0,0,0
11360,NY,Bayside,0,0,0,0,"18,864",1,13669.8,0,0,0,0,0,0,0,0
23395,VA,Horntown,0,0,0,0,216,1,156.8,0,0,0,0,0,0,0,0
31421,GA,Savannah,0,0,0,0,11,1,8.0,0,0,0,0,0,0,0,0
44490,OH,Washingtonville,0,0,0,0,692,1,501.6,0,0,0,0,0,0,0,0
80218,CO,Denver,0,0,0,0,"19,936",1,14446.2,0,0,0,0,0,0,0,0
81231,CO,Gunnison,1,1,1,0,190,1,138.0,190.4314376,190.4314376,190.4314376,0,100,100,100,0
06607,CT,Bridgeport,0,0,0,0,"7,508",1,5480.4,0,0,0,0,0,0,0,0
11429,NY,Queens Village,0,0,0,0,"23,912",1,17454.0,0,0,0,0,0,0,0,0
20667,MD,Park Hall,0,0,0,0,467,1,340.8,0,0,0,0,0,0,0,0
39054,MS,Cary,1,0,0,0,266,1,194.4,266.2780389,23.912936,23.912936,23.912936,100,8.98043868,8.98043868,8.98043868
48320,MI,Keego Harbor,0,0,0,0,"4,070",1,2970.5,0,0,0,0,0,0,0,0
07023,NJ,Fanwood,0,0,0,0,"6,867",1,5049.3,0,0,0,0,0,0,0,0
07108,NJ,Newark,0,0,0,0,"22,333",1,16421.0,0,0,0,0,0,0,0,0
14808,NY,Atlanta,0,0,0,0,320,1,235.1,0,0,0,0,0,0,0,0
15056,PA,Leetsdale,0,0,0,0,"1,042",1,766.0,0,0,0,0,0,0,0,0
15539,PA,Fishertown,0,0,0,0,357,1,262.7,0,0,0,0,0,0,0,0
23459,VA,Virginia Beach,0,0,0,0,654,1,481.1,0,0,0,0,0,0,0,0
94706,CA,Albany,0,0,0,0,"19,151",1,14081.5,0,0,0,0,0,0,0,0
96860,HI,JBPHH,0,0,0,0,"1,414",1,1040.0,0,0,0,0,0,0,0,0
11233,NY,Brooklyn,0,0,0,0,"65,785",1,48729.3,0,0,0,0,0,0,0,0
78722,TX,Austin,0,0,0,0,"5,718",1,4235.3,0,0,0,0,0,0,0,0
79366,TX,Ransom Canyon,0,0,0,0,834,1,617.5,0,0,0,0,0,0,0,0
94703,CA,Berkeley,0,0,0,0,"19,807",1,14671.6,0,0,0,0,0,0,0,0
08059,NJ,Mount Ephraim,0,0,0,0,"5,507",1,4110.0,0,0,0,0,0,0,0,0
10034,NY,New York,0,0,0,0,"42,439",1,31670.8,0,0,0,0,0,0,0,0
11218,NY,Brooklyn,0,0,0,0,"67,604",1,50451.0,0,0,0,0,0,0,0,0
15412,PA,Allenport,0,0,0,0,276,1,206.1,0,0,0,0,0,0,0,0
41659,KY,Stanville,1,1,1,0,66,1,48.9,65.562198,65.562198,65.562198,5.043246,100,100,100,7.692307692
47160,IN,New Middletown,0,0,0,0,64,1,48.0,0,0,0,0,0,0,0,0
75201,TX,Dallas,0,0,0,0,"8,282",1,6180.7,0,0,0,0,0,0,0,0
90029,CA,Los Angeles,0,0,0,0,"36,541",1,27269.2,0,0,0,0,0,0,0,0
90814,CA,Long Beach,0,0,0,0,"16,778",1,12521.0,0,0,0,0,0,0,0,0
92321,CA,Cedar Glen,0,0,0,0,"1,060",1,791.1,0,0,0,0,0,0,0,0
02134,MA,Allston,0,0,0,0,"20,934",1,15739.6,0,0,0,0,0,0,0,0
02446,MA,Brookline,0,0,0,0,"29,317",1,22042.9,0,0,0,0,0,0,0,0
07064,NJ,Port Reading,0,0,0,0,"3,840",1,2887.1,0,0,0,0,0,0,0,0
10457,NY,Bronx,0,0,0,0,"85,005",1,63913.7,0,0,0,0,0,0,0,0
49406,MI,Douglas,0,0,0,0,622,1,467.5,0,0,0,0,0,0,0,0
50667,IA,Raymond,0,0,0,0,641,1,482.0,0,0,0,0,0,0,0,0
94103,CA,San Francisco,0,0,0,0,"28,134",1,21153.4,0,0,0,0,0,0,0,0
10475,NY,Bronx,0,0,0,0,"37,734",1,28586.5,0,0,0,0,0,0,0,0
11796,NY,West Sayville,0,0,0,0,"3,595",1,2723.2,0,0,0,0,0,0,0,0
14619,NY,Rochester,0,0,0,0,"14,253",1,10797.4,0,0,0,0,0,0,0,0
20037,DC,Washington,0,0,0,0,"11,488",1,8703.0,0,0,0,0,0,0,0,0
31045,GA,Jewell,0,0,0,0,19,1,14.4,0,0,0,0,0,0,0,0
42367,KY,Powderly,0,0,0,0,727,1,551.0,0,0,0,0,0,0,0,0
45218,OH,Cincinnati,0,0,0,0,"3,402",1,2577.0,0,0,0,0,0,0,0,0
62090,IL,Venice,0,0,0,0,900,1,681.7,0,0,0,0,0,0,0,0
62933,IL,Energy,0,0,0,0,"1,137",1,861.0,0,0,0,0,0,0,0,0
78203,TX,San Antonio,0,0,0,0,"5,858",1,4437.6,0,0,0,0,0,0,0,0
94704,CA,Berkeley,0,0,0,0,"27,013",1,20464.7,0,0,0,0,0,0,0,0
95010,CA,Capitola,0,0,0,0,"9,343",1,7078.3,0,0,0,0,0,0,0,0
05666,VT,North Montpelier,0,0,0,0,75,1,57.5,0,0,0,0,0,0,0,0
07028,NJ,Glen Ridge,0,0,0,0,"8,480",1,6473.6,0,0,0,0,0,0,0,0
08097,NJ,Woodbury Heights,0,0,0,0,"3,177",1,2425.5,0,0,0,0,0,0,0,0
20009,DC,Washington,0,0,0,0,"45,062",1,34398.3,0,0,0,0,0,0,0,0
23066,VA,Gwynn,0,0,0,0,258,1,197.2,0,0,0,0,0,0,0,0
33129,FL,Miami,0,0,0,0,"13,951",1,10649.5,0,0,0,0,0,0,0,0
92093,CA,Uc Santa Barbara,0,0,0,0,"5,757",1,4394.5,0,0,0,0,0,0,0,0
08045,NJ,Lawnside,0,0,0,0,"2,798",1,2152.2,0,0,0,0,0,0,0,0
14504,NY,Manchester,0,0,0,0,"1,540",1,1184.6,0,0,0,0,0,0,0,0
15777,PA,Starford,0,0,0,0,183,1,140.8,0,0,0,0,0,0,0,0
19435,PA,Frederick,0,0,0,0,294,1,226.5,0,0,0,0,0,0,0,0
24093,VA,Glen Lyn,0,0,0,0,96,1,73.8,0,0,0,0,0,0,0,0
37350,TN,Lookout Mountain,0,0,0,0,"1,635",1,1257.5,0,0,0,0,0,0,0,0
37916,TN,Knoxville,0,0,0,0,"11,006",1,8465.8,0,0,0,0,0,0,0,0
02460,MA,Newtonville,0,0,0,0,"8,188",1,6347.1,0,0,0,0,0,0,0,0
07703,NJ,Fort Monmouth,0,0,0,0,609,1,471.7,0,0,0,0,0,0,0,0
11596,NY,Williston Park,0,0,0,0,"9,818",1,7610.6,0,0,0,0,0,0,0,0
18936,PA,Montgomeryville,0,0,0,0,"1,438",1,1115.0,0,0,0,0,0,0,0,0
19122,PA,Philadelphia,0,0,0,0,"21,547",1,16703.5,0,0,0,0,0,0,0,0
35061,AL,Dolomite,0,0,0,0,"1,756",1,1361.1,0,0,0,0,0,0,0,0
49876,MI,Quinnesec,1,1,0,0,"1,140",1,883.9,1140.228004,1140.228004,0,0,100,100,0,0
77702,TX,Beaumont,0,0,0,0,"2,858",1,2215.7,0,0,0,0,0,0,0,0
07087,NJ,Union City,0,0,0,0,"55,726",1,43536.0,0,0,0,0,0,0,0,0
07607,NJ,Maywood,0,0,0,0,"9,984",1,7800.0,0,0,0,0,0,0,0,0
18927,PA,Hilltown,0,0,0,0,423,1,330.7,0,0,0,0,0,0,0,0
56577,MN,Richwood,0,0,0,0,9,1,6.9,0.684076,0.684076,0.684076,0.684076,7.765811419,7.765811419,7.765811419,7.765811419
72201,AR,Little Rock,0,0,0,0,760,1,593.5,0,0,0,0,0,0,0,0
92152,CA,Spawars System Center,0,0,0,0,525,1,410.3,0,0,0,0,0,0,0,0
96814,HI,Honolulu,0,0,0,0,"19,312",1,15087.1,0,0,0,0,0,0,0,0
01338,MA,Buckland,0,0,0,0,69,1,54.0,0,0,0,0,0,0,0,0
01908,MA,Nahant,0,0,0,0,"3,073",1,2419.4,0,0,0,0,0,0,0,0
02863,RI,Central Falls,0,0,0,0,"19,152",1,15080.3,0,0,0,0,0,0,0,0
07650,NJ,Palisades Park,0,0,0,0,"19,202",1,15120.0,0,0,0,0,0,0,0,0
16821,PA,Allport,0,0,0,0,268,1,211.3,0,0,0,0,0,0,0,0
18932,PA,Line Lexington,0,0,0,0,639,1,503.1,0,0,0,0,0,0,0,0
43610,OH,Toledo,0,0,0,0,"6,043",1,4758.6,0,0,0,0,0,0,0,0
45174,OH,Terrace Park,0,0,0,0,"2,050",1,1614.1,0,0,0,0,0,0,0,0
95139,CA,San Jose,0,0,0,0,"6,550",1,5157.2,0,0,0,0,0,0,0,0
97145,OR,Tolovana Park,1,1,0,0,81,1,63.6,80.7707399,80.7707399,6.865795,6.865795,100,100,8.500349271,8.500349271
08341,NJ,Minotola,0,0,0,0,"1,425",1,1130.6,0,0,0,0,0,0,0,0
08738,NJ,Mantoloking,0,0,0,0,609,1,483.5,0,0,0,0,0,0,0,0
19130,PA,Philadelphia,0,0,0,0,"19,680",1,15618.7,0,0,0,0,0,0,0,0
19931,DE,Bethel,0,0,0,0,195,1,154.9,0,0,0,0,0,0,0,0
32603,FL,Gainesville,0,0,0,0,"6,280",1,4984.3,0,0,0,0,0,0,0,0
99824,AK,Douglas,1,1,0,0,"1,527",1,1211.8,1526.861354,1526.861354,0,0,100,100,0,0
10468,NY,Bronx,0,0,0,0,"80,877",1,64701.8,0,0,0,0,0,0,0,0
10707,NY,Tuckahoe,0,0,0,0,"10,391",1,8312.5,0,0,0,0,0,0,0,0
12115,NY,Malden Bridge,0,0,0,0,85,1,67.6,0,0,0,0,0,0,0,0
15698,PA,Yukon,0,0,0,0,559,1,447.4,0,0,0,0,0,0,0,0
19133,PA,Philadelphia,0,0,0,0,"27,864",1,22291.4,0,0,0,0,0,0,0,0
60660,IL,Chicago,0,0,0,0,"35,922",1,28737.5,0,0,0,0,0,0,0,0
97205,OR,Portland,0,0,0,0,"9,238",1,7390.4,0,0,0,0,0,0,0,0
08049,NJ,Magnolia,0,0,0,0,"6,048",1,4877.6,0,0,0,0,0,0,0,0
08554,NJ,Roebling,0,0,0,0,"3,660",1,2951.8,0,0,0,0,0,0,0,0
61606,IL,Peoria,0,0,0,0,"8,299",1,6692.8,0,0,0,0,0,0,0,0
94117,CA,San Francisco,0,0,0,0,"35,829",1,28894.4,0,0,0,0,0,0,0,0
07204,NJ,Roselle Park,0,0,0,0,"13,045",1,10605.7,0,0,0,0,0,0,0,0
07857,NJ,Netcong,0,0,0,0,"3,070",1,2496.2,0,0,0,0,0,0,0,0
19944,DE,Fenwick Island,0,0,0,0,397,1,323.1,0,0,0,0,0,0,0,0
21201,MD,Baltimore,0,0,0,0,"16,220",1,13187.3,0,0,0,0,0,0,0,0
70803,LA,Baton Rouge,0,0,0,0,"2,820",1,2292.7,0,0,0,0,0,0,0,0
98941,WA,Roslyn,0,0,0,0,850,1,691.1,6.535698,6.535698,6.535698,0,0.768844024,0.768844024,0.768844024,0
24731,WV,Kegley,0,0,0,0,214,1,175.1,0,0,0,0,0,0,0,0
43116,OH,Commercial Point,0,0,0,0,858,1,703.6,0,0,0,0,0,0,0,0
91101,CA,Pasadena,0,0,0,0,"20,706",1,16972.3,0,0,0,0,0,0,0,0
92521,CA,Riverside,0,0,0,0,883,1,723.4,0,0,0,0,0,0,0,0
06853,CT,Norwalk,0,0,0,0,"2,657",1,2196.2,0,0,0,0,0,0,0,0
15482,PA,Star Junction,0,0,0,0,504,1,416.5,0,0,0,0,0,0,0,0
39359,MS,Sebastopol,0,0,0,0,114,1,94.0,0,0,0,0,0,0,0,0
48109,MI,Ann Arbor,0,0,0,0,"8,156",1,6740.6,0,0,0,0,0,0,0,0
60469,IL,Posen,0,0,0,0,"6,706",1,5542.2,0,0,0,0,0,0,0,0
94702,CA,Berkeley,0,0,0,0,"17,585",1,14532.7,0,0,0,0,0,0,0,0
15275,PA,Pittsburgh,0,0,0,0,206,1,172.0,0,0,0,0,0,0,0,0
18915,PA,Colmar,0,0,0,0,"1,842",1,1534.7,0,0,0,0,0,0,0,0
55114,MN,Saint Paul,0,0,0,0,"2,855",1,2378.9,0,0,0,0,0,0,0,0
71426,LA,Fisher,1,1,1,0,169,1,140.7,168.7903629,168.7903629,168.7903629,0,100,100,100,0
07074,NJ,Moonachie,0,0,0,0,"2,519",1,2117.0,0,0,0,0,0,0,0,0
15222,PA,Pittsburgh,0,0,0,0,"3,525",1,2961.9,0,0,0,0,0,0,0,0
19126,PA,Philadelphia,0,0,0,0,"14,234",1,11961.3,0,0,0,0,0,0,0,0
19967,DE,Millville,0,0,0,0,485,1,407.7,0,0,0,0,0,0,0,0
02140,MA,Cambridge,0,0,0,0,"20,254",1,17164.6,0,0,0,0,0,0,0,0
22305,VA,Alexandria,0,0,0,0,"15,048",1,12752.4,0,0,0,0,0,0,0,0
44504,OH,Youngstown,0,0,0,0,"4,538",1,3845.9,0,0,0,0,0,0,0,0
73103,OK,Oklahoma City,0,0,0,0,"3,844",1,3257.8,0,0,0,0,0,0,0,0
90270,CA,Maywood,0,0,0,0,"24,353",1,20638.2,0,0,0,0,0,0,0,0
10023,NY,New York,0,0,0,0,"72,075",1,61602.4,0,0,0,0,0,0,0,0
11411,NY,Cambria Heights,0,0,0,0,"19,764",1,16892.7,0,0,0,0,0,0,0,0
12543,NY,Maybrook,0,0,0,0,"2,341",1,2001.2,0,0,0,0,0,0,0,0
16225,PA,Fisher,1,1,1,0,26,1,21.9,25.589967,25.589967,25.589967,11.26064,100,100,100,44.00412083
92136,CA,Naval Station 32Nd St,0,0,0,0,"7,334",1,6268.1,0,0,0,0,0,0,0,0
98337,WA,Bremerton,0,0,0,0,"8,568",1,7323.5,0,0,0,0,0,0,0,0
17101,PA,Harrisburg,0,0,0,0,"2,665",1,2297.5,0,0,0,0,0,0,0,0
20714,MD,North Beach,0,0,0,0,"3,345",1,2883.8,0,0,0,0,0,0,0,0
41014,KY,Covington,0,0,0,0,"7,122",1,6139.3,0,0,0,0,0,0,0,0
02877,RI,Slocum,0,0,0,0,191,1,165.9,0,0,0,0,0,0,0,0
06608,CT,Bridgeport,0,0,0,0,"13,740",1,11948.1,0,0,0,0,0,0,0,0
07034,NJ,Lake Hiawatha,0,0,0,0,"7,456",1,6483.6,0,0,0,0,0,0,0,0
08555,NJ,Roosevelt,0,0,0,0,728,1,633.2,0,0,0,0,0,0,0,0
11418,NY,Richmond Hill,0,0,0,0,"35,439",1,30816.4,0,0,0,0,0,0,0,0
15620,PA,Bradenville,0,0,0,0,981,1,852.9,0,0,0,0,0,0,0,0
17929,PA,Cressona,0,0,0,0,"1,919",1,1668.6,0,0,0,0,0,0,0,0
19405,PA,Bridgeport,0,0,0,0,"4,969",1,4320.5,0,0,0,0,0,0,0,0
19492,PA,Zieglerville,0,0,0,0,372,1,323.3,0,0,0,0,0,0,0,0
52401,IA,Cedar Rapids,0,0,0,0,"1,951",1,1696.3,0,0,0,0,0,0,0,0
67117,KS,North Newton,0,0,0,0,"1,392",1,1210.8,0,0,0,0,0,0,0,0
76701,TX,Waco,0,0,0,0,"1,988",1,1728.5,0,0,0,0,0,0,0,0
85708,AZ,Tucson,0,0,0,0,"2,702",1,2349.5,0,0,0,0,0,0,0,0
97209,OR,Portland,0,0,0,0,"10,797",1,9388.8,0,0,0,0,0,0,0,0
02557,MA,Oak Bluffs,0,0,0,0,130,1,114.2,0,0,0,0,0,0,0,0
08828,NJ,Helmetta,0,0,0,0,"1,735",1,1522.2,0,0,0,0,0,0,0,0
14208,NY,Buffalo,0,0,0,0,"11,108",1,9743.8,0,0,0,0,0,0,0,0
14209,NY,Buffalo,0,0,0,0,"5,239",1,4595.6,0,0,0,0,0,0,0,0
22649,VA,Middletown,0,0,0,0,48,1,42.0,0,0,0,0,0,0,0,0
32509,FL,Netpmdsa Saufley Field,0,0,0,0,613,1,537.6,0,0,0,0,0,0,0,0
41073,KY,Bellevue,0,0,0,0,"6,371",1,5588.4,0,0,0,0,0,0,0,0
43525,OH,Haskins,0,0,0,0,"1,112",1,975.1,0,0,0,0,0,0,0,0
44703,OH,Canton,0,0,0,0,"8,764",1,7687.8,0,0,0,0,0,0,0,0
70113,LA,New Orleans,0,0,0,0,"6,556",1,5750.9,0,0,0,0,0,0,0,0
94123,CA,San Francisco,0,0,0,0,"26,711",1,23430.7,0,0,0,0,0,0,0,0
11419,NY,South Richmond Hill,0,0,0,0,"47,129",1,41706.6,0,0,0,0,0,0,0,0
15564,PA,Wellersburg,0,0,0,0,98,1,86.4,0,0,0,0,0,0,0,0
17344,PA,Mc Sherrystown,0,0,0,0,"3,329",1,2946.1,0,0,0,0,0,0,0,0
25301,WV,Charleston,0,0,0,0,"2,669",1,2361.6,0,0,0,0,0,0,0,0
45675,OH,Rock Camp,0,0,0,0,86,1,75.8,0,0,0,0,0,0,0,0
47907,IN,West Lafayette,0,0,0,0,"5,488",1,4856.7,0,0,0,0,0,0,0,0
61602,IL,Peoria,0,0,0,0,973,1,860.9,0,0,0,0,0,0,0,0
62517,IL,Bulpitt,0,0,0,0,139,1,122.8,0,0,0,0,0,0,0,0
97227,OR,Portland,0,0,0,0,"3,552",1,3143.7,0,0,0,0,0,0,0,0
10472,NY,Bronx,0,0,0,0,"65,855",1,58798.7,0,0,0,0,0,0,0,0
11565,NY,Malverne,0,0,0,0,"9,447",1,8434.7,0,0,0,0,0,0,0,0
45207,OH,Cincinnati,0,0,0,0,"6,976",1,6228.2,0,0,0,0,0,0,0,0
47392,IN,Webster,0,0,0,0,160,1,143.0,0,0,0,0,0,0,0,0
94612,CA,Oakland,0,0,0,0,"15,027",1,13417.3,0,0,0,0,0,0,0,0
07075,NJ,Wood Ridge,0,0,0,0,"8,115",1,7310.5,0,0,0,0,0,0,0,0
08609,NJ,Trenton,0,0,0,0,"12,824",1,11553.1,0,0,0,0,0,0,0,0
10011,NY,New York,0,0,0,0,"38,179",1,34395.1,0,0,0,0,0,0,0,0
