Year,GEOID,Total Population,Labor Force,Unemployed,Median Income
2019,72135,72025,60968,1219,28440
2019,72137,74271,62625,3882,23368
2019,72139,63674,53984,721,32244
2021,01003,239294,194430,3210,63866
2021,01015,115972,93742,2995,46524
2021,01043,89496,72182,1101,55517
2021,01049,71813,55909,724,41800
2021,01051,89304,71833,3404,59032
2021,01055,103162,83219,3345,45298
2021,01069,107458,86003,2416,46931
2021,01073,667820,532974,18166,55006
2021,01077,94043,76414,1540,50218
2021,01081,177218,143890,2584,52424
2021,01083,107517,87600,1842,66796
2021,01089,395211,318816,6949,78525
2021,01095,98228,75680,3187,50191
2021,01097,413073,327793,13741,49721
2021,01101,227434,179508,8111,50385
2021,01103,123668,99040,2075,55286
2021,01115,92748,74325,1884,60433
2021,01117,226902,181947,2713,84260
2021,01121,81524,66804,2852,45063
2021,01125,227007,183968,6260,56559
2021,02020,288121,225620,9767,86654
2021,02090,95593,75513,1912,72149
2021,02170,110686,85254,2951,78856
2021,04001,65623,50798,1866,40628
2021,04003,126050,102096,4065,56600
2021,04005,145052,118934,5724,64533
2021,04013,4496588,3581935,120313,76247
2021,04015,217692,186723,7366,46616
2021,04017,108147,84024,4424,49449
2021,04019,1052030,864266,30032,60667
2021,04021,449557,361301,10541,70993
2021,04025,242253,210145,4425,57230
2021,04027,206990,160561,7565,57304
2021,05007,293692,227075,5757,78691
2021,05031,112218,87027,3295,50186
2021,05045,125106,99645,1507,55635
2021,05051,100330,83602,3118,47694
2021,05069,65861,53334,2890,48499
2021,05085,74722,58658,2031,63641
2021,05119,397821,314360,12206,52479
2021,05125,125233,100079,1968,67345
2021,05131,128400,101900,3384,47874
2021,05143,250057,197495,3989,65125
2021,05145,77207,61744,2479,51402
2021,06001,1648556,1354894,59710,109729
2021,06007,208309,170370,8855,64738
2021,06013,1161413,935414,46585,111080
2021,06017,193221,159055,5962,87491
2021,06019,1013581,761696,42068,63656
2021,06023,136310,113209,5303,54752
2021,06025,179851,133162,10152,51809
2021,06029,917673,685864,39257,58217
2021,06031,153443,117290,7058,62155
2021,06033,68766,55773,3346,61221
2021,06037,9829544,8002494,476784,77456
2021,06039,159410,120503,9178,63454
2021,06041,260206,216956,10161,118209
2021,06045,91305,73781,3811,59444
2021,06047,286461,213398,18071,53992
2021,06053,437325,337011,13207,82163
2021,06055,136207,113324,4621,97213
2021,06057,103487,87925,2961,79519
2021,06059,3167809,2573809,126276,100559
2021,06061,412300,332095,9509,103659
2021,06065,2458395,1927625,100685,79024
2021,06067,1588921,1261294,60286,80063
2021,06069,66677,51031,1439,101923
2021,06071,2194710,1692156,90622,74846
2021,06073,3286069,2668188,143102,91003
2021,06075,815201,713617,40991,121826
2021,06077,789410,602505,32698,80681
2021,06079,283159,239898,10285,80615
2021,06081,737888,609864,26534,131796
2021,06083,446475,359531,16056,84846
2021,06085,1885508,1535714,61647,141562
2021,06087,267792,224521,10924,93933
2021,06089,182139,146930,7082,61125
2021,06095,451716,363577,16149,87770
2021,06097,485887,403841,17694,94295
2021,06099,552999,420902,24355,73982
2021,06101,99063,76677,5188,64251
2021,06103,65498,51838,2059,48810
2021,06107,477054,350237,20776,58209
2021,06111,839784,676606,32386,96454
2021,06113,216986,178655,7150,78146
2021,06115,83421,62816,2001,63303
2021,08001,522140,406724,16766,81258
2021,08005,654900,523894,20005,84386
2021,08013,329543,277373,10187,90168
2021,08014,75325,61651,1565,107638
2021,08031,711463,592643,27378,81630
2021,08035,368990,292314,8621,129299
2021,08041,737867,585651,22600,79427
2021,08059,579581,483395,17791,94549
2021,08069,362533,304449,8903,78109
2021,08077,157335,128269,4367,64055
2021,08101,169622,136889,4932,56689
2021,08123,340036,262320,8528,85290
2021,09001,959768,775819,32555,100810
2021,09003,896854,733746,32099,80069
2021,09005,185000,157185,6362,84978
2021,09007,164759,142203,4838,94887
2021,09009,863700,713029,37413,75295
2021,09011,268805,222922,6988,78828
2021,09013,150293,129671,4677,82778
2021,09015,116418,96739,4701,72068
2021,10001,184149,146872,4294,64308
2021,10003,571708,464161,17401,73854
2021,10005,247527,208835,5445,70556
2021,11001,670050,553437,31749,90088
2021,12001,279238,233698,5487,56445
2021,12005,179168,147141,3977,60557
2021,12009,616628,519483,14424,65333
2021,12011,1930983,1574220,65880,65747
2021,12015,194843,175973,4581,59285
2021,12017,158083,137704,5290,47197
2021,12019,222361,175723,2277,76679
2021,12021,385980,330215,8185,74215
2021,12023,70385,57006,1831,54077
2021,12031,999935,797130,22987,59980
2021,12033,322390,261978,10029,54228
2021,12035,120932,104262,2834,62618
2021,12053,200638,167972,4405,56868
2021,12055,103296,88081,3631,48564
2021,12057,1478194,1189374,40380,65905
2021,12061,163662,140566,3754,58972
2021,12069,395804,328319,11480,64795
2021,12071,787976,668245,18639,66256
2021,12073,292817,244469,8437,58118
2021,12081,412703,349131,10600,68172
2021,12083,385915,323475,9068,55161
2021,12085,159942,136834,4035,64625
2021,12086,2662777,2191172,83554,59044
2021,12087,82170,71352,1387,68563
2021,12089,94189,78390,849,75981
2021,12091,213255,170555,3405,69823
2021,12095,1422746,1150270,55488,64833
2021,12097,403282,320763,13083,60585
2021,12099,1497987,1246914,49018,70002
2021,12101,584067,479815,13872,59470
2021,12103,956615,826278,23937,61947
2021,12105,753520,606637,17307,56379
2021,12107,74167,59695,3454,33370
2021,12109,292466,237054,4970,91602
2021,12111,343579,284169,10322,62797
2021,12113,193998,156565,2311,82059
2021,12115,447057,393312,6782,71761
2021,12117,470093,384876,10533,70236
2021,12119,135638,127313,2177,64608
2021,12127,564412,477010,10983,58380
2021,12131,80069,65672,1360,61787
2021,13013,86658,67183,1303,65273
2021,13015,110843,89534,2906,71523
2021,13021,156762,122337,5858,48176
2021,13031,82442,69541,3868,57656
2021,13045,121968,96544,3860,58473
2021,13047,68397,54964,1384,65576
2021,13051,296329,241566,9425,61843
2021,13057,274615,218046,6188,96267
2021,13059,128711,108932,2956,50447
2021,13063,297100,225117,10755,51233
2021,13067,766802,616010,23410,88029
2021,13073,159639,124800,5532,84220
2021,13077,149956,120274,2937,84788
2021,13089,757718,603312,26272,70985
2021,13095,84844,67801,3195,42067
2021,13097,145814,114738,5101,65046
2021,13103,66741,51472,1071,74460
2021,13113,120574,97006,2756,90806
2021,13115,98771,78949,1420,60825
2021,13117,260206,200894,6874,118814
2021,13121,1065334,869628,28880,83192
2021,13127,84739,68566,1016,61984
2021,13135,964546,742013,22476,74622
2021,13139,207369,162282,4179,66719
2021,13151,245235,191448,9035,74614
2021,13153,166829,130086,4860,72848
2021,13157,80286,62693,2190,72116
2021,13179,65711,48512,1572,48624
2021,13185,119276,93173,3884,42242
2021,13215,205617,159069,6337,52734
2021,13217,115355,88834,4018,75589
2021,13223,173780,133744,3267,93815
2021,13245,205673,163422,9205,48048
2021,13247,94082,73802,2387,66267
2021,13255,67909,54531,2943,54585
2021,13285,69720,56576,1858,49187
2021,13295,68510,55438,1446,43672
2021,13297,99853,79031,3102,73151
2021,13313,102848,79838,4303,55519
2021,15001,202906,164053,9913,69473
2021,15003,1000890,810934,33998,90704
2021,15007,73454,59072,3694,80582
2021,15009,164268,132126,5632,76273
2021,16001,511931,410228,7652,79279
2021,16005,88263,68780,1693,60736
2021,16019,127930,92970,2428,68614
2021,16027,243115,183918,5073,64314
2021,16055,179789,143384,2306,67593
2021,16083,92243,70048,2799,52880
2021,17019,205943,170059,4824,56847
2021,17031,5173146,4187374,241883,72092
2021,17037,100414,81202,5465,65615
2021,17043,924885,743605,30682,99577
2021,17089,515588,404583,17559,91336
2021,17091,106601,85581,2630,63364
2021,17093,134867,102325,2802,91560
2021,17097,711239,566193,24082,95796
2021,17099,108965,89527,3970,64673
2021,17111,311122,248395,10827,91887
2021,17113,170889,138324,3302,69612
2021,17115,102432,82176,5198,46807
2021,17119,264490,214065,7512,65663
2021,17143,179432,140811,5856,55949
2021,17161,142909,114139,5796,57895
2021,17163,254796,201796,8341,67530
2021,17167,194734,157405,6812,68466
2021,17179,130413,104568,2847,63621
2021,17183,73095,58110,1979,49091
2021,17197,697252,552893,24843,93752
2021,17199,66879,54991,1663,54859
2021,17201,283119,225003,13572,56132
2021,18003,388608,299468,9773,62542
2021,18005,82475,65164,1765,73564
2021,18011,73052,56806,551,98867
2021,18019,122738,98736,3041,62231
2021,18035,111871,93555,4738,50497
2021,18039,206921,156722,4965,60143
2021,18043,80454,64608,1800,66596
2021,18053,66263,53659,2764,49401
2021,18057,356650,275346,6523,102452
2021,18059,81789,64942,1210,79182
2021,18063,179355,140158,1902,89228
2021,18067,83687,67299,2957,55088
2021,18081,164298,128901,2409,78697
2021,18085,80106,63828,1006,65540
2021,18089,498558,395853,17071,61443
2021,18091,112390,91635,2234,63714
2021,18095,130782,106004,4087,53785
2021,18097,971102,755923,29858,58560
2021,18105,139875,120310,3149,51945
2021,18109,72206,58932,322,67848
2021,18127,174243,142012,2638,80547
2021,18141,272212,214834,7205,59189
2021,18157,187076,152933,2906,52617
2021,18163,179987,145431,4354,53171
2021,18167,105994,87233,3480,46802
2021,18177,66456,53595,1335,50138
2021,19013,130368,105186,2298,60264
2021,19049,103796,77679,767,90750
2021,19061,98718,79814,2214,75590
2021,19103,154748,128241,2535,67134
2021,19113,228939,182774,5142,69420
2021,19153,496844,388394,10893,73292
2021,19155,93304,74954,1953,66542
2021,19163,174170,137821,4239,65566
2021,19169,99472,85059,2126,63774
2021,19193,105607,81710,1873,59376
2021,20015,67889,52818,416,71274
2021,20045,119363,100916,3668,56576
2021,20091,613219,484757,9644,92945
2021,20103,82184,65061,916,83028
2021,20161,72208,61575,2127,57335
2021,20173,523828,407206,18071,60364
2021,20177,178264,142152,2473,55499
2021,20209,167046,125992,5173,55605
2021,21015,137412,105412,2836,83877
2021,21029,82918,67963,1489,68269
2021,21037,93050,76222,2603,71701
2021,21047,72357,53521,1045,47754
2021,21059,103063,81139,2489,59307
2021,21067,321793,263438,9524,60942
2021,21093,111607,87300,2910,61089
2021,21111,777874,626024,19797,60561
2021,21117,169495,135098,4254,70171
2021,21145,67454,53795,1311,64082
2021,21151,94666,77280,1993,52425
2021,21185,68685,54193,1149,110041
2021,21199,65423,52641,2482,44561
2021,21227,137212,108542,3082,59752
2021,22005,128369,98181,2862,72662
2021,22015,129144,100707,3001,59041
2021,22017,233092,184662,11381,44022
2021,22019,205282,159395,3874,58020
2021,22033,453301,362497,20997,51432
2021,22045,68975,52889,2979,49447
2021,22051,433688,347383,17271,56282
2021,22055,244205,192450,7174,59093
2021,22057,97504,77902,2654,59637
2021,22063,145830,112369,2633,75682
2021,22071,376971,310676,17283,46942
2021,22073,158768,125267,6119,47400
2021,22079,128654,100642,4346,45183
2021,22097,82071,62931,3670,38599
2021,22103,269388,212826,8850,66582
2021,22105,135217,106063,3256,52872
2021,22109,108708,84076,2535,63100
2021,23001,111034,91270,2771,62958
2021,23003,66859,56521,2440,52849
2021,23005,305231,256719,6673,80982
2021,23011,124486,103920,2775,60528
2021,23019,152765,129888,4244,56250
2021,23031,214591,180618,6132,73875
2021,24001,67729,57810,1581,48888
2021,24003,590336,473881,14383,107823
2021,24005,849316,686282,26100,80453
2021,24009,93928,74722,1110,122266
2021,24013,173873,140888,2438,102476
2021,24015,103905,84450,3451,75692
2021,24017,168698,133635,4693,105493
2021,24021,279835,222590,6587,104780
2021,24025,262977,210287,5406,96328
2021,24027,334529,263819,6299,133267
2021,24031,1054827,843210,35312,112854
2021,24033,955306,766786,40436,90182
2021,24037,114468,90184,3865,108397
2021,24043,154937,125340,2822,65367
2021,24045,103980,84309,5794,63333
2021,24510,576498,472136,23252,54652
2021,25001,232411,202830,7198,83537
2021,25003,128657,110107,4664,60749
2021,25005,580164,475547,21561,73102
2021,25009,807074,659916,29686,87433
2021,25011,71015,60471,2343,69771
2021,25013,462718,378119,17718,61747
2021,25015,161572,141317,6193,77495
2021,25017,1614742,1337101,48448,112764
2021,25021,724505,593416,28517,115357
2021,25023,533003,436265,14348,100082
2021,25025,771245,659095,36195,78155
2021,25027,862029,706816,37365,84952
2021,26005,120950,95158,1994,74371
2021,26017,102985,86297,2705,56911
2021,26021,153101,124028,4193,57535
2021,26025,133819,107126,4953,55192
2021,26037,79426,64308,1487,76534
2021,26045,108944,88516,3847,70133
2021,26049,404208,324886,19230,52025
2021,26055,95860,78603,2654,65651
2021,26065,284034,234153,12285,57226
2021,26067,67197,53577,1128,65729
2021,26075,160050,129947,3052,58254
2021,26077,261108,210748,7709,62128
2021,26081,658046,518821,17184,72021
2021,26087,88513,73278,2762,71479
2021,26091,98956,80884,2667,61257
2021,26093,195014,159901,5487,91344
2021,26099,876792,719101,35036,67527
2021,26103,66103,55887,1560,55301
2021,26111,83457,68067,2385,67707
2021,26115,155274,126068,4167,65512
2021,26117,67220,53967,1052,55832
2021,26121,176511,140578,6082,55462
2021,26125,1270017,1043160,38663,86523
2021,26139,299157,238474,6151,79116
2021,26145,189591,153337,6933,50606
2021,26147,160053,131394,5063,60992
2021,26155,67877,55486,2235,51959
2021,26159,75658,60278,2093,59081
2021,26161,369390,310111,9585,76918
2021,26163,1774816,1402749,89548,52605
2021,27003,367018,289879,8823,88410
2021,27013,69280,57530,1959,69858
2021,27019,108626,84023,2436,102694
2021,27027,65574,51279,1845,67539
2021,27035,67270,54964,2192,63921
2021,27037,442038,348430,12507,93786
2021,27053,1267416,1022868,44174,84244
2021,27109,163436,128171,4011,83070
2021,27123,543257,430603,17901,70518
2021,27131,67262,54935,1402,67267
2021,27137,199182,166470,4487,64959
2021,27139,153268,118377,3630,106987
2021,27141,99074,76192,1978,90638
2021,27145,158947,126396,4366,65742
2021,27163,272256,214078,5459,104935
2021,27171,144845,110629,1679,99964
2021,28033,188633,147150,4165,70490
2021,28035,77875,61607,2642,46226
2021,28047,209396,166048,7946,55702
2021,28049,222679,175815,9027,40658
2021,28059,143987,116164,5051,57383
2021,28067,66744,52756,1683,40116
2021,28073,65353,50466,1221,65334
2021,28075,72088,57139,2188,41174
2021,28081,82883,64791,1896,59274
2021,28089,109813,87064,2078,75678
2021,28121,158096,126777,2153,71241
2021,29019,185840,151673,5073,62296
2021,29021,83853,66543,1714,50113
2021,29031,82113,66439,1033,61330
2021,29037,109638,85868,2160,79554
2021,29043,91499,71522,1639,71343
2021,29047,255518,202329,8238,74728
2021,29051,77205,61983,620,63326
2021,29071,105231,84698,1733,68410
2021,29077,300865,245634,5699,53127
2021,29095,716862,569116,20215,63459
2021,29097,123155,95978,2009,52221
2021,29099,227771,182102,4271,67955
2021,29165,108569,86232,3326,85157
2021,29183,409981,328382,8857,91601
2021,29187,67541,55002,697,47682
2021,29189,997187,802412,25999,72378
2021,29510,293310,245307,10026,49965
2021,30013,84511,67823,1312,57706
2021,30029,108454,88259,1354,66126
2021,30031,122713,101145,586,80763
2021,30049,72223,59015,1443,66686
2021,30063,119533,99414,3524,66803
2021,30111,167146,132760,3757,69882
2021,31055,585008,452360,11283,69290
2021,31109,324514,259943,5149,64980
2021,31153,193418,147916,1859,87979
2021,32003,2292476,1831711,126929,63677
2021,32031,493392,400493,13361,76220
2021,33005,77329,64872,1291,67344
2021,33009,92201,78867,1519,80866
2021,33011,424079,349991,8902,91627
2021,33013,155238,130743,3623,80918
2021,33015,316947,265176,7353,104664
2021,33017,132416,112236,2465,95733
2021,34001,274966,224620,14243,66388
2021,34003,953819,777161,43581,105171
2021,34005,464269,381560,16616,94397
2021,34007,523771,418498,23674,78347
2021,34009,95661,81385,2842,78657
2021,34011,153627,121314,3816,58389
2021,34013,854917,675799,47882,66198
2021,34015,304477,247169,10909,94412
2021,34017,702463,574228,30253,80329
2021,34019,129924,110125,3710,121982
2021,34021,385898,313405,15117,87662
2021,34023,860807,698337,35621,99427
2021,34025,645354,528640,25241,108000
2021,34027,510981,419619,20021,122962
2021,34029,648998,505122,21995,75719
2021,34031,518117,408372,29048,75430
2021,34033,65046,52240,2817,69886
2021,34035,345647,282578,13646,124764
2021,34037,145543,121424,5213,99904
2021,34039,572114,454808,25285,86764
2021,34041,110731,92885,3607,81159
2021,35001,674393,551453,20437,59640
2021,35013,221508,176124,7242,45178
2021,35025,73004,52730,4552,50725
2021,35031,71780,54936,2182,41643
2021,35035,68537,55095,3172,51214
2021,35043,151369,122123,5666,72151
2021,35045,120993,94363,5129,47819
2021,35049,155201,132192,5722,67341
2021,35061,77190,61845,3026,48188
2021,36001,313743,263455,11150,75232
2021,36005,1424948,1114497,104079,43011
2021,36007,197240,164528,6803,55591
2021,36009,76426,62103,1644,55153
2021,36011,75880,63373,1393,63511
2021,36013,126807,104454,3113,46661
2021,36015,83045,68241,2544,60219
2021,36019,79596,67323,1813,60285
2021,36027,297112,251369,10102,88051
2021,36029,950683,781093,33258,63035
2021,36045,116295,91946,3158,60398
2021,36047,2641052,2102166,149672,67567
2021,36053,67658,56092,1684,67495
2021,36055,755160,618384,26042,65957
2021,36059,1390907,1128864,49393,125696
2021,36061,1576876,1368422,95592,84435
2021,36063,211653,174470,8110,61340
2021,36065,230274,186321,5964,60215
2021,36067,473236,384636,13735,65541
2021,36069,112508,93528,3274,77972
2021,36071,404525,313357,13205,90405
2021,36075,117387,96025,5002,59423
2021,36079,97936,81567,2527,106871
2021,36081,2331143,1917787,139919,73262
2021,36083,160232,132595,5108,75676
2021,36085,493494,399911,17553,86054
2021,36087,339227,250039,13275,99087
2021,36089,108051,89097,3477,55775
2021,36091,237359,197574,4998,86804
2021,36093,158089,129371,5270,75284
2021,36101,92948,75454,3256,57378
2021,36103,1526344,1253053,47587,113683
2021,36105,79806,65018,2481,54276
2021,36109,105162,94552,3910,66441
2021,36111,182951,155741,6116,78938
2021,36113,65618,55249,1550,73028
2021,36117,90923,74338,2487,64993
2021,36119,997895,809402,41757,110705
2021,37001,173877,139425,4908,58400
2021,37019,144215,126504,3232,65374
2021,37021,271534,229261,8455,64532
2021,37023,87611,73862,2372,55529
2021,37025,231278,180305,6887,79672
2021,37027,80463,66415,3179,41210
2021,37031,68541,58565,1837,62907
2021,37035,161723,131617,4911,59603
2021,37037,77889,65103,1039,84555
2021,37045,100359,80702,3031,47150
2021,37049,100674,81621,2092,57359
2021,37051,335508,260059,12618,52372
2021,37057,170637,138626,3844,52205
2021,37063,326126,268419,9747,71403
2021,37067,385523,308984,11409,59879
2021,37069,71703,58010,2146,64064
2021,37071,230856,185621,6622,54734
2021,37081,542410,437091,15621,60734
2021,37085,135966,105315,3101,62478
2021,37089,116829,97855,2444,59669
2021,37097,191968,154477,5977,69410
2021,37101,226504,174263,3801,69394
2021,37109,89670,73125,2014,74201
2021,37119,1122276,893307,30067,74890
2021,37125,102763,82526,2708,67160
2021,37127,95176,76893,2743,56560
2021,37129,229018,192552,6917,66097
2021,37133,206160,161136,4562,55534
2021,37135,148884,124857,3853,80294
2021,37147,172169,141122,8010,44450
2021,37151,145172,115873,2961,57367
2021,37155,116328,90274,2464,37008
2021,37157,91266,74969,3219,42901
2021,37159,148150,117722,4922,56408
2021,37171,71152,58245,1645,51950
2021,37179,243648,189055,6452,86606
2021,37183,1150204,915995,33535,91299
2021,37191,116835,92465,2562,47595
2021,37193,65806,54147,2759,43933
2021,37195,78369,62609,1737,47201
2021,38015,98933,78982,1364,68424
2021,38017,186562,147939,3426,66009
2021,38035,72705,58498,984,65184
2021,38101,69071,54368,1258,71061
2021,39003,101670,80529,3827,51497
2021,39007,97337,78527,3498,46771
2021,39013,65849,55035,1371,50993
2021,39017,390234,309966,12504,72820
2021,39023,135633,108294,4108,59431
2021,39025,209642,168838,5677,69489
2021,39029,101310,83908,2856,49265
2021,39035,1249387,1021604,48986,55132
2021,39041,220740,171265,4523,117224
2021,39043,74852,60924,2340,58403
2021,39045,161064,126863,3428,81226
2021,39049,1321414,1046269,40765,65988
2021,39055,95565,76923,2241,91305
2021,39057,168412,137925,2268,79271
2021,39061,826139,656834,22588,64065
2021,39063,74656,60226,1485,64024
2021,39085,232023,191981,5811,74273
2021,39089,180401,144868,3368,73325
2021,39093,315595,254456,9839,62448
2021,39095,429191,340578,16131,52687
2021,39099,226762,186232,7799,49520
2021,39101,65291,52809,1580,48919
2021,39103,183092,148510,2901,86646
2021,39109,109264,87499,2385,64345
2021,39113,535840,430283,16008,56471
2021,39119,86408,69006,2140,51173
2021,39133,162382,135676,4694,64471
2021,39139,125195,101247,3067,51158
2021,39141,76891,63053,2162,50395
2021,39145,73346,59201,2161,40522
2021,39151,373834,302176,8738,59127
2021,39153,537633,438939,14419,63117
2021,39155,201335,164902,4244,51057
2021,39157,92500,74320,1674,58060
2021,39165,246553,195928,4690,95817
2021,39169,116710,92759,2504,59666
2021,39173,132472,108933,4558,63620
2021,40017,161737,125879,4045,74768
2021,40027,297597,243995,8673,67172
2021,40031,122063,95871,4410,49325
2021,40037,72029,57021,1352,52818
2021,40101,66146,51656,1888,43437
2021,40109,798575,618729,24209,57764
2021,40119,81989,68138,1973,49348
2021,40125,73019,58256,1457,51451
2021,40131,96695,76812,3073,68777
2021,40143,672858,523177,22084,58954
2021,40145,84050,66114,2134,70313
2021,41003,96017,82376,3230,64163
2021,41005,422537,344306,12757,91329
2021,41017,204801,169974,5105,79796
2021,41019,111978,93245,2971,51166
2021,41029,223734,182687,7897,64249
2021,41033,88346,74299,3564,48785
2021,41035,70164,56375,3161,46721
2021,41039,383189,322719,13886,61712
2021,41043,129839,103634,4358,65196
2021,41047,347119,273996,9668,64406
2021,41051,803377,674147,32495,78319
2021,41053,89164,71839,1615,71532
2021,41059,79988,61919,2415,58329
2021,41067,600811,485618,17410,92147
2021,41071,108239,88384,3263,77256
2021,42001,104127,87049,2354,72985
2021,42003,1238090,1033672,41337,69091
2021,42005,65093,54550,2598,54039
2021,42007,166624,137915,4587,65003
2021,42011,429342,345128,13397,68658
2021,42013,121767,99740,3145,57361
2021,42017,646098,532982,20098,100144
2021,42019,194273,161366,4248,78146
2021,42021,132167,110309,3909,52995
2021,42025,65412,53858,4253,57262
2021,42027,157527,136930,4506,66789
2021,42029,538649,433230,13092,109601
2021,42033,80082,67306,1650,55193
2021,42039,83351,68151,2516,55593
2021,42041,262919,214837,6486,82691
2021,42043,287400,229596,7754,66454
2021,42045,573849,459604,26091,78220
2021,42049,269011,219172,9795,56851
2021,42051,126931,105711,5020,47981
2021,42055,156289,126008,3462,66715
2021,42063,82886,69422,2161,52023
2021,42069,215663,177091,7439,62136
2021,42071,553652,437874,11058,75688
2021,42073,85497,70589,3235,59536
2021,42075,143493,114959,3600,72732
2021,42077,375539,299217,12259,68738
2021,42079,326053,268525,11057,60020
2021,42081,113605,92609,2847,60494
2021,42085,109972,91836,2837,54067
2021,42089,169273,140933,5867,78575
2021,42091,860578,696814,23703,102896
2021,42095,313628,259410,9081,79578
2021,42097,91266,75833,2385,50751
2021,42101,1576251,1270642,83786,52899
2021,42107,143264,118279,4872,58614
2021,42111,73627,61704,2511,54352
2021,42125,209470,172337,4598,68408
2021,42129,353057,296839,10845,63064
2021,42133,458696,371013,10819,72949
2021,44003,170715,142869,5206,73159
2021,44005,85264,73275,3104,88090
2021,44007,658221,541070,31649,67368
2021,44009,130592,112417,4223,90427
2021,45003,170776,137807,5615,55138
2021,45007,206908,165264,5023,59037
2021,45013,191748,162344,2555,70501
2021,45015,236701,186302,4621,75004
2021,45019,413024,340963,11930,72147
2021,45035,163327,129474,5346,70009
2021,45041,136504,108589,2923,51860
2021,45045,533834,426485,13808,68540
2021,45047,69241,55620,1356,52636
2021,45051,365579,308854,11092,55819
2021,45055,66130,52600,660,47995
2021,45057,100336,81821,1070,69796
2021,45059,67803,54419,1471,56624
2021,45063,300137,238994,7622,64800
2021,45073,79203,66460,2749,50393
2021,45075,82962,66215,2586,34685
2021,45077,132229,110756,2510,48489
2021,45079,418307,340007,16254,56439
2021,45083,335864,267295,7307,60472
2021,45085,104758,82637,3903,46003
2021,45091,288595,228372,7937,72772
2021,46083,67870,50705,723,82898
2021,46099,199685,153906,1929,72748
2021,46103,111806,89219,1715,64057
2021,47001,77576,63376,2637,60364
2021,47009,137605,113281,1708,62102
2021,47011,110162,88593,4209,56139
2021,47037,703953,577612,16661,65348
2021,47059,70621,59248,1930,56488
2021,47065,369135,300665,9652,66096
2021,47093,486677,396600,11358,64894
2021,47113,98775,79343,2604,53720
2021,47119,104760,82937,1630,68840
2021,47125,227900,171680,4441,63331
2021,47141,81188,67245,1931,52278
2021,47147,74098,58902,1803,65139
2021,47149,352182,274420,7186,78201
2021,47155,99517,81631,2303,50239
2021,47157,924454,718319,37426,54841
2021,47163,159265,132773,5165,48063
2021,47165,200557,160130,5105,70092
2021,47179,134236,112364,3938,56009
2021,47187,255735,197815,3529,117927
2021,47189,151917,121169,4133,80960
2021,48005,86506,67332,2183,50045
2021,48021,102058,81873,3045,80423
2021,48027,379617,286451,12755,58542
2021,48029,2028236,1576383,65990,63057
2021,48037,92581,73271,1536,54154
2021,48039,379689,293230,10586,82460
2021,48041,237032,193444,6325,49362
2021,48061,423029,314947,14849,48115
2021,48085,1109462,865710,31143,101494
2021,48091,174986,141236,3153,93829
2021,48099,84232,67793,1714,62737
2021,48113,2586050,1999019,76248,63494
2021,48121,941647,743888,29270,97671
2021,48135,161091,117856,8493,57473
2021,48139,202678,155311,5694,89799
2021,48141,867947,664584,33240,51044
2021,48157,858527,654759,25170,96468
2021,48167,355062,279752,11451,78336
2021,48181,139336,109970,2244,62919
2021,48183,124201,95971,2845,59869
2021,48187,177036,139816,3489,80464
2021,48201,4728030,3628715,199226,63498
2021,48203,69150,54526,2690,59405
2021,48209,255397,203585,5774,76842
2021,48213,83667,68229,2102,49830
2021,48215,880356,633534,32595,44818
2021,48231,103394,81568,4589,56761
2021,48245,253704,196386,6419,56904
2021,48251,187280,145162,3247,77933
2021,48257,157768,117669,3346,72175
2021,48291,97621,72417,2552,55697
2021,48303,314451,249539,8779,57798
2021,48309,263115,206359,6304,60437
2021,48329,167969,126585,4475,82248
2021,48339,648886,498672,14874,86903
2021,48355,353079,277431,9571,59983
2021,48361,84742,65578,2831,71022
2021,48367,156764,122033,3478,85641
2021,48375,116547,89055,2025,44721
2021,48381,143854,113436,2158,70322
2021,48397,116381,90320,2294,121568
2021,48409,69699,52948,1243,59276
2021,48423,237186,186104,5839,63115
2021,48427,66049,45995,3584,33367
2021,48439,2126477,1646118,57848,71346
2021,48441,143326,111051,1472,53315
2021,48451,119411,93583,2212,61649
2021,48453,1305154,1065381,38913,84531
2021,48469,90964,70233,2658,54596
2021,48471,77977,67574,4063,41470
2021,48479,267945,192237,7289,51867
2021,48485,130069,103820,2188,53465
2021,48491,643026,504455,17071,96073
2021,48497,71714,56462,2874,81400
2021,49005,137417,101047,1149,69154
2021,49011,367285,267223,5423,93182
2021,49035,1186421,916909,26501,80712
2021,49045,76640,55985,1154,93908
2021,49049,684986,489506,10044,86781
2021,49053,191226,150518,3720,61186
2021,49057,267066,203103,4528,72087
2021,50007,168865,143035,3167,85213
2021,51003,113535,93914,1623,92568
2021,51013,232965,195525,4974,125651
2021,51015,77563,64798,1199,68584
2021,51019,80131,67131,1048,66415
2021,51041,370688,293816,11559,85796
2021,51059,1139720,907409,31538,134115
2021,51061,73815,59425,1089,108497
2021,51069,93717,75197,3212,86044
2021,51085,111603,90407,1675,94381
2021,51087,333554,268819,8140,78868
2021,51095,79882,66474,1674,88604
2021,51107,427592,326204,7007,153506
2021,51121,98473,85319,1932,55210
2021,51153,484472,370057,12964,118117
2021,51161,96589,79973,1895,72231
2021,51165,84394,68370,1803,73163
2021,51177,143676,112705,3744,101289
2021,51179,160877,124161,4129,117251
2021,51199,70915,56375,1198,97758
2021,51510,154706,128797,4236,101162
2021,51550,251269,197892,5790,88815
2021,51650,137746,111814,3940,57647
2021,51680,79009,66455,2846,56110
