Year,GEOID,Total Population,Labor Force,Unemployed,Median Income
2018,42075,141314,113314,2775,61362
2018,42077,368100,294087,11876,62278
2018,42079,317646,262246,8125,54433
2018,42081,113664,93463,2829,55045
2018,42083,40968,33857,838,45912
2018,42085,110683,92056,2692,48847
2018,42087,46222,37533,1071,48047
2018,42089,169507,140323,5623,64170
2018,42091,828604,670601,18633,90122
2018,42095,304807,251462,7057,68591
2018,42097,91083,75526,2167,47160
2018,42099,46139,37473,951,63004
2018,42101,1584138,1274089,63574,46116
2018,42103,55933,47918,2384,57765
2018,42107,142067,117900,4021,48458
2018,42109,40540,33360,369,60200
2018,42111,73952,62793,1686,50988
2018,42115,40589,33908,1138,52607
2018,42117,40763,33683,757,47861
2018,42119,44785,37679,1008,51289
2018,42121,51266,42762,1282,45941
2018,42123,39498,32690,809,50845
2018,42125,207346,171628,4688,63251
2018,42127,51276,43452,760,56333
2018,42129,350611,294601,6471,58471
2018,42131,27046,22726,476,59382
2018,42133,448273,361664,10526,65239
2018,44001,48649,41008,1547,80440
2018,44003,163861,137970,3000,68994
2018,44005,82542,70599,2118,83822
2018,44007,636084,522947,19319,56461
2018,44009,126179,108963,4878,89847
2018,45001,24913,20172,308,40990
2018,45003,169401,137170,4132,51932
2018,45007,200482,160267,4856,51699
2018,45011,21112,17499,244,35752
2018,45013,188715,157704,2387,65607
2018,45015,221091,172810,4916,62994
2018,45019,405905,334068,6107,63459
2018,45021,57078,46332,1861,39033
2018,45023,32251,26076,540,41698
2018,45025,45754,36764,2135,36906
2018,45027,33700,27588,1858,32863
2018,45029,37660,30175,1169,38247
2018,45031,66802,53865,2313,33521
2018,45033,30599,24405,942,28579
2018,45035,160647,126542,4464,66438
2018,45037,27052,21947,644,45881
2018,45039,22402,18220,1165,31487
2018,45041,138159,109261,3108,48790
2018,45043,62249,52348,1479,41712
2018,45045,514213,410763,10459,61183
2018,45047,70741,58090,2218,42245
2018,45049,19351,15565,445,31380
2018,45051,344147,289323,8113,49047
2018,45053,28971,23187,2262,45176
2018,45055,65592,52638,1443,51467
2018,45057,95380,76425,1547,57224
2018,45059,66994,54139,2392,41452
2018,45063,295032,234446,8238,60154
2018,45067,31039,24890,1222,35366
2018,45069,26398,21413,478,27370
2018,45071,38520,31197,541,48622
2018,45073,78374,64322,1878,47132
2018,45075,86934,69585,2720,36536
2018,45077,124937,104520,3111,47148
2018,45079,414576,336306,14275,52159
2018,45081,20544,17341,572,45511
2018,45083,313888,248960,9300,53581
2018,45085,106512,84264,3308,45994
2018,45087,27410,22100,1344,40043
2018,45089,30606,24596,433,31312
2018,45091,274118,214983,6058,64319
2018,46005,20111,15114,127,48533
2018,46011,35232,28773,506,60880
2018,46013,39316,31934,785,61663
2018,46029,28015,22055,124,49724
2018,46035,19633,15901,340,46759
2018,46081,25234,21081,157,48192
2018,46083,58807,43919,790,69882
2018,46093,26589,20437,527,62318
2018,46099,192876,148819,3174,58742
2018,46103,111729,89612,1739,59006
2018,46135,23347,18805,421,54167
2018,47001,76482,61927,1821,50616
2018,47003,49038,38197,1394,48273
2018,47009,131349,108262,2624,58809
2018,47011,106727,86193,2555,50560
2018,47013,39583,32122,2432,40685
2018,47017,28020,22846,643,41356
2018,47019,56351,46703,1330,38481
2018,47021,40439,32232,719,62723
2018,47025,31756,25869,1443,34631
2018,47029,35774,28553,1347,35663
2018,47031,55700,43823,906,48893
2018,47035,59673,50441,908,47515
2018,47037,692587,562526,14304,60856
2018,47041,20138,16570,206,53537
2018,47043,53446,41805,860,56410
2018,47045,37320,29266,1330,41208
2018,47047,40507,33851,793,54481
2018,47051,41890,34337,164,47374
2018,47053,49045,38593,1328,40102
2018,47055,29503,24024,980,48005
2018,47057,23145,19274,795,38939
2018,47059,69087,57660,1350,47383
2018,47063,64569,51482,2288,42330
2018,47065,364286,297020,10550,57280
2018,47069,25220,20778,1010,35984
2018,47071,25776,20799,542,35963
2018,47073,56530,46830,1863,41061
2018,47077,27847,22026,635,39254
2018,47079,32358,26458,591,43479
2018,47081,25063,21018,426,42257
2018,47089,54012,44456,1225,54246
2018,47093,465289,378125,9969,55632
2018,47097,25825,19575,990,36250
2018,47099,43734,33950,1347,41019
2018,47103,34117,27424,541,51757
2018,47105,53054,43833,860,54546
2018,47107,53285,43265,1629,45765
2018,47109,25832,21156,475,37019
2018,47111,24265,19393,351,35450
2018,47113,97605,78437,2599,45360
2018,47115,28575,23461,260,51252
2018,47117,33683,26935,1288,47926
2018,47119,94340,74454,2244,53794
2018,47123,46357,37715,2375,41359
2018,47125,205950,156335,6337,56019
2018,47129,21579,17954,813,35085
2018,47131,30267,24473,698,41719
2018,47133,22068,17334,439,47193
2018,47141,78843,64499,2260,45199
2018,47143,33044,26395,1725,41590
2018,47145,53140,44825,1560,57872
2018,47147,71012,56014,1682,69079
2018,47149,324890,254455,10342,63739
2018,47151,22039,18646,969,32879
2018,47155,97892,80254,2741,47411
2018,47157,935764,729488,37041,47500
2018,47159,20841,16973,352,48902
2018,47163,157668,130427,3989,44652
2018,47165,187149,147772,2738,65948
2018,47167,61581,48377,1351,63173
2018,47177,40878,32349,936,41945
2018,47179,128607,107473,2102,48765
2018,47183,33415,27896,918,40851
2018,47185,27107,21267,1066,45527
2018,47187,231729,176453,3183,110700
2018,47189,140625,110741,2119,76756
2018,48001,58057,48457,249,44973
2018,48005,87092,67221,2096,47519
2018,48007,23769,20136,1193,46189
2018,48013,50310,37779,3122,51042
2018,48015,29989,23842,427,60466
2018,48019,22824,20316,327,50231
2018,48021,86976,67002,2275,69067
2018,48025,34559,27130,663,41214
2018,48027,355642,267437,11775,54495
2018,48029,1986049,1534680,54561,54149
2018,48037,94324,73446,1886,47134
2018,48039,370200,283483,7120,73623
2018,48041,226758,185017,4119,50110
2018,48049,37924,30657,830,49731
2018,48053,47542,38532,1250,55300
2018,48055,43247,34247,177,54759
2018,48057,21561,16914,647,54030
2018,48061,423908,310656,8607,38378
2018,48067,30119,24091,900,47122
2018,48071,42454,32408,838,104280
2018,48073,52592,41048,828,44319
2018,48085,1005146,774988,19463,96051
2018,48089,21217,16738,487,44596
2018,48091,148373,119542,2165,76203
2018,48097,40574,31880,829,46108
2018,48099,74808,59586,1690,46131
2018,48113,2637772,2022625,59212,59839
2018,48121,859064,673154,19682,88117
2018,48123,20187,15871,506,57580
2018,48135,162124,117708,3517,64165
2018,48139,179436,137246,3009,77794
2018,48141,840758,639198,24364,43958
2018,48143,42446,34538,764,45054
2018,48147,35286,28306,581,55460
2018,48149,25349,20711,320,53014
2018,48157,787858,597161,20792,91931
2018,48165,20901,14696,867,65248
2018,48167,337890,265834,12248,73840
2018,48171,26804,22015,99,61608
2018,48177,23080,17237,20,55314
2018,48179,20331,15636,663,46136
2018,48181,133991,106706,3371,51158
2018,48183,123707,95713,2821,51361
2018,48185,28050,22887,175,58028
2018,48187,163694,126505,2430,74459
2018,48189,33830,25665,1229,43149
2018,48199,57207,44136,1014,56354
2018,48201,4698619,3575799,135577,60232
2018,48203,66726,52209,1484,50561
2018,48209,222631,177260,7499,65943
2018,48213,82299,66409,1846,42020
2018,48215,865939,614895,22924,39165
2018,48217,36354,28498,1080,50679
2018,48219,22980,17451,721,43646
2018,48221,60537,48916,786,55615
2018,48223,36810,28688,675,58499
2018,48225,23169,18495,55,36847
2018,48227,36459,28567,1130,50158
2018,48231,96493,75537,2312,55248
2018,48241,35872,27001,984,49891
2018,48245,255001,199452,4291,47177
2018,48249,40822,29761,427,45240
2018,48251,171361,132376,2928,62390
2018,48253,21712,18013,106,45646
2018,48257,128622,96709,4523,66668
2018,48259,45641,36080,580,87047
2018,48265,52405,43444,816,59019
2018,48273,32790,26040,560,41250
2018,48277,49728,39352,1029,47324
2018,48281,21231,17019,651,55741
2018,48285,20110,15612,310,51234
2018,48291,86323,66358,1412,51955
2018,48293,26613,20403,515,45768
2018,48299,21646,18462,252,54967
2018,48303,307412,241507,5070,50505
2018,48309,254607,199014,4345,48713
2018,48321,36552,28319,803,46756
2018,48323,58485,42625,1005,31209
2018,48325,50921,40639,384,63408
2018,48329,172578,127958,1503,81210
2018,48331,25131,19612,398,52153
2018,48339,590925,452956,10824,76929
2018,48341,22158,15753,757,51587
2018,48347,65711,51893,1680,46459
2018,48349,49565,37775,1404,48195
2018,48355,362265,283111,10285,54560
2018,48361,83572,65739,1548,56420
2018,48363,28875,22318,462,50450
2018,48365,23148,16512,427,54710
2018,48367,138371,108544,3195,72004
2018,48371,22994,,,47380
2018,48373,50031,41543,1649,45248
2018,48375,119648,90107,1821,40797
2018,48381,136271,107027,2375,70108
2018,48397,100657,76544,2794,100595
2018,48401,54450,43778,2482,51870
2018,48407,28719,23045,500,46078
2018,48409,66893,51109,1577,55018
2018,48419,25026,19261,519,41890
2018,48423,230221,179671,6050,58226
2018,48427,64525,44955,2965,30739
2018,48439,2084931,1600241,51201,66063
2018,48441,137640,106512,2548,47508
2018,48449,33033,24492,806,46638
2018,48451,118189,92523,2688,52283
2018,48453,1248743,1008923,27809,76392
2018,48457,21696,18298,1300,42741
2018,48459,41260,33209,1008,48618
2018,48463,27623,21238,472,32042
2018,48465,49208,36989,280,47670
2018,48467,56019,44616,518,52508
2018,48469,92035,70496,2793,50210
2018,48471,72480,62631,908,40100
2018,48473,53126,40937,830,66845
2018,48477,35108,30673,981,53762
2018,48479,275910,195021,6132,46862
2018,48481,41619,31993,295,48848
2018,48485,132064,105734,3561,47373
2018,48489,21851,16705,1161,36776
2018,48491,566719,438217,15319,87454
2018,48493,50224,39774,768,74513
2018,48497,68305,53681,1175,69040
2018,48499,45129,37285,778,47934
2018,49003,54950,39716,532,61806
2018,49005,127068,92518,1514,59248
2018,49007,20269,15680,563,54939
2018,49011,351713,250723,4892,84358
2018,49013,19155,13917,479,62463
2018,49021,52775,40254,744,51428
2018,49035,1152633,872645,20417,73801
2018,49039,30623,24017,570,53468
2018,49041,21539,16067,609,54137
2018,49043,41933,33011,473,98242
2018,49045,69907,49860,1322,72906
2018,49047,35438,24711,656,65237
2018,49049,622213,436007,9491,75349
2018,49051,33240,23668,119,80642
2018,49053,171700,132037,1746,56333
2018,49057,256359,191379,4552,68669
2018,50001,36973,31374,1159,74808
2018,50003,35631,29805,762,50254
2018,50005,30302,25440,506,51739
2018,50007,164572,138988,3588,75852
2018,50011,49421,39964,862,60893
2018,50015,25300,20872,603,62728
2018,50017,28999,24255,764,63715
2018,50019,26907,22509,752,50725
2018,50021,58672,49505,1004,52425
2018,50023,58140,48743,902,61447
2018,50025,42756,35935,1025,55617
2018,50027,55286,46473,1006,57041
2018,51001,32412,26817,494,41677
2018,51003,108718,89333,763,78584
2018,51009,31666,26065,782,46276
2018,51013,237521,198604,3139,122394
2018,51015,75457,62717,927,59820
2018,51019,78747,65596,1222,64084
2018,51023,33277,27657,628,72397
2018,51027,20591,17514,885,27627
2018,51031,54973,45927,1330,51353
2018,51033,30772,24310,592,77890
2018,51035,29636,24007,288,39599
2018,51041,348556,277130,9000,80655
2018,51047,51859,41165,1222,78009
2018,51053,28529,23449,701,61539
2018,51059,1150795,911606,24034,122227
2018,51061,70675,56182,1111,92145
2018,51065,24856,21190,249,80441
2018,51067,56195,46840,1287,52854
2018,51069,88355,69962,969,80953
2018,51073,37349,30418,156,78867
2018,51075,23244,19842,213,71338
2018,51083,34120,27823,657,43438
2018,51085,107239,86394,1361,91309
2018,51087,329261,262611,5357,68069
2018,51089,50953,43191,1173,30322
2018,51093,36953,30319,1414,71349
2018,51095,76397,62400,1244,83190
2018,51099,26575,21111,115,97296
2018,51105,23541,19120,335,34256
2018,51107,406850,305449,7803,139915
2018,51109,36778,30613,525,67132
2018,51117,30650,25314,620,49472
2018,51121,98985,86672,1767,51932
2018,51127,22166,17619,681,69564
2018,51137,36644,29834,996,57594
2018,51139,23933,19510,856,52555
2018,51143,60949,50501,1375,41502
2018,51145,29189,24655,385,90833
2018,51147,22950,20028,451,63678
2018,51149,34314,26972,685,67096
2018,51153,468011,354733,10250,107925
2018,51155,34066,29497,684,52895
2018,51161,94073,77314,696,68595
2018,51163,22752,19262,409,56277
2018,51165,81244,65809,777,61199
2018,51167,26748,22859,340,29400
2018,51169,21534,16993,519,39260
2018,51171,43497,35639,1789,53450
2018,51173,30472,25546,534,38295
2018,51177,134238,105190,2968,88431
2018,51179,149960,115104,3264,110307
2018,51185,40855,34034,1147,43539
2018,51187,40003,32542,2157,67962
2018,51191,54402,45718,1408,42083
2018,51195,38012,31114,925,37995
2018,51197,29350,23523,984,48504
2018,51199,67846,52998,1765,83593
2018,51510,160530,133272,2794,101215
2018,51540,48117,42230,1152,60552
2018,51550,242634,189761,4604,80265
2018,51590,40693,32722,1526,36921
2018,51600,24574,19899,213,119761
2018,51630,29145,23977,1017,78992
2018,51650,134313,109757,4188,55466
2018,51660,54033,44949,751,40408
2018,51670,24336,18608,470,43369
2018,51680,82126,67335,2639,42389
2018,51683,41641,33224,628,82921
2018,51700,178626,140997,2644,50180
2018,51710,244076,200900,8485,49587
2018,51730,31567,24793,1156,37659
2018,51740,94632,74516,2772,47919
2018,51760,228783,193398,5456,48987
2018,51770,99920,79177,3669,42711
2018,51775,25643,21859,708,60529
2018,51790,24922,19628,489,42050
2018,51800,91185,72305,3990,71829
2018,51810,450189,362105,9675,77059
2018,51820,22628,18374,558,46683
2018,51840,28108,22832,329,52915
2018,53003,22610,17774,617,47982
2018,53005,201877,153104,4564,68115
2018,53007,77036,60734,775,57132
2018,53009,76737,65156,1681,59001
2018,53011,481857,380248,10290,74060
2018,53015,108987,86221,2846,59225
2018,53017,42907,32990,915,69909
2018,53021,94347,66706,3385,60012
2018,53025,97331,71819,1297,53057
2018,53027,73901,61308,1258,48255
2018,53029,84460,71556,2393,64793
2018,53031,31729,28469,304,54021
2018,53033,2233163,1826241,50293,95009
2018,53035,269805,220424,5299,76945
2018,53037,47364,40408,2111,55909
2018,53039,22107,18470,1606,57991
2018,53041,79604,64562,2315,61058
2018,53045,65507,54199,1289,58094
2018,53047,42132,33448,1148,50109
2018,53049,22036,19050,432,46229
2018,53053,891299,704400,18560,75407
2018,53057,128206,103110,3355,73206
2018,53061,814901,651542,13491,87440
2018,53063,514631,413452,11475,59783
2018,53065,45260,36492,1075,51041
2018,53067,286419,232674,6850,72703
2018,53071,60922,49744,1362,58891
2018,53073,225685,186211,5322,62268
2018,53075,49791,43783,1931,41923
2018,53077,251446,184095,5737,51555
2018,54003,117123,94127,3291,59328
2018,54005,21951,16927,638,34937
2018,54009,25367,21478,617,49278
2018,54011,93224,76498,2104,38162
2018,54019,43018,35990,1270,38570
2018,54025,34786,29204,674,36234
2018,54027,25385,21271,675,37277
2018,54029,29094,23331,738,45814
2018,54033,67554,55384,2358,46569
2018,54035,28706,22561,267,51146
2018,54037,56811,46453,2149,85757
2018,54039,180454,149196,4108,41141
2018,54043,20599,17332,374,46505
2018,54045,32607,26875,1402,33457
2018,54049,56097,45973,2178,46286
2018,54051,30785,25944,446,51760
2018,54053,26718,22709,93,48316
2018,54055,59131,48125,1126,37761
2018,54057,26940,22683,1015,50983
2018,54059,23785,19156,714,34792
2018,54061,106420,90787,3707,50834
2018,54067,24842,20681,0,36869
2018,54069,41755,35007,870,46649
2018,54077,33839,28006,1331,49248
2018,54079,56682,45686,1321,56824
2018,54081,74254,60664,1803,39122
2018,54083,28823,23720,763,34986
2018,54097,24415,19595,684,38994
2018,54099,39944,32826,210,32138
2018,54107,84203,68417,1424,43563
2018,54109,20786,16852,110,31327
2018,55001,20348,17984,327,40582
2018,55005,45164,36237,799,47485
2018,55009,263378,207973,3105,61651
2018,55015,50159,40032,447,70045
2018,55017,64135,51786,729,59285
2018,55019,34709,25875,557,55864
2018,55021,57358,46357,926,65185
2018,55025,542364,444373,5337,71582
2018,55027,87847,72499,1559,63077
2018,55029,27610,23693,387,61274
2018,55031,43208,35739,756,49695
2018,55033,45131,37390,872,57726
2018,55035,104534,86017,2247,60475
2018,55039,103066,83684,1761,57415
2018,55043,51554,42010,957,59159
2018,55045,36929,29824,289,62098
2018,55049,23771,18948,220,69375
2018,55053,20478,16609,552,50658
2018,55055,85129,70074,1486,65651
2018,55057,26617,21990,568,54545
2018,55059,169290,135858,5976,65330
2018,55061,20383,16260,311,62838
2018,55063,118230,97241,2421,60905
2018,55069,27689,23522,690,56508
2018,55071,79074,64781,537,54393
2018,55073,135428,108677,1789,62890
2018,55075,40434,33695,690,50353
2018,55079,948201,744548,21539,49636
2018,55081,46051,36347,444,59343
2018,55083,37830,31409,360,58565
2018,55085,35470,30324,161,52033
2018,55087,187365,148009,2998,64759
2018,55089,89147,72696,1613,81104
2018,55093,42555,34966,414,76408
2018,55095,43598,35611,1077,59665
2018,55097,70942,58599,1292,57452
2018,55101,196584,157399,3865,59759
2018,55105,163129,130594,4016,57037
2018,55109,89694,70084,1059,81453
2018,55111,64249,51298,1203,56170
2018,55115,40796,33515,179,56365
2018,55117,115456,93193,1913,60896
2018,55119,20412,16359,382,58597
2018,55121,29442,22977,279,56727
2018,55123,30785,23775,254,51426
2018,55125,21938,19121,461,45656
2018,55127,103718,84938,1421,63800
2018,55131,135693,109378,2266,73435
2018,55133,403072,327449,5048,86968
2018,55135,51128,42403,605,58611
2018,55137,24263,20246,282,52032
2018,55139,171020,140227,3459,56589
2018,55141,73055,59152,965,55273
2018,56001,38601,33634,1081,44901
2018,56005,46140,34802,1240,76297
2018,56013,39531,30668,1523,51275
2018,56021,98976,78343,2042,64306
2018,56025,79115,62587,1105,64833
2018,56029,29324,24711,664,60237
2018,56033,31411,26401,335,58051
2018,56037,43051,32789,742,69758
2018,56039,26645,21754,21,84594
2018,56041,20299,16622,476,52897
2018,72003,36621,31157,1222,15104
2018,72005,50598,42565,2246,15991
2018,72007,24848,20931,486,21388
2018,72009,22143,18120,467,21999
2018,72011,23893,20373,674,19863
2018,72013,82114,69525,5344,18360
2018,72017,23504,18959,1418,13219
2018,72019,27476,22446,1427,18201
2018,72021,170480,145301,8210,24873
2018,72023,47117,39549,3097,16911
2018,72025,124434,105333,5866,27714
2018,72027,30503,26616,1143,16140
2018,72029,44296,36437,4082,20029
2018,72031,147661,125257,10673,25189
2018,72033,23244,19385,818,18082
2018,72035,42349,35845,893,23078
2018,72041,38288,32744,1349,19310
2018,72043,37845,31626,966,20232
2018,72047,32320,27077,4200,15200
2018,72051,35779,30167,3574,23743
2018,72053,31206,25948,4138,20448
2018,72057,39521,32994,1006,17532
2018,72061,83787,72581,2775,36309
2018,72063,46068,37924,3405,35999
2018,72065,38826,31912,455,17442
2018,72069,50532,42671,1774,22938
2018,72071,40268,34479,1536,16774
2018,72075,44510,36660,3958,19741
2018,72077,37723,29524,3650,15433
2018,72079,21991,17725,1229,13527
2018,72081,25141,21565,354,16975
2018,72085,36458,31068,2049,21065
2018,72087,24686,20654,2741,20245
2018,72091,37393,31186,1741,22220
2018,72097,71986,61443,5443,11940
2018,72099,34909,29254,3115,18190
2018,72101,28944,23448,2565,23945
2018,72103,25376,20635,200,17418
2018,72105,27209,22011,1642,20093
2018,72107,20221,17301,1959,11220
2018,72111,19048,15811,1402,15623
2018,72113,133191,110975,4710,17906
2018,72115,22828,18357,515,16774
2018,72119,47889,40536,3823,20376
2018,72121,19323,17487,1108,21250
2018,72123,27083,21871,746,15193
2018,72125,30079,25526,410,16954
2018,72127,320967,271287,22736,23012
2018,72129,35900,30450,1855,16897
2018,72131,35652,30562,1273,15843
2018,72133,21037,18022,965,19581
2018,72135,71094,59103,1700,26358
2018,72137,74623,62985,4754,25504
2018,72139,63746,53870,1302,31078
2018,72141,30072,25452,3175,16395
2018,72143,35806,29904,2545,24258
2018,72145,50185,41935,4100,18126
2018,72149,21476,17873,954,17583
2018,72151,33055,28025,2209,15871
2018,72153,33860,28282,1254,15929
2019,01001,55869,45865,1038,52241
2019,01003,223234,183875,5549,56439
2019,01005,24686,20037,381,31462
2019,01007,22394,18067,375,45351
2019,01009,57826,45566,1198,43485
2019,01013,20239,16016,873,40907
2019,01015,113605,92308,3754,48156
2019,01017,33254,26943,242,46273
2019,01019,26953,21445,260,40358
2019,01021,44428,35245,764,49167
2019,01025,25119,20609,992,58510
2019,01031,52342,41264,978,60736
2019,01033,55241,44522,778,44485
2019,01039,37049,29779,531,46417
2019,01043,83768,66939,1783,50906
2019,01045,49172,39047,1353,43399
2019,01047,37196,29298,889,35088
2019,01049,71513,56471,1606,44208
2019,01051,81209,65674,1014,61854
2019,01053,36633,29120,851,45637
2019,01055,102268,82584,2928,41447
2019,01059,31362,25445,267,55804
2019,01061,23208,19930,161,46643
2019,01067,20268,15371,156,51916
2019,01069,105882,84474,2886,50103
2019,01071,51626,42023,1449,42371
2019,01073,658573,524669,15543,53944
2019,01077,92729,76315,1802,46632
2019,01079,32924,26656,378,47471
2019,01081,164542,133615,3102,53712
2019,01083,98915,79522,1896,63695
2019,01089,372909,300120,6857,67930
2019,01091,20345,16111,169,31255
2019,01093,29709,24038,613,45769
2019,01095,96774,75435,950,49467
2019,01097,413210,326898,10122,49639
2019,01099,21593,17962,1061,33782
2019,01101,226486,178502,6250,53117
2019,01103,119679,96669,3239,54338
2019,01107,21459,17367,570,41204
2019,01109,33114,27650,586,41899
2019,01111,22722,18413,397,43407
2019,01113,57961,45698,1158,47754
2019,01115,89512,71391,2123,67487
2019,01117,217702,173401,3810,75614
2019,01121,79978,64797,3280,50147
2019,01123,40367,32819,2365,48714
2019,01125,209355,169970,4767,52243
2019,01127,63521,51121,1587,46283
2019,01133,23629,19983,365,33156
2019,02020,288000,225646,8200,82716
2019,02090,96849,76263,1607,72065
2019,02110,31974,25737,469,83017
2019,02122,58708,46794,830,63997
2019,02170,108317,82781,3167,74709
2019,04001,71887,54969,1517,30480
2019,04003,125922,101567,2263,48484
2019,04005,143476,118789,6352,58085
2019,04007,54018,44586,1258,43546
2019,04009,38837,29494,739,50892
2019,04012,22613,18780,688,39646
2019,04013,4485414,3553180,101130,68649
2019,04015,212181,181081,4109,50179
2019,04017,110924,84586,3826,38897
2019,04019,1047279,853555,27056,56169
2019,04021,462789,370055,9856,62057
2019,04023,46498,35870,805,50196
2019,04025,235099,202628,4270,53816
2019,04027,213787,164744,12900,46419
2019,05003,19657,16421,515,54920
2019,05005,41932,35662,1131,41454
2019,05007,279141,214371,2910,69130
2019,05009,37432,29979,1411,51105
2019,05015,28380,22672,207,48198
2019,05019,22320,19194,349,41009
2019,05023,24919,20897,212,44149
2019,05027,23457,19511,349,40427
2019,05031,110332,86836,3240,45610
2019,05033,63257,50228,1404,41882
2019,05035,47955,36237,2239,40305
2019,05045,126007,100474,1397,57642
2019,05051,99386,83273,1675,45265
2019,05055,45325,36577,2768,43195
2019,05057,21146,16866,220,45566
2019,05059,33771,27559,469,37118
2019,05063,37825,30584,979,48019
2019,05069,66824,54356,1786,39326
2019,05071,26578,21088,646,36517
2019,05083,21466,17304,387,41638
2019,05085,73309,57138,944,62532
2019,05091,43257,34470,1233,53850
2019,05093,40651,32318,2003,40808
2019,05103,23382,18849,315,52453
2019,05111,23528,18693,631,41035
2019,05113,20227,15592,715,40167
2019,05115,64072,51125,1808,43905
2019,05119,391911,311055,6879,52043
2019,05123,24994,19558,104,33257
2019,05125,122437,98017,2621,66327
2019,05131,127827,101306,4194,48839
2019,05139,38682,30240,471,45727
2019,05143,239187,187191,7556,50798
2019,05145,78753,62672,1319,43399
2019,05149,21341,16653,58,47698
2019,06001,1671329,1368100,35517,108322
2019,06005,39752,35240,558,61681
2019,06007,219186,179661,7014,62563
2019,06009,45905,38617,1427,73428
2019,06011,21547,16457,186,61752
2019,06013,1153526,926317,24290,107135
2019,06015,27812,22377,733,57609
2019,06017,192843,159418,4398,87059
2019,06019,999101,746456,37019,57518
2019,06021,28393,21967,404,60328
2019,06023,135558,112204,4489,51662
2019,06025,181215,135259,7697,48472
2019,06029,900202,665025,30704,53067
2019,06031,152940,115124,4095,58453
2019,06033,64386,52193,3236,47138
2019,06035,30573,25968,484,50889
2019,06037,10039107,8134683,267870,72797
2019,06039,157327,119190,5504,64827
2019,06041,258826,214016,5541,110843
2019,06043,21872,19186,992,41848
2019,06045,86749,70332,2016,51744
2019,06047,277680,205769,12167,61167
2019,06053,434061,333729,7775,77514
2019,06055,137744,113425,2346,92769
2019,06057,99755,84307,893,68818
2019,06059,3175692,2568184,68667,95934
2019,06061,398329,321137,5822,97723
2019,06065,2470546,1927382,65971,73260
2019,06067,1552058,1230991,43547,72017
2019,06069,62808,48821,4039,84629
2019,06071,2180085,1675554,59360,67903
2019,06073,3338330,2702171,96752,83985
2019,06075,881549,774619,20843,123859
2019,06077,762148,581204,21705,68997
2019,06079,283111,240018,4723,77265
2019,06081,766573,630766,12323,138500
2019,06083,446499,358847,10440,75653
2019,06085,1927852,1556732,36541,133076
2019,06087,273213,227867,6255,89269
2019,06089,180080,145433,4106,63091
2019,06093,43539,35128,1399,43799
2019,06095,447643,359609,9028,86652
2019,06097,494336,411096,9222,87828
2019,06099,550660,419828,18091,63037
2019,06101,96971,74270,2389,62777
2019,06103,65084,51506,2673,53475
2019,06107,466195,340269,18278,57692
2019,06109,54478,46514,749,71374
2019,06111,846006,676757,17758,92236
2019,06113,220500,179822,5849,71417
2019,06115,78668,58957,2463,58765
2019,08001,517421,398304,12570,75804
2019,08005,656590,521130,14302,82710
2019,08013,326196,272579,6859,88535
2019,08014,70465,57311,832,111400
2019,08015,20356,18661,222,58692
2019,08029,31162,25880,345,55111
2019,08031,727211,602155,13354,75646
2019,08035,351154,274842,4956,122867
2019,08037,55127,45332,247,85134
2019,08039,26729,21919,286,100444
2019,08041,720403,568197,19694,72830
2019,08043,47839,42417,936,52433
2019,08045,60061,47148,1030,72134
2019,08059,582881,482629,10037,90040
2019,08067,56221,46926,797,80135
2019,08069,356899,295452,7006,75186
2019,08075,22409,18654,422,68458
2019,08077,154210,125044,2672,60500
2019,08083,26183,21885,1177,60464
2019,08085,42758,34370,633,48053
2019,08087,29068,22356,663,56843
2019,08089,21956,16784,207,48009
2019,08101,168424,135419,4486,51276
2019,08107,25112,20865,744,95952
2019,08117,31011,25271,30,104866
2019,08119,25388,23000,691,65793
2019,08123,324492,248474,6314,78615
2019,09001,943332,758116,27024,97053
2019,09003,891720,729073,24034,75381
2019,09005,180333,151518,4884,81195
2019,09007,162436,138734,4343,76518
2019,09009,854757,704854,29045,69751
2019,09011,265206,221016,6853,75633
2019,09013,150721,127120,3201,91028
2019,09015,116782,96423,3187,62106
2019,10001,180786,143775,3924,58001
2019,10003,558753,453890,14270,76328
2019,10005,234225,194454,4437,65155
2019,11001,705749,587819,25916,92266
2019,12001,269043,225625,5839,49534
2019,12003,29210,22535,749,63906
2019,12005,174705,143035,3558,59450
2019,12007,25712,20770,591,45109
2019,12009,601942,506159,15265,57305
2019,12011,1952778,1590370,50302,61502
2019,12015,188910,168967,2596,54652
2019,12017,149657,129996,4436,50751
2019,12019,219252,175049,4814,76687
2019,12021,384902,327910,4929,76025
2019,12023,71686,58368,2696,47094
2019,12027,38001,31674,631,41286
2019,12031,957755,763188,22648,58415
2019,12033,318316,258824,9864,53136
2019,12035,115081,98079,1462,60204
2019,12039,45660,36336,891,42845
2019,12049,26937,20956,915,37678
2019,12051,42022,31985,774,42242
2019,12053,193920,161537,3456,51031
2019,12055,106221,90155,2009,48698
2019,12057,1471968,1179765,33327,61154
2019,12061,159923,138860,4342,59782
2019,12063,46414,38310,571,37637
2019,12069,367118,305159,7926,57588
2019,12071,770577,650385,15218,62240
2019,12073,293582,244301,11284,54929
2019,12075,41503,34024,403,40266
2019,12081,403253,338299,11777,64499
2019,12083,365579,307480,9261,49576
2019,12085,161000,137889,3880,70842
2019,12086,2716940,2230221,49357,55171
2019,12087,74228,64807,1055,68589
