Year,GEOID,Inflow_Household,Inflow_Individual,Inflow_AGI,Outflow_Household,Outflow_Individual,Outflow_AGI,Total Population (ACS1),Labor Force (ACS1),Unemployed (ACS1),Median Income (ACS1),Total Population (ACS5),Labor Force (ACS5),Unemployed (ACS5),Median Income (ACS5),Total Population (ACSSE),Labor Force (ACSSE),Unemployed (ACSSE),Median Income (ACSSE),FarP,RucaRural,RucaSuburban,RucaUrban,CdcRurality
2015,19157,443,842,21884,485,901,25832,,,,,18705.0,15258.0,482.0,51006.0,,,,,0.0,5.0,0.0,0.0,6.0
2016,19157,612,1216,30349,644,1204,27900,,,,,18622.0,15256.0,432.0,50725.0,,,,,0.0,5.0,0.0,0.0,6.0
2017,19157,488,936,26823,515,868,27863,,,,,18428.0,15214.0,465.0,51456.0,,,,,0.0,5.0,0.0,0.0,6.0
2018,19157,430,752,21275,481,821,23539,,,,,18605.0,15384.0,478.0,53520.0,,,,,0.0,5.0,0.0,0.0,6.0
2019,19157,473,915,27355,530,923,27447,,,,,18388.0,15182.0,398.0,53852.0,,,,,0.0,5.0,0.0,0.0,6.0
2020,19157,532,949,29220,539,908,25037,,,,,18391.0,15230.0,495.0,53925.0,,,,,0.0,5.0,0.0,0.0,6.0
2011,19159,83,170,4488,92,174,2773,,,,,5148.0,4032.0,130.0,42213.0,,,,,100.0,2.0,0.0,0.0,6.0
2012,19159,104,211,3607,93,199,2959,,,,,5123.0,3965.0,135.0,43655.0,,,,,100.0,2.0,0.0,0.0,6.0
2013,19159,94,196,4485,59,111,2070,,,,,5107.0,3978.0,135.0,44551.0,,,,,100.0,2.0,0.0,0.0,6.0
2014,19159,46,74,1905,48,90,2168,,,,,5082.0,3977.0,120.0,44032.0,,,,,100.0,2.0,0.0,0.0,6.0
2015,19159,63,125,3560,59,129,1877,,,,,5061.0,3954.0,107.0,47042.0,,,,,100.0,2.0,0.0,0.0,6.0
2016,19159,108,250,5954,131,275,4617,,,,,5054.0,3935.0,117.0,46927.0,,,,,100.0,2.0,0.0,0.0,6.0
2017,19159,87,186,4728,81,165,3015,,,,,4986.0,3919.0,112.0,50642.0,,,,,100.0,2.0,0.0,0.0,6.0
2018,19159,79,160,3781,88,184,4381,,,,,4984.0,3914.0,97.0,52005.0,,,,,100.0,2.0,0.0,0.0,6.0
2019,19159,104,191,5506,92,179,4238,,,,,4964.0,3915.0,107.0,55271.0,,,,,100.0,2.0,0.0,0.0,6.0
2020,19159,109,209,7278,94,158,3844,,,,,4922.0,3850.0,68.0,55970.0,,,,,100.0,2.0,0.0,0.0,6.0
2011,19161,243,471,9629,231,420,8228,,,,,10388.0,8354.0,205.0,44392.0,,,,,86.66666666666667,4.0,0.0,0.0,6.0
2012,19161,213,430,7027,233,430,11005,,,,,10307.0,8285.0,208.0,46606.0,,,,,86.66666666666667,4.0,0.0,0.0,6.0
2013,19161,183,321,7792,194,345,6844,,,,,10227.0,8239.0,238.0,48093.0,,,,,86.66666666666667,4.0,0.0,0.0,6.0
2014,19161,111,180,3840,144,229,5722,,,,,10162.0,8194.0,204.0,48581.0,,,,,86.66666666666667,4.0,0.0,0.0,6.0
2015,19161,198,361,6272,206,367,9169,,,,,10101.0,8134.0,213.0,49572.0,,,,,86.66666666666667,4.0,0.0,0.0,6.0
2016,19161,289,533,14255,242,456,9919,,,,,10034.0,8078.0,202.0,49570.0,,,,,86.66666666666667,4.0,0.0,0.0,6.0
2017,19161,172,333,7749,210,367,8446,,,,,9936.0,7984.0,208.0,53254.0,,,,,86.66666666666667,4.0,0.0,0.0,6.0
2018,19161,199,336,7312,175,297,7796,,,,,9868.0,7908.0,155.0,54958.0,,,,,86.66666666666667,4.0,0.0,0.0,6.0
2019,19161,186,346,9464,193,367,9590,,,,,9802.0,7857.0,132.0,58232.0,,,,,86.66666666666667,4.0,0.0,0.0,6.0
2020,19161,199,356,7739,170,319,6964,,,,,9711.0,7755.0,140.0,57446.0,,,,,86.66666666666667,4.0,0.0,0.0,6.0
2011,19163,4125,7882,270975,4055,7636,209640,167095.0,130578.0,5350.0,49549.0,163667.0,127914.0,4845.0,51274.0,,,,,0.0,0.0,5.0,42.0,3.0
2012,19163,4202,7986,225297,4006,7486,216087,168799.0,132576.0,6118.0,52940.0,165432.0,129335.0,4935.0,53002.0,,,,,0.0,0.0,5.0,42.0,3.0
2013,19163,3753,7168,191858,4142,7695,222755,170385.0,133695.0,3903.0,53884.0,167080.0,130770.0,5013.0,52735.0,,,,,0.0,0.0,5.0,42.0,3.0
2014,19163,2750,4897,117769,2997,5440,150954,171387.0,134632.0,4710.0,54679.0,168714.0,132233.0,5188.0,53704.0,171387.0,134632.0,4710.0,54679.0,0.0,0.0,5.0,42.0,3.0
2015,19163,3852,7366,200160,4163,7797,241540,172126.0,135338.0,3442.0,57831.0,169994.0,133403.0,4716.0,55114.0,172126.0,135338.0,3442.0,57831.0,0.0,0.0,5.0,42.0,3.0
2016,19163,5194,10050,317664,5441,10605,331530,172474.0,134950.0,2547.0,54730.0,171116.0,134352.0,4292.0,56454.0,172474.0,134950.0,2547.0,54730.0,0.0,0.0,5.0,42.0,3.0
2017,19163,3905,7343,217336,4132,7703,287251,172509.0,136729.0,3555.0,58129.0,171493.0,134770.0,3654.0,57681.0,172509.0,136729.0,3555.0,58129.0,0.0,0.0,5.0,42.0,3.0
2018,19163,3752,6784,222185,3920,7226,341127,173283.0,136226.0,4274.0,58175.0,172288.0,135438.0,3724.0,58803.0,173283.0,136226.0,4274.0,58175.0,0.0,0.0,5.0,42.0,3.0
2019,19163,4060,7564,246281,4296,8182,287630,172943.0,137279.0,3492.0,65122.0,172446.0,135857.0,3383.0,61183.0,172943.0,137279.0,3492.0,65122.0,0.0,0.0,5.0,42.0,3.0
2020,19163,4149,7413,250998,4250,7764,302026,,,,,172938.0,136657.0,3515.0,63876.0,,,,,0.0,0.0,5.0,42.0,3.0
2011,19165,341,666,13844,288,544,10395,,,,,12242.0,9707.0,238.0,46257.0,,,,,10.526315789473683,4.0,0.0,0.0,6.0
2012,19165,287,588,10802,299,554,14396,,,,,12158.0,9655.0,168.0,47731.0,,,,,10.526315789473683,4.0,0.0,0.0,6.0
2013,19165,240,490,9548,276,473,10469,,,,,12088.0,9656.0,187.0,48783.0,,,,,10.526315789473683,4.0,0.0,0.0,6.0
2014,19165,182,317,6246,184,332,9031,,,,,12034.0,9625.0,211.0,49599.0,,,,,10.526315789473683,4.0,0.0,0.0,6.0
2015,19165,209,461,9899,289,528,12237,,,,,11992.0,9635.0,181.0,50952.0,,,,,10.526315789473683,4.0,0.0,0.0,6.0
2016,19165,359,727,14742,347,643,15258,,,,,11944.0,9601.0,212.0,52757.0,,,,,10.526315789473683,4.0,0.0,0.0,6.0
2017,19165,254,491,10491,273,478,12339,,,,,11772.0,9484.0,231.0,55638.0,,,,,10.526315789473683,4.0,0.0,0.0,6.0
2018,19165,189,367,7872,253,446,11575,,,,,11694.0,9419.0,198.0,55489.0,,,,,10.526315789473683,4.0,0.0,0.0,6.0
2019,19165,304,618,14982,266,523,14438,,,,,11606.0,9377.0,136.0,58000.0,,,,,10.526315789473683,4.0,0.0,0.0,6.0
2020,19165,273,518,13535,275,477,12239,,,,,11544.0,9336.0,212.0,60139.0,,,,,10.526315789473683,4.0,0.0,0.0,6.0
2011,19167,506,1148,21530,495,1001,15039,,,,,33545.0,25577.0,441.0,53922.0,,,,,5.882352941176471,7.0,0.0,0.0,6.0
2012,19167,507,1092,23245,596,1243,25679,,,,,33776.0,25786.0,497.0,55252.0,,,,,5.882352941176471,7.0,0.0,0.0,6.0
2013,19167,461,1025,18574,507,1034,25951,,,,,34050.0,25947.0,449.0,57227.0,,,,,5.882352941176471,7.0,0.0,0.0,6.0
2014,19167,337,729,14035,405,791,18543,,,,,34261.0,26022.0,364.0,59272.0,34681.0,26030.0,414.0,59041.0,5.882352941176471,7.0,0.0,0.0,6.0
2015,19167,456,1004,23607,538,1110,24899,,,,,34509.0,26117.0,340.0,61627.0,34937.0,26403.0,494.0,61220.0,5.882352941176471,7.0,0.0,0.0,6.0
2016,19167,547,1155,26763,726,1491,35280,,,,,34621.0,26174.0,338.0,63466.0,34898.0,26337.0,305.0,66521.0,5.882352941176471,7.0,0.0,0.0,6.0
2017,19167,488,1020,26597,550,1043,26509,,,,,34692.0,26174.0,413.0,66022.0,34860.0,26711.0,467.0,72014.0,5.882352941176471,7.0,0.0,0.0,6.0
2018,19167,451,875,23935,554,1070,28722,,,,,34825.0,26325.0,508.0,67178.0,34909.0,26484.0,282.0,68134.0,5.882352941176471,7.0,0.0,0.0,6.0
2019,19167,470,1046,28690,585,1089,30439,,,,,34827.0,26326.0,518.0,69844.0,34855.0,26027.0,511.0,70186.0,5.882352941176471,7.0,0.0,0.0,6.0
2020,19167,483,936,26102,595,1098,37189,,,,,34900.0,26443.0,422.0,73260.0,,,,,5.882352941176471,7.0,0.0,0.0,6.0
2011,19169,2329,3952,93693,3117,5083,111889,89663.0,75590.0,3354.0,45866.0,88577.0,74715.0,2786.0,49733.0,,,,,0.0,0.0,6.0,14.0,4.0
2012,19169,2430,4159,102162,2923,4826,130470,91140.0,76765.0,3567.0,49489.0,89734.0,75499.0,3014.0,49683.0,,,,,0.0,0.0,6.0,14.0,4.0
2013,19169,2139,3590,94384,2894,4742,126317,92406.0,78002.0,2239.0,50279.0,90750.0,76357.0,3245.0,50516.0,,,,,0.0,0.0,6.0,14.0,4.0
2014,19169,1659,2545,72106,1840,2891,85566,94073.0,79631.0,2499.0,46091.0,91939.0,77402.0,2977.0,51270.0,94073.0,79631.0,2499.0,46091.0,0.0,0.0,6.0,14.0,4.0
2015,19169,2395,3921,112691,3044,5010,150140,96021.0,81860.0,2256.0,50811.0,93586.0,79053.0,2925.0,50438.0,96021.0,81860.0,2256.0,50811.0,0.0,0.0,6.0,14.0,4.0
2016,19169,3180,5522,159636,4626,7374,233473,97090.0,83232.0,2667.0,53371.0,94834.0,80325.0,2817.0,51201.0,97090.0,83232.0,2667.0,53371.0,0.0,0.0,6.0,14.0,4.0
2017,19169,2492,4173,123332,3146,5006,151846,97502.0,83441.0,1331.0,60351.0,95888.0,81461.0,2382.0,52671.0,97502.0,83441.0,1331.0,60351.0,0.0,0.0,6.0,14.0,4.0
2018,19169,2489,4061,124556,3160,4825,155741,98105.0,83876.0,3129.0,54586.0,96922.0,82546.0,2330.0,54554.0,98105.0,83876.0,3129.0,54586.0,0.0,0.0,6.0,14.0,4.0
2019,19169,2878,4768,154029,3460,5345,180546,97117.0,83326.0,2643.0,63107.0,96941.0,82659.0,2419.0,56756.0,97117.0,83326.0,2643.0,63107.0,0.0,0.0,6.0,14.0,4.0
2020,19169,2764,4396,142184,3460,5164,178354,,,,,97355.0,83010.0,3100.0,58302.0,,,,,0.0,0.0,6.0,14.0,4.0
2011,19171,392,834,13082,418,832,13971,,,,,17864.0,13917.0,461.0,48836.0,,,,,0.0,4.0,2.0,0.0,6.0
2012,19171,395,776,15002,415,850,14945,,,,,17746.0,13821.0,578.0,49244.0,,,,,0.0,4.0,2.0,0.0,6.0
2013,19171,310,613,11475,387,694,15012,,,,,17661.0,13836.0,629.0,51670.0,,,,,0.0,4.0,2.0,0.0,6.0
2014,19171,285,528,8803,258,451,8431,,,,,17568.0,13849.0,589.0,54325.0,,,,,0.0,4.0,2.0,0.0,6.0
2015,19171,435,875,17095,421,806,18150,,,,,17479.0,13793.0,496.0,55203.0,,,,,0.0,4.0,2.0,0.0,6.0
2016,19171,536,990,23069,599,1198,25205,,,,,17423.0,13728.0,502.0,53833.0,,,,,0.0,4.0,2.0,0.0,6.0
2017,19171,378,762,16397,459,843,20220,,,,,17236.0,13602.0,336.0,56110.0,,,,,0.0,4.0,2.0,0.0,6.0
2018,19171,388,728,16952,410,744,17070,,,,,17136.0,13534.0,337.0,55898.0,,,,,0.0,4.0,2.0,0.0,6.0
2019,19171,403,731,18863,422,791,20574,,,,,17032.0,13458.0,298.0,56037.0,,,,,0.0,4.0,2.0,0.0,6.0
2020,19171,391,725,18248,423,757,21057,,,,,16962.0,13322.0,342.0,54749.0,,,,,0.0,4.0,2.0,0.0,6.0
2011,19173,123,258,4383,138,274,5713,,,,,6354.0,5031.0,194.0,41554.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2012,19173,145,271,6724,144,309,6026,,,,,6292.0,4987.0,165.0,42638.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2013,19173,126,248,3917,131,241,5410,,,,,6256.0,4983.0,149.0,43804.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2014,19173,63,136,2455,78,158,2594,,,,,6225.0,4948.0,131.0,44939.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2015,19173,119,228,4288,124,218,5033,,,,,6213.0,4903.0,140.0,44246.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2016,19173,152,311,6160,164,335,5568,,,,,6209.0,4899.0,103.0,46510.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2017,19173,129,266,5798,136,270,5725,,,,,6214.0,4922.0,88.0,46825.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2018,19173,109,194,4164,122,207,4921,,,,,6201.0,4892.0,114.0,48717.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2019,19173,105,206,4549,137,242,5275,,,,,6167.0,4880.0,112.0,50431.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2020,19173,142,261,5581,126,231,4875,,,,,6160.0,4873.0,86.0,57768.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2011,19175,306,628,10279,312,578,8637,,,,,12471.0,9817.0,411.0,41782.0,,,,,50.0,4.0,0.0,0.0,6.0
2012,19175,295,549,9272,295,590,10805,,,,,12525.0,9905.0,436.0,41795.0,,,,,50.0,4.0,0.0,0.0,6.0
2013,19175,247,497,8097,333,636,11392,,,,,12547.0,9953.0,480.0,44838.0,,,,,50.0,4.0,0.0,0.0,6.0
2014,19175,171,320,5697,221,389,6933,,,,,12554.0,9970.0,433.0,44134.0,,,,,50.0,4.0,0.0,0.0,6.0
2015,19175,256,499,9297,294,552,10402,,,,,12575.0,9968.0,362.0,44351.0,,,,,50.0,4.0,0.0,0.0,6.0
2016,19175,348,686,12557,422,761,15821,,,,,12539.0,10011.0,274.0,45934.0,,,,,50.0,4.0,0.0,0.0,6.0
2017,19175,232,456,8571,289,567,13329,,,,,12497.0,9987.0,280.0,47597.0,,,,,50.0,4.0,0.0,0.0,6.0
2018,19175,244,478,9732,275,510,11174,,,,,12453.0,9975.0,331.0,47518.0,,,,,50.0,4.0,0.0,0.0,6.0
2019,19175,272,535,12351,293,553,12459,,,,,12358.0,9887.0,283.0,49900.0,,,,,50.0,4.0,0.0,0.0,6.0
2020,19175,246,446,10937,330,589,13388,,,,,12303.0,9904.0,292.0,50375.0,,,,,50.0,4.0,0.0,0.0,6.0
2011,19177,134,268,5339,139,271,4648,,,,,7617.0,6076.0,357.0,40640.0,,,,,100.0,2.0,0.0,0.0,6.0
2012,19177,149,282,4972,163,329,5914,,,,,7565.0,6011.0,351.0,41572.0,,,,,100.0,2.0,0.0,0.0,6.0
2013,19177,142,285,6042,152,301,5063,,,,,7517.0,6000.0,298.0,43181.0,,,,,100.0,2.0,0.0,0.0,6.0
2014,19177,101,206,2902,80,158,2466,,,,,7487.0,5980.0,244.0,45057.0,,,,,100.0,2.0,0.0,0.0,6.0
2015,19177,126,245,5086,122,244,5182,,,,,7432.0,5909.0,234.0,45111.0,,,,,100.0,2.0,0.0,0.0,6.0
2016,19177,194,369,8884,190,389,5882,,,,,7380.0,5848.0,128.0,46769.0,,,,,100.0,2.0,0.0,0.0,6.0
2017,19177,128,250,6023,173,389,6285,,,,,7308.0,5740.0,164.0,47197.0,,,,,100.0,2.0,0.0,0.0,6.0
2018,19177,123,260,6446,94,175,2192,,,,,7223.0,5681.0,155.0,47083.0,,,,,100.0,2.0,0.0,0.0,6.0
2019,19177,165,298,7458,117,203,4368,,,,,7150.0,5663.0,168.0,48591.0,,,,,100.0,2.0,0.0,0.0,6.0
2020,19177,123,251,6448,117,215,4895,,,,,7104.0,5638.0,154.0,49898.0,,,,,100.0,2.0,0.0,0.0,6.0
2011,19179,753,1581,25737,741,1522,26611,,,,,35473.0,28334.0,1487.0,40269.0,,,,,81.81818181818181,3.0,8.0,0.0,5.0
2012,19179,718,1473,24654,830,1701,33020,,,,,35449.0,28277.0,1610.0,41088.0,,,,,81.81818181818181,3.0,8.0,0.0,5.0
2013,19179,678,1360,23216,792,1613,30625,,,,,35469.0,28366.0,1602.0,41425.0,,,,,81.81818181818181,3.0,8.0,0.0,5.0
2014,19179,610,1145,20515,558,1016,20976,,,,,35406.0,28305.0,1586.0,41519.0,35212.0,28326.0,1376.0,41965.0,81.81818181818181,3.0,8.0,0.0,5.0
2015,19179,705,1330,25732,893,1766,40226,,,,,35315.0,28224.0,1406.0,42095.0,35173.0,27711.0,836.0,45027.0,81.81818181818181,3.0,8.0,0.0,5.0
2016,19179,912,1779,36945,1155,2252,52165,,,,,35242.0,28143.0,1224.0,42494.0,34982.0,27989.0,933.0,38503.0,81.81818181818181,3.0,8.0,0.0,5.0
2017,19179,794,1596,29085,875,1637,35212,,,,,35321.0,28168.0,1100.0,43329.0,35044.0,28144.0,793.0,46555.0,81.81818181818181,3.0,8.0,0.0,5.0
2018,19179,794,1534,28097,925,1668,40177,,,,,35315.0,28163.0,1128.0,45233.0,35205.0,28223.0,1579.0,47309.0,81.81818181818181,3.0,8.0,0.0,5.0
2019,19179,788,1549,31040,920,1812,37809,,,,,35141.0,27993.0,1020.0,46246.0,34969.0,27804.0,1075.0,49856.0,81.81818181818181,3.0,8.0,0.0,5.0
2020,19179,880,1613,35292,927,1605,40384,,,,,35102.0,27988.0,878.0,46433.0,,,,,81.81818181818181,3.0,8.0,0.0,5.0
2011,19181,1366,2722,65567,1303,2390,52570,,,,,45859.0,35350.0,1061.0,63292.0,,,,,0.0,0.0,9.0,3.0,3.0
2012,19181,1466,2866,73894,1305,2492,62333,,,,,46239.0,35600.0,1355.0,62778.0,,,,,0.0,0.0,9.0,3.0,3.0
2013,19181,1378,2719,70369,1239,2332,58463,,,,,46631.0,36026.0,1459.0,62535.0,,,,,0.0,0.0,9.0,3.0,3.0
2014,19181,996,1895,45625,928,1612,43290,,,,,47058.0,36240.0,1495.0,64956.0,47956.0,37020.0,1285.0,65431.0,0.0,0.0,9.0,3.0,3.0
2015,19181,1613,3265,96900,1331,2367,64519,,,,,47542.0,36762.0,1261.0,64447.0,48626.0,38127.0,557.0,65340.0,0.0,0.0,9.0,3.0,3.0
2016,19181,2312,4729,146840,1779,3394,97167,,,,,48170.0,37317.0,1385.0,67090.0,49691.0,38749.0,1051.0,73661.0,0.0,0.0,9.0,3.0,3.0
2017,19181,1634,3189,89905,1413,2544,75097,,,,,48630.0,37784.0,1020.0,71514.0,50163.0,39206.0,1070.0,75290.0,0.0,0.0,9.0,3.0,3.0
2018,19181,1613,3169,103259,1444,2578,78555,,,,,49361.0,38453.0,887.0,74383.0,51056.0,39900.0,762.0,77205.0,0.0,0.0,9.0,3.0,3.0
2019,19181,1803,3655,138800,1555,2821,89277,,,,,50076.0,39191.0,811.0,77048.0,51466.0,40486.0,709.0,74714.0,0.0,0.0,9.0,3.0,3.0
2020,19181,1922,3609,129593,1527,2806,91343,,,,,50867.0,39863.0,922.0,80309.0,,,,,0.0,0.0,9.0,3.0,3.0
2011,19183,478,952,18410,555,1100,18926,,,,,21707.0,17006.0,465.0,51875.0,,,,,0.0,4.0,1.0,0.0,4.0
2012,19183,564,1145,20362,570,1124,20711,,,,,21765.0,17035.0,523.0,52636.0,,,,,0.0,4.0,1.0,0.0,4.0
2013,19183,534,1019,22198,509,989,21110,,,,,21834.0,17114.0,555.0,54554.0,,,,,0.0,4.0,1.0,0.0,4.0
2014,19183,398,761,16977,352,662,14868,,,,,21906.0,17118.0,598.0,55198.0,22070.0,17327.0,898.0,57005.0,0.0,4.0,1.0,0.0,4.0
2015,19183,515,1073,24158,564,1083,23779,,,,,22017.0,17224.0,493.0,56390.0,22247.0,17314.0,253.0,51124.0,0.0,4.0,1.0,0.0,4.0
2016,19183,723,1381,31943,646,1282,30366,,,,,22115.0,17314.0,503.0,56864.0,22281.0,17265.0,341.0,56465.0,0.0,4.0,1.0,0.0,4.0
2017,19183,486,964,25258,516,949,23034,,,,,22095.0,17234.0,424.0,59157.0,22281.0,17265.0,216.0,59649.0,0.0,4.0,1.0,0.0,4.0
2018,19183,471,883,24211,560,1039,26366,,,,,22143.0,17296.0,482.0,61769.0,22141.0,17594.0,496.0,67341.0,0.0,4.0,1.0,0.0,4.0
2019,19183,513,995,27067,569,1108,28508,,,,,22100.0,17354.0,366.0,62556.0,21965.0,17531.0,373.0,58594.0,0.0,4.0,1.0,0.0,4.0
2020,19183,568,1065,27599,577,1055,27765,,,,,22100.0,17334.0,334.0,63532.0,,,,,0.0,4.0,1.0,0.0,4.0
2011,19185,116,268,3739,144,288,5099,,,,,6372.0,5084.0,272.0,36365.0,,,,,72.72727272727273,3.0,0.0,0.0,6.0
2012,19185,135,291,4252,144,312,4229,,,,,6372.0,5033.0,257.0,38447.0,,,,,72.72727272727273,3.0,0.0,0.0,6.0
2013,19185,109,222,4745,120,241,4093,,,,,6382.0,5049.0,282.0,40024.0,,,,,72.72727272727273,3.0,0.0,0.0,6.0
2014,19185,117,235,4245,66,134,2390,,,,,6385.0,5038.0,217.0,42083.0,,,,,72.72727272727273,3.0,0.0,0.0,6.0
2015,19185,133,274,4392,122,218,4884,,,,,6384.0,5032.0,127.0,43358.0,,,,,72.72727272727273,3.0,0.0,0.0,6.0
2016,19185,150,371,5238,154,301,5060,,,,,6403.0,5021.0,87.0,42088.0,,,,,72.72727272727273,3.0,0.0,0.0,6.0
2017,19185,105,232,3829,102,199,3962,,,,,6405.0,5004.0,75.0,42434.0,,,,,72.72727272727273,3.0,0.0,0.0,6.0
2018,19185,113,245,4400,108,215,3910,,,,,6413.0,5014.0,67.0,45017.0,,,,,72.72727272727273,3.0,0.0,0.0,6.0
2019,19185,130,338,4817,126,253,5056,,,,,6429.0,5013.0,48.0,44768.0,,,,,72.72727272727273,3.0,0.0,0.0,6.0
2020,19185,128,232,5641,125,232,4246,,,,,6426.0,4982.0,39.0,47543.0,,,,,72.72727272727273,3.0,0.0,0.0,6.0
2011,19187,719,1377,24397,843,1545,29552,,,,,38105.0,30745.0,1917.0,41695.0,,,,,31.818181818181817,4.0,8.0,0.0,5.0
2012,19187,742,1445,29986,851,1571,43148,,,,,37895.0,30623.0,1895.0,41751.0,,,,,31.818181818181817,4.0,8.0,0.0,5.0
2013,19187,756,1445,27121,740,1304,30090,,,,,37626.0,30412.0,1970.0,41624.0,,,,,31.818181818181817,4.0,8.0,0.0,5.0
2014,19187,537,959,18172,602,1057,23611,,,,,37399.0,30345.0,1782.0,42112.0,36955.0,30021.0,905.0,41496.0,31.818181818181817,4.0,8.0,0.0,5.0
2015,19187,690,1234,26751,853,1486,39576,,,,,37295.0,30162.0,1530.0,42408.0,37071.0,30049.0,989.0,40177.0,31.818181818181817,4.0,8.0,0.0,5.0
2016,19187,928,1725,37186,1118,1988,54899,,,,,37050.0,30049.0,1189.0,42196.0,36769.0,30490.0,879.0,45801.0,31.818181818181817,4.0,8.0,0.0,5.0
2017,19187,675,1222,27874,832,1491,37730,,,,,36945.0,29884.0,997.0,42148.0,36605.0,29893.0,917.0,42630.0,31.818181818181817,4.0,8.0,0.0,5.0
2018,19187,644,1151,30516,791,1410,35019,,,,,36757.0,29910.0,796.0,44261.0,36277.0,29517.0,592.0,51186.0,31.818181818181817,4.0,8.0,0.0,5.0
2019,19187,786,1392,31089,776,1417,59483,,,,,36545.0,29811.0,710.0,47466.0,35904.0,29356.0,467.0,50723.0,31.818181818181817,4.0,8.0,0.0,5.0
2020,19187,1161,1656,31117,836,1435,39835,,,,,36348.0,29657.0,552.0,51909.0,,,,,31.818181818181817,4.0,8.0,0.0,5.0
2011,19189,238,428,8657,315,534,10529,,,,,10892.0,8871.0,305.0,46395.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2012,19189,306,573,9545,293,515,13259,,,,,10800.0,8789.0,231.0,46438.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2013,19189,247,457,8463,284,500,10581,,,,,10732.0,8759.0,334.0,45603.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2014,19189,184,325,6164,191,321,6524,,,,,10645.0,8659.0,314.0,49208.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2015,19189,267,502,9595,254,487,10698,,,,,10614.0,8580.0,345.0,47668.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2016,19189,376,693,15547,390,689,15060,,,,,10580.0,8590.0,366.0,49278.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2017,19189,247,441,8904,318,556,13255,,,,,10545.0,8540.0,385.0,50072.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2018,19189,241,422,10046,314,535,12882,,,,,10571.0,8571.0,255.0,51002.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2019,19189,248,445,11403,274,480,12166,,,,,10534.0,8537.0,192.0,49870.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2020,19189,256,470,11944,282,467,12438,,,,,10474.0,8534.0,175.0,51581.0,,,,,90.9090909090909,3.0,0.0,0.0,6.0
2011,19191,393,722,17346,427,701,14476,,,,,21033.0,17265.0,494.0,52042.0,,,,,54.54545454545455,5.0,0.0,0.0,6.0
2012,19191,395,711,27912,375,671,17798,,,,,21033.0,17290.0,505.0,52827.0,,,,,54.54545454545455,5.0,0.0,0.0,6.0
2013,19191,324,556,19544,365,605,9463,,,,,21038.0,17296.0,454.0,53122.0,,,,,54.54545454545455,5.0,0.0,0.0,6.0
2014,19191,216,387,10584,268,420,15786,,,,,20957.0,17319.0,388.0,53735.0,20768.0,17370.0,263.0,57136.0,54.54545454545455,5.0,0.0,0.0,6.0
2015,19191,372,657,17408,404,667,16098,,,,,20884.0,17408.0,376.0,54429.0,20709.0,17452.0,184.0,61017.0,54.54545454545455,5.0,0.0,0.0,6.0
2016,19191,457,827,23655,575,918,23766,,,,,20789.0,17360.0,310.0,57009.0,20561.0,17199.0,213.0,70362.0,54.54545454545455,5.0,0.0,0.0,6.0
2017,19191,359,634,18233,410,679,19655,,,,,20575.0,17198.0,240.0,60788.0,20201.0,16766.0,118.0,60140.0,54.54545454545455,5.0,0.0,0.0,6.0
2018,19191,338,582,19312,380,575,19791,,,,,20401.0,17124.0,233.0,62820.0,20029.0,16822.0,176.0,62517.0,54.54545454545455,5.0,0.0,0.0,6.0
2019,19191,378,677,20891,432,678,23958,,,,,20262.0,17014.0,235.0,65263.0,19991.0,16899.0,320.0,66630.0,54.54545454545455,5.0,0.0,0.0,6.0
2020,19191,405,723,24875,395,641,22856,,,,,20090.0,16912.0,244.0,63162.0,,,,,54.54545454545455,5.0,0.0,0.0,6.0
2011,19193,1952,3816,67563,2322,4537,85769,102509.0,78231.0,3223.0,42435.0,101566.0,77697.0,3107.0,45844.0,,,,,0.0,2.0,2.0,22.0,4.0
2012,19193,1912,3778,77187,2258,4452,87020,102323.0,78334.0,3088.0,42013.0,101948.0,77977.0,3039.0,45289.0,,,,,0.0,2.0,2.0,22.0,4.0
2013,19193,1882,3664,69612,2218,4317,91335,102130.0,79180.0,3125.0,45594.0,102155.0,78096.0,3004.0,45856.0,,,,,0.0,2.0,2.0,22.0,4.0
